Date,Open,High,Low,Close,Volume,Adj Close,Year,Series,Ticker,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis,S1orS2
2013-01-23,36.91,37.84,36.5,37.8,86122,37.8,2013,0.03789126853377245,ABBV,1.3400000000000034,1.4200000000000017,0.0799999999999983,1.4200000000000017,1.0215,1.0286,1.0,1.0,0.0,1.0,0.0,4.0,36.42,37.8,36.42,37.8,35.42805,1.0,0.9919499999999998,1.0,3.421033970909077,0.12962731685487372,0.0,3.5506612877639507,0.03789126853377245,0.0003419864023808943,1.0,0.0,1.0
2013-01-24,37.79,38.52,37.23,37.46,100390,37.46,2013,-0.008994708994708889,ABBV,1.2900000000000063,0.720000000000006,0.5700000000000003,1.2900000000000063,1.0360000000000003,1.0349250000000003,0.0,0.0,0.0,0.0,0.0,4.0,37.8,37.46,37.8,37.46,36.7714,1.0,1.0286,1.0,3.5506612877639507,-0.03193716502221505,0.0,3.5187241227417356,-0.008994708994708889,0.0003549401015685836,1.0,0.0,1.0
2013-01-25,37.52,37.84,36.64,37.6,81511,37.6,2013,0.0037373198077950143,ABBV,1.2000000000000028,0.38000000000000256,0.8200000000000003,1.2000000000000028,1.0630000000000006,1.0442000000000005,0.0,0.0,0.0,0.0,0.0,4.0,37.46,37.6,37.46,37.6,36.425075,1.0,1.0349250000000003,1.0,3.5187241227417356,0.013150597362088824,0.0,3.5318747201038243,0.0037373198077950143,0.0003517486416311287,1.0,0.0,1.0
2013-01-28,37.95,37.95,36.71,36.89,56844,36.89,2013,-0.018882978723404276,ABBV,1.240000000000002,0.3500000000000014,0.8900000000000006,1.240000000000002,1.016500000000001,1.0718500000000006,0.0,0.0,0.0,0.0,0.0,4.0,37.6,36.89,37.6,36.89,36.5558,1.0,1.0442000000000005,1.0,3.5318747201038243,-0.06669231519344995,0.0,3.4651824049103745,-0.01888297872340428,0.00035306277466153876,1.0,0.0,1.0
2013-01-29,36.69,37.46,36.25,37.31,76292,37.31,2013,0.011385199240986799,ABBV,1.2100000000000009,0.5700000000000003,0.6400000000000006,1.2100000000000009,1.046500000000001,1.026175000000001,0.0,0.0,0.0,0.0,0.0,4.0,36.89,37.31,36.89,37.31,35.81815,1.0,1.0718500000000006,1.0,3.4651824049103745,0.0394517920862664,0.0,3.504634196996641,0.011385199240986799,0.0003463982071937714,1.0,0.0,1.0
2013-01-30,36.81,37.52,36.81,36.93,100154,36.93,2013,-0.01018493701420542,ABBV,0.7100000000000009,0.21000000000000085,0.5,0.7100000000000009,1.0295000000000012,1.029675000000001,0.0,0.0,0.0,0.0,0.0,4.0,37.31,36.93,37.31,36.93,36.283825,1.0,1.026175000000001,1.0,3.504634196996641,-0.035694478554241175,0.0,3.4689397184424,-0.01018493701420542,0.0003503406381215682,1.0,0.0,1.0
2013-01-31,36.91,36.93,36.27,36.69,92343,36.69,2013,-0.006498781478472826,ABBV,0.6599999999999966,0.0,0.6599999999999966,0.6599999999999966,0.9975000000000012,1.011025000000001,0.0,0.0,0.0,0.0,0.0,4.0,36.93,36.69,36.93,36.69,35.900324999999995,1.0,1.029675000000001,1.0,3.4689397184424,-0.02254388119215221,0.0,3.4463958372502477,-0.006498781478472826,0.00034677367814569697,1.0,0.0,1.0
2013-02-01,36.84,37.2,36.52,37.18,87584,37.18,2013,0.013355137639683878,ABBV,0.6799999999999997,0.5100000000000051,0.1699999999999946,0.6799999999999997,0.9835000000000012,0.9816250000000011,0.0,0.0,0.0,0.0,0.0,4.0,36.69,37.18,36.69,37.18,35.678974999999994,1.0,1.011025000000001,1.0,3.4463958372502477,0.04602709076731062,0.0,3.4924229280175583,0.013355137639683878,0.0003445208482033154,1.0,0.0,1.0
2013-02-04,36.64,37.3,36.55,37.28,56007,37.28,2013,0.002689618074233513,ABBV,0.75,0.11999999999999744,0.6300000000000026,0.75,0.9890000000000011,0.9718250000000012,0.0,0.0,0.0,0.0,0.0,4.0,37.18,37.28,37.18,37.28,36.198375,1.0,0.9816250000000011,1.0,3.4924229280175583,0.009393283830063551,0.0,3.501816211847622,0.002689618074233513,0.0003491203652049479,1.0,0.0,1.0
2013-02-05,37.43,37.73,37.18,37.2,60984,37.2,2013,-0.0021459227467810482,ABBV,0.5499999999999972,0.44999999999999574,0.10000000000000142,0.5499999999999972,0.9515000000000008,0.967050000000001,0.0,0.0,0.0,0.0,0.0,4.0,37.28,37.2,37.28,37.2,36.308175,1.0,0.9718250000000012,1.0,3.501816211847622,-0.007514627064050454,0.0,3.4943015847835714,-0.0021459227467810482,0.0003500590369436949,1.0,0.0,1.0
2013-02-06,36.96,37.28,36.86,37.14,51282,37.14,2013,-0.001612903225806539,ABBV,0.4200000000000017,0.0799999999999983,0.3400000000000034,0.4200000000000017,0.9085000000000008,0.9249250000000009,0.0,0.0,0.0,0.0,0.0,4.0,37.2,37.14,37.2,37.14,36.23295,1.0,0.967050000000001,1.0,3.4943015847835714,-0.005635970298038324,0.0,3.4886656144855333,-0.001612903225806539,0.0003493080996937234,1.0,0.0,1.0
2013-02-07,37.57,37.57,35.8,36.42,93238,36.42,2013,-0.01938610662358642,ABBV,1.7700000000000031,0.4299999999999997,1.3400000000000034,1.7700000000000031,0.9800000000000008,0.951575000000001,0.0,-1.0,0.0,0.0,0.0,4.0,37.14,36.42,37.14,36.42,36.215075,1.0,0.9249250000000009,1.0,3.4886656144855333,-0.06763164357645618,0.008621990386480722,3.4124119805225965,-0.01938610662358642,0.0003487448960158575,1.0,0.0,1.0
2013-02-08,36.37,36.42,35.83,36.25,130486,36.25,2013,-0.004667764964305321,ABBV,0.5900000000000034,0.0,0.5900000000000034,0.5900000000000034,0.9760000000000009,0.9605000000000009,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-02-11,36.13,36.18,35.75,35.85,57255,35.85,2013,-0.011034482758620623,ABBV,0.4299999999999997,0.07000000000000028,0.5,0.5,0.9685000000000009,0.9522000000000009,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-02-12,35.77,35.9,35.2,35.42,70616,35.42,2013,-0.011994421199442162,ABBV,0.6999999999999957,0.04999999999999716,0.6499999999999986,0.6999999999999957,0.9810000000000005,0.9550750000000006,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-02-13,35.42,35.57,35.15,35.27,45225,35.27,2013,-0.0042348955392432774,ABBV,0.4200000000000017,0.14999999999999858,0.2700000000000031,0.4200000000000017,0.9515000000000008,0.9529500000000006,-1.0,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,
2013-02-14,35.05,36.73,35.01,36.57,54000,36.57,2013,0.036858519988658855,ABBV,1.7199999999999989,1.4599999999999937,0.2600000000000051,1.7199999999999989,0.9830000000000009,0.9899250000000007,0.0,0.0,0.0,0.0,4.0,1.0,35.27,36.57,35.27,36.57,36.222950000000004,1.0,0.9529500000000006,-1.0,1.0493729996327188,-0.038678335682521464,0.010493729996327188,1.00020093395387,-0.036858519988658855,0.00010492628928177948,1.0,0.0,1.0
2013-02-15,37.28,37.81,36.93,37.58,120417,37.58,2013,0.027618266338528707,ABBV,0.8800000000000026,1.240000000000002,0.35999999999999943,1.240000000000002,0.9870000000000008,0.995850000000001,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-02-19,37.54,38.33,37.11,38.19,72121,38.19,2013,0.01623203831825437,ABBV,1.2199999999999989,0.75,0.46999999999999886,1.2199999999999989,0.9840000000000007,0.9986500000000007,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
2013-02-20,38.16,39.13,37.61,38.61,73371,38.61,2013,0.010997643362136822,ABBV,1.5200000000000031,0.9400000000000048,0.5799999999999983,1.5200000000000031,0.9905000000000008,1.0108000000000008,1.0,1.0,0.0,1.0,5.0,1.0,38.19,38.61,38.19,38.61,37.19135,1.0,0.9986500000000007,1.0,1.0013518249637003,0.011012510250975632,0.010013518249637003,1.002350816965039,0.010997643362136822,0.00010012515644555689,1.0,0.0,1.0
2013-02-21,38.49,39.02,38.19,38.78,65662,38.78,2013,0.00440300440300434,ABBV,0.8300000000000054,0.4100000000000037,0.4200000000000017,0.8300000000000054,0.961000000000001,0.9824750000000011,1.0,1.0,0.0,1.0,5.0,1.0,38.61,38.78,38.61,38.78,37.599199999999996,1.0,1.0108000000000008,1.0,1.002350816965039,0.004413355060452064,0.0,1.0067641720254912,0.00440300440300434,0.0001002250356318693,1.0,0.0,1.0
2013-02-22,38.79,38.85,38.14,38.46,35939,38.46,2013,-0.008251676121712181,ABBV,0.7100000000000009,0.07000000000000028,0.6400000000000006,0.7100000000000009,0.9320000000000007,0.9484500000000009,0.0,0.0,0.0,0.0,5.0,2.0,38.78,38.46,38.689325,38.46,37.797525,1.0,0.9824750000000011,1.0,2.0081159969891917,-0.011902797503175275,0.010013518249637003,1.9861996812363794,-0.0059273455920979545,0.00020077128249650745,1.0,0.0,1.0
2013-02-25,38.54,38.61,37.37,37.37,39786,37.37,2013,-0.02834113364534585,ABBV,1.240000000000002,0.14999999999999858,1.0900000000000034,1.240000000000002,0.9340000000000007,0.9474000000000007,0.0,0.0,0.0,0.0,5.0,2.0,38.46,37.37,38.46,37.37,37.51155,1.0,0.9484500000000009,1.0,1.9861996812363794,-0.05629115061226356,0.010013518249637003,1.9198950123744787,-0.02834113364534585,0.00019858052606588076,1.0,0.0,1.0
2013-02-26,37.6,37.6,36.96,37.09,38099,37.09,2013,-0.00749264115600734,ABBV,0.6400000000000006,0.23000000000000398,0.4099999999999966,0.6400000000000006,0.9040000000000006,0.9193000000000007,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-02-27,36.97,36.98,36.4,36.73,97037,36.73,2013,-0.009706120248045513,ABBV,0.5799999999999983,0.11000000000000654,0.6900000000000048,0.6900000000000048,0.8780000000000008,0.8933000000000009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-02-28,36.66,37.14,36.5,36.92,64883,36.92,2013,0.005172883201742584,ABBV,0.6400000000000006,0.4100000000000037,0.22999999999999687,0.6400000000000006,0.8745000000000008,0.8661000000000009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-01,36.8,38.07,36.55,37.81,60489,37.81,2013,0.024106175514626127,ABBV,1.5200000000000031,1.1499999999999986,0.37000000000000455,1.5200000000000031,0.9175000000000011,0.9067750000000009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-04,37.53,38.25,37.53,38.24,48186,38.24,2013,0.01137265273737098,ABBV,0.7199999999999989,0.4399999999999977,0.28000000000000114,0.7199999999999989,0.9195000000000011,0.907625000000001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-05,38.45,38.57,37.29,37.51,53575,37.51,2013,-0.019089958158995946,ABBV,1.2800000000000011,0.3299999999999983,0.9500000000000028,1.2800000000000011,0.9460000000000012,0.9375250000000012,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-06,37.56,37.86,37.37,37.74,50219,37.74,2013,0.006131698213809766,ABBV,0.490000000000002,0.3500000000000014,0.14000000000000057,0.490000000000002,0.9430000000000014,0.9232000000000011,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-07,37.65,38.01,37.44,37.49,37440,37.49,2013,-0.0066242713301536416,ABBV,0.5700000000000003,0.269999999999996,0.30000000000000426,0.5700000000000003,0.9505000000000013,0.9243500000000013,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-08,37.64,37.65,37.16,37.34,36620,37.34,2013,-0.00400106695118696,ABBV,0.490000000000002,0.1599999999999966,0.3300000000000054,0.490000000000002,0.8865000000000013,0.9274750000000014,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-11,37.25,38.15,37.08,37.67,40868,37.67,2013,0.008837707552222795,ABBV,1.0700000000000003,0.8099999999999952,0.2600000000000051,1.0700000000000003,0.9105000000000011,0.8956750000000012,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-12,37.7,38.3,37.05,37.17,60362,37.17,2013,-0.013273161667109123,ABBV,1.25,0.6299999999999955,0.6200000000000045,1.25,0.9480000000000011,0.9274750000000009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-13,37.2,37.59,37.04,37.17,33029,37.17,2013,0.0,ABBV,0.5500000000000043,0.4200000000000017,0.13000000000000256,0.5500000000000043,0.9405000000000016,0.9281000000000013,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-14,37.43,37.59,36.86,37.56,84342,37.56,2013,0.01049233252623094,ABBV,0.730000000000004,0.4200000000000017,0.3100000000000023,0.730000000000004,0.9560000000000016,0.9299750000000018,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-15,37.35,38.54,37.28,38.5,99870,38.5,2013,0.025026624068157588,ABBV,1.259999999999998,0.9799999999999969,0.28000000000000114,1.259999999999998,0.9330000000000016,0.9712000000000014,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-18,38.05,38.49,37.99,38.16,45629,38.16,2013,-0.008831168831168967,ABBV,0.5,0.00999999999999801,0.509999999999998,0.509999999999998,0.8965000000000014,0.9118500000000015,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-19,38.29,38.4,37.84,38.36,46117,38.36,2013,0.00524109014675056,ABBV,0.5599999999999952,0.240000000000002,0.3199999999999932,0.5599999999999952,0.8635000000000013,0.879675000000001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2013-03-20,38.49,39.19,38.41,39.06,64155,39.06,2013,0.018248175182481896,ABBV,0.7800000000000011,0.8299999999999983,0.04999999999999716,0.8299999999999983,0.829000000000001,0.8618250000000011,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2013-03-21,38.82,38.97,38.48,38.49,41651,38.49,2013,-0.014592933947772613,ABBV,0.490000000000002,0.09000000000000341,0.5800000000000054,0.5800000000000054,0.816500000000001,0.8165500000000012,0.0,0.0,0.0,0.0,8.0,1.0,39.06,38.49,39.06,38.49,38.198175,1.0,0.8618250000000011,1.0,1.1603283729295377,-0.016932595303887212,0.011603283729295378,1.131792493896355,-0.014592933947772613,0.00011601937523566422,1.0,0.0,1.0
2013-03-22,38.57,38.97,38.3,38.97,27204,38.97,2013,0.01247077162899446,ABBV,0.6700000000000017,0.4799999999999969,0.19000000000000483,0.6700000000000017,0.814500000000001,0.809175000000001,0.0,0.0,0.0,0.0,8.0,1.0,38.49,38.97,38.49,38.97,37.67345,1.0,0.8165500000000012,1.0,1.131792493896355,0.01411432572279155,0.0,1.1459068196191466,0.01247077162899446,0.00011316644129675345,1.0,0.0,1.0
2013-03-25,39.12,39.52,38.93,39.32,49679,39.32,2013,0.008981267641775759,ABBV,0.5900000000000034,0.5500000000000043,0.03999999999999915,0.5900000000000034,0.7820000000000011,0.8032750000000011,1.0,1.0,1.0,1.0,8.0,1.0,38.97,39.32,38.97,39.32,38.160824999999996,1.0,0.809175000000001,1.0,1.1459068196191466,0.010291695839535613,0.0,1.1561985154586822,0.008981267641775759,0.00011457755244204279,1.0,0.0,1.0
2013-03-26,39.57,40.52,39.57,40.21,64377,40.21,2013,0.022634791454730463,ABBV,0.9500000000000028,1.2000000000000028,0.25,1.2000000000000028,0.8100000000000012,0.8029000000000013,1.0,1.0,1.0,1.0,8.0,1.0,39.32,40.21,39.32,40.21,38.516725,1.0,0.8032750000000011,1.0,1.1561985154586822,0.026170312277676227,0.0,1.1823688277363584,0.022634791454730463,0.00011560648514121846,1.0,0.0,1.0
2013-03-27,40.22,40.29,39.66,40.15,39002,40.15,2013,-0.0014921661278289866,ABBV,0.6300000000000026,0.0799999999999983,0.5500000000000043,0.6300000000000026,0.807000000000001,0.8010000000000013,0.0,0.0,0.0,0.0,8.0,3.0,40.21,40.15,39.921825000000005,40.15,39.4071,1.0,0.8029000000000013,1.0,3.503025573595434,0.02002170141908875,0.011603283729295378,3.5114439912852276,0.005715545318882409,0.00035017988844908383,1.0,0.0,1.0
2013-03-28,40.26,40.8,39.77,40.78,57488,40.78,2013,0.01569115815691169,ABBV,1.029999999999994,0.6499999999999986,0.37999999999999545,1.029999999999994,0.8265000000000008,0.8181500000000007,1.0,1.0,1.0,1.0,8.0,3.0,40.15,40.78,40.15,40.78,39.349,1.0,0.8010000000000013,1.0,3.5114439912852276,0.055098623026393734,0.0,3.5665426143116212,0.01569115815691169,0.0003510211400212286,1.0,0.0,1.0
2013-04-01,39.97,41.14,39.96,41.12,52014,41.12,2013,0.008337420304070475,ABBV,1.1799999999999997,0.35999999999999943,0.8200000000000003,1.1799999999999997,0.8095000000000006,0.8441750000000006,1.0,1.0,1.0,1.0,8.0,4.0,40.78,41.12,40.3527375,41.12,39.96185,1.0,0.8181500000000007,1.0,4.726870987241159,0.08987620358713218,0.011603283729295378,4.805143907098996,0.019013889702030662,0.00047246377119485755,1.0,0.0,1.0
2013-04-02,41.22,41.22,40.52,40.71,45177,40.71,2013,-0.009970817120622533,ABBV,0.6999999999999957,0.10000000000000142,0.5999999999999943,0.6999999999999957,0.8085000000000004,0.8040250000000004,0.0,0.0,0.0,0.0,8.0,5.0,41.12,40.71,40.78365,40.71,40.275825,1.0,0.8441750000000006,1.0,5.965472280028534,-0.010772871810740306,0.011603283729295378,5.943096124488498,-0.0018058707349636327,0.0005961915715734726,1.0,0.0,1.0
2013-04-03,40.75,41.45,40.35,40.57,35946,40.57,2013,-0.003438958486858268,ABBV,1.1000000000000014,0.740000000000002,0.35999999999999943,1.1000000000000014,0.7995000000000004,0.8230750000000004,0.0,0.0,0.0,0.0,8.0,5.0,40.71,40.57,40.71,40.57,39.905975,1.0,0.8040250000000004,1.0,5.943096124488498,-0.0204380608555242,0.0,5.922658063632974,-0.003438958486858268,0.0005939566183212039,1.0,0.0,1.0
2013-04-04,40.77,41.78,40.62,41.6,69487,41.6,2013,0.025388217894996234,ABBV,1.1600000000000037,1.2100000000000009,0.04999999999999716,1.2100000000000009,0.8355000000000004,0.8200250000000004,1.0,1.0,1.0,1.0,8.0,5.0,40.57,41.6,40.57,41.6,39.746925,1.0,0.8230750000000004,1.0,5.922658063632974,0.1503657334370704,0.0,6.073023797070044,0.025388217894996234,0.0005919152352092175,1.0,0.0,1.0
2013-04-05,41.31,41.5,41.09,41.31,32548,41.31,2013,-0.006971153846153877,ABBV,0.4099999999999966,0.10000000000000142,0.509999999999998,0.509999999999998,0.8325000000000002,0.8192250000000001,0.0,0.0,0.0,0.0,8.0,5.0,41.6,41.31,41.6,41.31,40.779975,1.0,0.8200250000000004,1.0,6.073023797070044,-0.04233598320072886,0.0,6.0306878138693145,-0.006971153846153877,0.0006069337873736079,1.0,0.0,1.0
2013-04-08,41.27,41.87,41.07,41.77,45981,41.77,2013,0.01113531832486081,ABBV,0.7999999999999972,0.5599999999999952,0.240000000000002,0.7999999999999972,0.8480000000000001,0.830875,1.0,1.0,1.0,1.0,8.0,5.0,41.31,41.77,41.31,41.77,40.490775,1.0,0.8192250000000001,1.0,6.0306878138693145,0.06715362852529376,0.0,6.097841442394608,0.01113531832486081,0.00060270530863092,1.0,0.0,1.0
