Date,High,Low,Open,Close,Volume,Adj Close,Year,Series,Ticker,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis,S1orS2
2014-09-16,0.005802989937365055,0.0051225097849965096,0.0051225097849965096,0.005398519802838564,1281960,0.005398519802838564,2014,0.05388179416474115,XRP-USD,0.0006804801523685455,0.0,0.0,0.0006804801523685455,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-17,0.0055210101418197155,0.005091030150651932,0.005398150067776442,0.005135450046509504,491147,0.005135450046509504,2014,-0.04872997894547626,XRP-USD,0.00042997999116778374,0.00012249033898115158,0.00030748965218663216,0.00042997999116778374,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-18,0.005167440045624971,0.004873139783740044,0.005133859813213348,0.004942249972373247,407109,0.004942249972373247,2014,-0.03762086523800823,XRP-USD,0.00029430026188492775,3.198999911546707e-05,0.0002623102627694607,0.00029430026188492775,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-19,0.004953879863023758,0.004735889844596386,0.004941789899021387,0.0047716498374938965,322621,0.0047716498374938965,2014,-0.03451871836369891,XRP-USD,0.00021799001842737198,1.1629890650510788e-05,0.0002063601277768612,0.00021799001842737198,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-20,0.004791260231286287,0.0045399898663163185,0.004768270067870617,0.0045698899775743484,309571,0.0045698899775743484,2014,-0.04228303978514769,XRP-USD,0.0002512703649699688,1.9610393792390823e-05,0.00023165997117757797,0.0002512703649699688,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-21,0.004670289810746908,0.00453248992562294,0.004561109934002161,0.004657280165702105,267342,0.004657280165702105,2014,0.019123039844854528,XRP-USD,0.00013779988512396812,0.00010039983317255974,3.7400051951408386e-05,0.00013779988512396812,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-22,0.004656069912016392,0.004547220189124346,0.004655200056731701,0.004613180179148912,323106,0.004613180179148912,2014,-0.009469043086125728,XRP-USD,0.00010884972289204597,1.2102536857128143e-06,0.00011005997657775879,0.00011005997657775879,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-23,0.004667609930038452,0.0045114499516785145,0.004609739873558283,0.004667609930038452,349329,0.004667609930038452,2014,0.011798748103435619,XRP-USD,0.00015615997835993767,5.442975088953972e-05,0.00010173022747039795,0.00015615997835993767,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-24,0.004850329831242561,0.004641910083591938,0.004669960122555494,0.004722279962152243,745348,0.004722279962152243,2014,0.011712639430720317,XRP-USD,0.00020841974765062332,0.0001827199012041092,2.569984644651413e-05,0.00020841974765062332,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-25,0.004734079819172621,0.004557889886200428,0.004721830133348703,0.0046155801974236965,497323,0.0046155801974236965,2014,-0.022594968020472117,XRP-USD,0.00017618993297219276,1.1799857020378113e-05,0.00016439007595181465,0.00017618993297219276,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-26,0.00471690995618701,0.004575380124151707,0.004607469774782658,0.004705039784312248,221573,0.004705039784312248,2014,0.019382089155007165,XRP-USD,0.00014152983203530312,0.0001013297587633133,4.020007327198982e-05,0.00014152983203530312,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-27,0.005345160141587257,0.004650140181183815,0.004705760162323713,0.005281960126012564,464102,0.005281960126012564,2014,0.12261752676861715,XRP-USD,0.0006950199604034424,0.0006401203572750092,5.489960312843323e-05,0.0006950199604034424,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-28,0.005442049819976091,0.0046583497896790504,0.005279480013996363,0.004704540129750967,122073,0.004704540129750967,2014,-0.10931926453172613,XRP-USD,0.0007837000302970409,0.00016008969396352768,0.0006236103363335133,0.0007837000302970409,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-29,0.00470738997682929,0.004634810145944357,0.00470522977411747,0.0046439701691269875,109352,0.0046439701691269875,2014,-0.012874788811119364,XRP-USD,7.257983088493347e-05,2.8498470783233643e-06,6.972998380661011e-05,7.257983088493347e-05,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-30,0.0047723399475216866,0.004644319880753756,0.004644980188459158,0.004752390086650848,64998,0.004752390086650848,2014,0.02334638543645995,XRP-USD,0.00012802006676793098,0.0001283697783946991,3.497116267681122e-07,0.0001283697783946991,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-01,0.004876260180026293,0.004753469955176115,0.004755159839987755,0.004874090198427439,209158,0.004874090198427439,2014,0.02560819073300369,XRP-USD,0.00012279022485017776,0.0001238700933754444,1.0798685252666473e-06,0.0001238700933754444,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-02,0.005049659870564938,0.0048752701841294765,0.004876019898802042,0.005022820085287094,264083,0.005022820085287094,2014,0.03051438951778973,XRP-USD,0.00017438968643546104,0.00017556967213749886,1.1799857020378113e-06,0.00017556967213749886,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-03,0.005204480141401291,0.00493094976991415,0.0050238799303770065,0.004941490013152361,168516,0.004941490013152361,2014,-0.01619211334544235,XRP-USD,0.00027353037148714066,0.00018166005611419678,9.187031537294388e-05,0.00027353037148714066,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-04,0.005011990200728178,0.004746090155094862,0.004934560041874647,0.004788659978657961,181316,0.004788659978657961,2014,-0.03092792540056233,XRP-USD,0.00026590004563331604,7.050018757581711e-05,0.00019539985805749893,0.00026590004563331604,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-05,0.004787039943039417,0.004707289859652519,0.004777379799634218,0.004729940090328455,218684,0.004729940090328455,2014,-0.012262279759099215,XRP-USD,7.975008338689804e-05,1.6200356185436249e-06,8.137011900544167e-05,8.137011900544167e-05,0.00027020450215786695,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
