Date,Open,High,Low,Close,Adj Close,Volume,Year,Series,Ticker,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis,S1orS2
2014-09-28,399.4710083007813,401.0169982910156,374.3320007324219,377.1809997558594,377.1809997558594,23613300,2014,-0.0559145721668711,BTC-USD,26.68499755859375,1.49700927734375,25.18798828125,26.68499755859375,,,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-29,376.9280090332031,385.21099853515625,372.239990234375,375.4670104980469,375.4670104980469,32497700,2014,-0.0045442089048014,BTC-USD,12.97100830078125,8.029998779296875,4.941009521484375,12.97100830078125,,,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-30,376.0880126953125,390.97698974609375,373.4429931640625,386.9440002441406,386.9440002441406,34707300,2014,0.0305672387325581,BTC-USD,17.53399658203125,15.509979248046875,2.024017333984375,17.53399658203125,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-01,387.427001953125,391.3789978027344,380.7799987792969,383.614990234375,383.614990234375,26229400,2014,-0.0086033379705208,BTC-USD,10.5989990234375,4.43499755859375,6.16400146484375,10.5989990234375,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-02,383.9880065917969,385.49700927734375,372.9460144042969,375.0719909667969,375.0719909667969,21777700,2014,-0.0222697222086099,BTC-USD,12.550994873046875,1.88201904296875,10.668975830078125,12.550994873046875,,,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-03,375.1809997558594,377.6950073242188,357.8590087890625,359.5119934082031,359.5119934082031,30901200,2014,-0.041485362632613,BTC-USD,19.835998535156307,2.623016357421932,17.212982177734375,19.835998535156307,,,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-04,359.8919982910156,364.4869995117188,325.885986328125,328.8659973144531,328.8659973144531,47236500,2014,-0.0852433205446735,BTC-USD,38.60101318359381,4.975006103515682,33.626007080078125,38.60101318359381,,,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-05,328.9159851074219,341.8009948730469,289.2959899902344,320.510009765625,320.510009765625,83308096,2014,-0.0254084873993171,BTC-USD,52.5050048828125,12.93499755859375,39.57000732421875,52.5050048828125,,,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-06,320.3890075683594,345.1340026855469,302.5599975585937,330.0790100097656,330.0790100097656,79011800,2014,0.0298555425808324,BTC-USD,42.57400512695318,24.623992919921875,17.950012207031307,42.57400512695318,24.90784912109376,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-07,330.5840148925781,339.2470092773437,320.48199462890625,336.18701171875,336.18701171875,49199900,2014,0.018504665621736,BTC-USD,18.765014648437443,9.167999267578068,9.597015380859375,18.765014648437443,25.058499145507817,24.600707397460944,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-08,336.1159973144531,354.364013671875,327.18798828125,352.94000244140625,352.94000244140625,54736300,2014,0.0498323556195907,BTC-USD,27.176025390625,18.177001953125,8.9990234375,27.176025390625,24.20579986572266,25.164375457763676,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-09,352.7479858398437,382.72601318359375,347.68701171875,365.0260009765625,365.0260009765625,83641104,2014,0.0342437764253222,BTC-USD,35.03900146484375,29.7860107421875,5.25299072265625,35.03900146484375,23.7926010131836,24.747459945678717,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-10,364.68701171875,375.0669860839844,352.9630126953125,361.56201171875,361.56201171875,43665700,2014,-0.0094897055238399,BTC-USD,22.103973388671875,10.040985107421875,12.06298828125,22.103973388671875,23.227149963378913,23.708169631958015,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-11,361.3619995117188,367.1910095214844,355.95098876953125,362.2990112304688,362.2990112304688,13345200,2014,0.00203837651034,BTC-USD,11.240020751953125,5.628997802734375,5.61102294921875,11.240020751953125,22.826901245117195,22.627793502807624,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-12,362.6059875488281,379.4330139160156,356.1440124511719,378.5490112304688,378.5490112304688,17552800,2014,0.04485245473017,BTC-USD,23.28900146484375,17.134002685546818,6.154998779296932,23.28900146484375,23.502052307128913,22.850006256103523,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-13,377.9209899902344,397.22601318359375,368.8970031738281,390.41400146484375,390.41400146484375,35221400,2014,0.0313433396531879,BTC-USD,28.329010009765625,18.677001953124943,9.652008056640682,28.329010009765625,22.650502014160164,23.743400192260747,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-14,391.6919860839844,411.697998046875,391.3240051269531,400.8699951171875,400.8699951171875,38491500,2014,0.0267818101121184,BTC-USD,20.373992919921875,21.28399658203125,0.910003662109375,21.28399658203125,22.96570129394532,22.58217674255372,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-15,400.9549865722656,402.22698974609375,388.7659912109375,394.7730102539063,394.7730102539063,25267100,2014,-0.015209381938149,BTC-USD,13.46099853515625,1.35699462890625,12.10400390625,13.46099853515625,22.93615112304688,22.490466156005866,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-16,394.51800537109375,398.8070068359375,373.0700073242188,382.5559997558594,382.5559997558594,26990000,2014,-0.0309469243862169,BTC-USD,25.736999511718693,4.033996582031193,21.7030029296875,25.736999511718693,23.47655181884766,23.07619354248047,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-17,382.7560119628906,385.4779968261719,375.3890075683594,383.7579956054688,383.7579956054688,13600700,2014,0.0031420128043384,BTC-USD,10.0889892578125,2.9219970703125,7.1669921875,10.0889892578125,23.518452453613286,22.807173690795903,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-18,383.97601318359375,395.1579895019531,378.9710083007813,391.4419860839844,391.4419860839844,11416800,2014,0.0200230107685244,BTC-USD,16.186981201171818,11.399993896484318,4.7869873046875,16.186981201171818,22.993551635742186,23.151878890991213,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-19,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,389.5459899902344,5914570,2014,-0.0048436196451936,BTC-USD,7.48199462890625,2.49700927734375,4.9849853515625,7.48199462890625,22.719100952148438,22.21797378540039,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,382.8450012207031,16419000,2014,-0.0172020478755261,BTC-USD,11.832000732421875,0.53802490234375,11.293975830078125,11.832000732421875,22.434001159667968,22.174745941162108,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,386.4750061035156,14188900,2014,0.0094816567311528,BTC-USD,11.811981201171875,9.800994873046875,2.010986328125,11.811981201171875,22.494650268554686,21.902900161743165,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-22,386.1180114746094,388.5759887695313,382.2489929199219,383.1579895019531,383.1579895019531,11641300,2014,-0.0085827454535936,BTC-USD,6.326995849609432,2.100982666015682,4.22601318359375,6.326995849609432,22.183450317382814,21.68626754760742,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,358.4169921875,26456900,2014,-0.0645712682296215,BTC-USD,28.60101318359375,1.8900146484375,26.71099853515625,28.60101318359375,22.621701049804688,22.504328460693362,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,358.3450012207031,15585700,2014,-0.0002008581299606,BTC-USD,11.040008544921875,5.928009033203125,5.11199951171875,11.040008544921875,21.243650817871092,22.042616424560546,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,347.27099609375,18127500,2014,-0.030903194098507,BTC-USD,16.983978271484375,1.5159912109375,15.467987060546875,16.983978271484375,19.467599487304685,21.030667190551757,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,354.7040100097656,11272500,2014,0.0214040734746792,BTC-USD,15.290008544921875,11.95001220703125,3.339996337890625,15.290008544921875,18.10339965820312,19.258719940185546,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,352.989013671875,13033000,2014,-0.0048350069057392,BTC-USD,8.822998046875,3.927978515625,4.89501953125,8.822998046875,17.606298828125,17.639379577636713,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,357.6180114746094,7845880,2014,0.0131137163578618,BTC-USD,7.305023193359375,6.9949951171875,0.310028076171875,7.305023193359375,16.612748718261717,17.091235046386718,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,335.59100341796875,18192700,2014,-0.0615936763526367,BTC-USD,22.490020751953125,0.214996337890625,22.2750244140625,22.490020751953125,15.985299682617185,16.906612319946287,-1.0,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,
2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,345.30499267578125,30177900,2014,0.0289459167822625,BTC-USD,15.84100341796875,15.321990966796875,0.519012451171875,15.84100341796875,15.67215118408203,15.978084869384764,0.0,0.0,0.0,0.0,0.0,1.0,335.59100341796875,345.30499267578125,335.59100341796875,345.30499267578125,352.49761573791505,1.0,16.906612319946287,-1.0,0.05914845511777708,-0.0017121062596385669,0.0005914845511777708,0.05684486430696074,-0.02894591678226255,5.914810526587212e-06,1.0,0.0,1.0
2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,338.3210144042969,12545400,2014,-0.0202255351634659,BTC-USD,10.90301513671875,2.740020751953125,8.162994384765625,10.90301513671875,15.65530090332031,15.433694381713867,0.0,0.0,0.0,0.0,0.0,1.0,345.30499267578125,338.3210144042969,345.30499267578125,338.3210144042969,361.283077545166,1.0,15.978084869384764,-1.0,0.05684486430696074,0.0011497178019028835,0.0,0.05799458210886363,0.020225535163465924,5.684454117493778e-06,1.0,0.0,1.0
2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,325.7489929199219,16677200,2014,-0.0371600372105509,BTC-USD,19.4739990234375,2.207977294921875,17.266021728515625,19.4739990234375,15.464550781249997,15.846235809326169,-1.0,-1.0,0.0,-1.0,0.0,1.0,338.3210144042969,325.7489929199219,338.3210144042969,325.7489929199219,353.7547087860107,1.0,15.433694381713867,-1.0,0.05799458210886363,0.0021550808291757244,0.0,0.060149662938039354,0.037160037210550945,5.79942457736588e-06,1.0,0.0,1.0
2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,325.8919982910156,8603620,2014,0.0004390047987927,BTC-USD,8.423980712890625,3.300994873046875,5.12298583984375,8.423980712890625,14.469299316406246,15.112522277832028,0.0,0.0,0.0,0.0,0.0,2.0,325.7489929199219,325.8919982910156,327.1376972579956,325.8919982910156,341.59522872924805,1.0,15.846235809326169,-1.0,0.11929811805581644,0.0004542721418852211,0.0005914845511777708,0.11916090564652389,0.0038078734961491945,1.1929669486869763e-05,1.0,0.0,1.0
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,327.5539855957031,12948500,2014,0.0050998101009014,BTC-USD,8.521026611328125,8.110015869140625,0.4110107421875,8.521026611328125,13.831150817871091,14.171885681152341,0.0,0.0,0.0,0.0,0.0,2.0,325.8919982910156,327.5539855957031,325.8919982910156,327.5539855957031,341.0045205688476,1.0,15.112522277832028,-1.0,0.11916090564652389,-0.0006076979902487056,0.0,0.11855320765627518,-0.005099810100901436,1.1915948573130028e-05,1.0,0.0,1.0
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,330.49200439453125,15655500,2014,0.0089695712097195,BTC-USD,6.69000244140625,4.2130126953125,2.47698974609375,6.69000244140625,13.492601013183592,13.474093399047849,0.0,0.0,0.0,0.0,0.0,2.0,327.5539855957031,330.49200439453125,327.5539855957031,330.49200439453125,341.72587127685546,1.0,14.171885681152341,-1.0,0.11855320765627518,-0.0010633714382136266,0.0,0.11748983621806156,-0.008969571209719529,1.1855180218663292e-05,1.0,0.0,1.0
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,339.4859924316406,19817200,2014,0.0272139353373663,BTC-USD,12.68597412109375,12.876983642578125,0.191009521484375,12.876983642578125,12.849600219726563,13.46182014465332,0.0,0.0,0.0,0.0,0.0,2.0,330.49200439453125,339.4859924316406,330.49200439453125,339.4859924316406,343.9660977935791,1.0,13.474093399047849,-1.0,0.11748983621806156,-0.0031973608056360936,0.0,0.11429247541242546,-0.02721393533736638,1.1748845584811804e-05,1.0,0.0,1.0
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,349.2900085449219,18797000,2014,0.0288790004060488,BTC-USD,14.5419921875,13.480010986328125,1.061981201171875,14.5419921875,13.072250366210938,12.934219818115235,0.0,0.0,0.0,0.0,0.0,2.0,339.4859924316406,349.2900085449219,339.4859924316406,349.2900085449219,352.9478125762939,1.0,13.46182014465332,-1.0,0.11429247541242546,-0.003300652443843763,0.0,0.11099182296858169,-0.02887900040604885,1.1429116915036145e-05,1.0,0.0,1.0
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,342.4150085449219,16834200,2014,-0.0196827845967881,BTC-USD,10.95599365234375,3.441986083984375,7.514007568359375,10.95599365234375,12.810700988769534,12.966437530517577,0.0,0.0,0.0,0.0,0.0,2.0,349.2900085449219,342.4150085449219,349.2900085449219,342.4150085449219,362.2242283630371,1.0,12.934219818115235,-1.0,0.11099182296858169,0.0021846281434954404,0.0,0.11317645111207714,0.019682784596788183,1.1099059106377824e-05,1.0,0.0,1.0
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,345.4880065917969,8535470,2014,0.0089744840914933,BTC-USD,4.878021240234375,4.61700439453125,0.261016845703125,4.878021240234375,12.68050231933594,12.414067001342776,0.0,0.0,0.0,0.0,0.0,2.0,342.4150085449219,345.4880065917969,342.4150085449219,345.4880065917969,355.38144607543944,1.0,12.966437530517577,-1.0,0.11317645111207714,-0.0010157002600370136,0.0,0.11216075085204012,-0.008974484091493371,1.13175170235665e-05,1.0,0.0,1.0
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,363.2640075683594,24205600,2014,0.0514518612438124,BTC-USD,19.371002197265625,18.13800048828125,1.233001708984375,19.371002197265625,13.057452392578128,13.015027313232423,0.0,1.0,0.0,0.0,0.0,2.0,345.4880065917969,363.2640075683594,345.4880065917969,357.9020735931397,357.9020735931397,1.0,12.414067001342776,-1.0,0.11216075085204012,-0.004030157485736594,0.0005914845511777708,0.10753910881512575,-0.03593197669524417,1.1215949286274666e-05,1.0,0.0,1.0
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.9240112304688,366.9240112304688,30450100,2014,0.010075326995947,BTC-USD,17.2550048828125,11.552001953125,5.7030029296875,17.2550048828125,13.329603576660158,13.267330017089847,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-11,365.8569946289063,371.30999755859375,363.7349853515625,367.6950073242188,367.6950073242188,15838900,2014,0.0021012418652148,BTC-USD,7.57501220703125,4.385986328124943,3.189025878906307,7.57501220703125,13.39200439453125,13.041874008178713,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,45783200,2014,0.1519356972535466,BTC-USD,61.733001708984375,62.02297973632807,0.28997802734369316,62.02297973632807,15.063102722167965,15.823553161621088,1.0,1.0,0.0,1.0,2.0,1.0,367.6950073242188,423.5610046386719,367.6950073242188,423.5610046386719,354.6531333160401,1.0,13.041874008178713,1.0,0.07667609726737801,0.01164983630099982,0.0007667609726737801,0.08755917259570405,0.1519356972535464,7.667550934949672e-06,1.0,0.0,1.0
2014-11-13,427.2730102539063,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,58945000,2014,-0.0066720478423649,BTC-USD,55.970001220703125,33.531982421875,22.438018798828125,55.970001220703125,17.30960235595703,17.108447647094724,0.0,0.0,0.0,0.0,2.0,5.0,423.5610046386719,420.7349853515625,393.77875534057625,420.7349853515625,407.7374514770508,1.0,15.823553161621088,1.0,0.3942635616652161,0.02698941755759848,0.0007667609726737801,0.42048621825014076,0.06845526744496921,3.942480179024443e-05,1.0,0.0,1.0
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,29589200,2014,-0.0544689483532032,BTC-USD,34.4630126953125,1.48297119140625,35.94598388671875,35.94598388671875,18.257702636718747,18.241421432495116,0.0,0.0,0.0,0.0,2.0,5.0,420.7349853515625,397.8179931640625,420.7349853515625,403.62653770446775,403.62653770446775,1.0,17.108447647094724,1.0,0.42048621825014076,-0.017098331970768404,0.0007667609726737801,0.4026211253066986,-0.04066323990813148,4.204685381275917e-05,1.0,0.0,1.0
2014-11-15,399.6499938964844,405.5280151367188,371.0079956054688,376.1329956054688,376.1329956054688,15727500,2014,-0.0545098460381874,BTC-USD,34.52001953125,7.710021972656307,26.809997558593693,34.52001953125,19.219203186035152,19.070818481445308,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-16,374.7300109863281,390.7990112304688,374.60198974609375,387.8819885253906,387.8819885253906,11905600,2014,0.0312362729598059,BTC-USD,16.197021484375057,14.666015625,1.5310058593750568,16.197021484375057,19.587904357910155,19.068094100952145,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,387.4079895019531,41518800,2014,-0.0012220186486088,BTC-USD,32.696990966796875,22.3170166015625,10.379974365234375,32.696990966796875,20.857502746582032,20.24335868835449,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-18,387.7850036621094,392.4020080566406,371.1170043945313,375.197998046875,375.197998046875,32222500,2014,-0.0315171390006053,BTC-USD,21.285003662109318,4.9940185546875,16.290985107421818,21.285003662109318,20.79725189208984,20.878877792358395,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.5549926757813,380.5549926757813,18931800,2014,0.01427778041672,BTC-USD,12.584991455078125,11.282989501953125,1.302001953125,12.584991455078125,20.63445129394531,20.386638870239253,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,357.8399963378906,25233200,2014,-0.0596891297580294,BTC-USD,25.243988037109375,1.4700012207030682,23.773986816406307,25.243988037109375,21.351499938964842,20.864928131103515,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,350.8479919433594,29850100,2014,-0.0195394714567598,BTC-USD,13.766998291015625,0.03900146484375,13.727996826171875,13.766998291015625,21.066149902343746,20.97227485656738,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-22,351.60400390625,364.8410034179688,350.87799072265625,352.9200134277344,352.9200134277344,15273000,2014,0.0059057527246999,BTC-USD,13.963012695312557,13.993011474609432,0.029998779296875,13.993011474609432,21.344601440429688,20.71249298095703,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,367.572998046875,15151600,2014,0.0415192793313803,BTC-USD,17.670013427734375,17.92498779296875,0.254974365234375,17.92498779296875,21.814799499511718,21.17362075805664,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,30930100,2014,0.0253772801028706,BTC-USD,20.540008544921875,19.636016845703125,0.90399169921875,20.540008544921875,22.5072998046875,21.751059951782228,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-25,376.885986328125,394.7009887695313,374.7839965820313,375.3479919433594,375.3479919433594,25442200,2014,-0.0041204693783758,BTC-USD,19.9169921875,17.799987792968807,2.117004394531193,19.9169921875,22.859300231933595,22.377784423828125,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,368.3699951171875,18601700,2014,-0.0185907397293998,BTC-USD,11.881988525390625,2.350006103515625,9.531982421875,11.881988525390625,22.726300048828126,22.310434646606446,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-27,370.50201416015625,373.9920043945313,368.2820129394531,369.6700134277344,369.6700134277344,8748030,2014,0.0035291102092429,BTC-USD,5.709991455078182,5.622009277343807,0.087982177734375,5.709991455078182,22.463999938964847,21.87548461914063,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,22946500,2014,0.0183325054586482,BTC-USD,24.383026123046875,13.167999267578125,11.21502685546875,24.383026123046875,23.43925018310547,22.55995124816895,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,375.4909973144531,15375600,2014,-0.0025395173166042,BTC-USD,15.456024169921875,11.154022216796875,4.302001953125,15.456024169921875,23.243501281738283,23.04008888244629,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,378.0469970703125,9194440,2014,0.0068070866522502,BTC-USD,9.218017578125,7.0360107421875,2.1820068359375,9.218017578125,22.84165191650391,22.542227096557617,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,11763000,2014,0.0031689130085912,BTC-USD,6.99298095703125,5.614990234375,1.37799072265625,6.99298095703125,22.81255035400391,22.049218368530276,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.3150024414063,381.3150024414063,12364100,2014,0.0054582324114234,BTC-USD,6.17498779296875,4.792999267578125,1.381988525390625,6.17498779296875,20.020150756835942,21.980672225952155,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-12-03,381.7219848632813,383.0260009765625,374.3460083007813,375.010009765625,375.010009765625,13340100,2014,-0.0165348665418694,BTC-USD,8.679992675781193,1.7109985351561932,6.968994140625,8.679992675781193,17.655650329589847,19.453142852783206,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,369.60400390625,14529600,2014,-0.0144156308327707,BTC-USD,10.89599609375,3.644989013671875,7.251007080078125,10.89599609375,16.40315093994141,17.317667617797856,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,376.85400390625,15181800,2014,0.0196155883685691,BTC-USD,13.43597412109375,9.587982177734375,3.847991943359375,13.43597412109375,15.348948669433597,16.254792098999026,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
