Date,High,Low,Open,Close,Volume,Adj Close,Year,Series,Ticker,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis,S1orS2
2014-09-16,5.170770168304443,4.965950012207031,5.08588981628418,5.058549880981445,3071840,5.058549880981445,2014,-0.005375644437910609,LTC-USD,0.2048201560974121,0.0,0.0,0.2048201560974121,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-17,5.065430164337158,4.579959869384766,5.065430164337158,4.685229778289795,4569260,4.685229778289795,2014,-0.07379982632873039,LTC-USD,0.4854702949523926,0.006880283355712891,0.4785900115966797,0.4854702949523926,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-18,4.755819797515869,4.254350185394287,4.687290191650391,4.327770233154297,3917450,4.327770233154297,2014,-0.0762949870232359,LTC-USD,0.501469612121582,0.07059001922607422,0.4308795928955078,0.501469612121582,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-19,4.616079807281494,4.202189922332764,4.32919979095459,4.286439895629883,5490660,4.286439895629883,2014,-0.009550030453971292,LTC-USD,0.41388988494873047,0.28830957412719727,0.1255803108215332,0.41388988494873047,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-20,4.3001298904418945,4.154990196228027,4.263070106506348,4.245920181274414,2931220,4.245920181274414,2014,-0.009452999538563378,LTC-USD,0.1451396942138672,0.013689994812011719,0.13144969940185547,0.1451396942138672,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-21,4.416880130767822,4.210130214691162,4.245930194854736,4.242350101470947,1855960,4.242350101470947,2014,-0.0008408259343196667,LTC-USD,0.20674991607666016,0.1709599494934082,0.03578996658325195,0.20674991607666016,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-22,4.881350040435791,4.188869953155518,4.239990234375,4.746570110321045,4661670,4.746570110321045,2014,0.11885393633007091,LTC-USD,0.6924800872802734,0.6389999389648438,0.05348014831542969,0.6924800872802734,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-23,4.745120048522949,4.627689838409424,4.744200229644775,4.666790008544922,2662290,4.666790008544922,2014,-0.01680794761730109,LTC-USD,0.11743021011352539,0.0014500617980957031,0.1188802719116211,0.1188802719116211,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-24,4.671319961547852,4.448699951171875,4.66588020324707,4.514649868011475,2046960,4.514649868011475,2014,-0.032600597038837775,LTC-USD,0.22262001037597656,0.0045299530029296875,0.21809005737304688,0.22262001037597656,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-09-25,4.551819801330566,4.388800144195557,4.50993013381958,4.433589935302734,1548350,4.433589935302734,2014,-0.017954865843105572,LTC-USD,0.16301965713500977,0.0371699333190918,0.12584972381591797,0.16301965713500977,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
