Date,High,Low,Open,Close,Volume,Adj Close,Year,Series,Ticker,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis,S1orS2
2014-10-03,364.4869995117188,325.885986328125,359.8919982910156,328.8659973144531,47236500,328.8659973144531,2014,-0.08524332054467354,BTC-USD,38.60101318359381,4.975006103515682,33.626007080078125,38.60101318359381,,,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-04,341.8009948730469,289.2959899902344,328.9159851074219,320.510009765625,83308096,320.510009765625,2014,-0.025408487399317115,BTC-USD,52.5050048828125,12.93499755859375,39.57000732421875,52.5050048828125,,,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-05,345.1340026855469,302.55999755859375,320.3890075683594,330.0790100097656,79011800,330.0790100097656,2014,0.02985554258083245,BTC-USD,42.574005126953125,24.623992919921875,17.95001220703125,42.574005126953125,24.907849121093758,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-06,339.24700927734375,320.48199462890625,330.5840148925781,336.18701171875,49199900,336.18701171875,2014,0.018504665621736027,BTC-USD,18.7650146484375,9.167999267578125,9.597015380859375,18.7650146484375,25.05849914550782,24.600707397460944,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-07,354.364013671875,327.18798828125,336.1159973144531,352.94000244140625,54736300,352.94000244140625,2014,0.04983235561959076,BTC-USD,27.176025390625,18.177001953125,8.9990234375,27.176025390625,24.205799865722668,25.16437545776368,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-08,382.72601318359375,347.68701171875,352.74798583984375,365.0260009765625,83641104,365.0260009765625,2014,0.03424377642532228,BTC-USD,35.03900146484375,29.7860107421875,5.25299072265625,35.03900146484375,23.792601013183607,24.74745994567872,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-09,375.0669860839844,352.9630126953125,364.68701171875,361.56201171875,43665700,361.56201171875,2014,-0.009489705523839986,BTC-USD,22.103973388671875,10.040985107421875,12.06298828125,22.103973388671875,23.22714996337892,23.70816963195802,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-10,367.1910095214844,355.95098876953125,361.3619995117188,362.2990112304688,13345200,362.2990112304688,2014,0.0020383765103400013,BTC-USD,11.240020751953125,5.628997802734375,5.61102294921875,11.240020751953125,22.826901245117202,22.62779350280763,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-11,379.4330139160156,356.1440124511719,362.6059875488281,378.5490112304688,17552800,378.5490112304688,2014,0.044852454730170084,BTC-USD,23.28900146484375,17.134002685546818,6.154998779296932,23.28900146484375,23.50205230712892,22.85000625610353,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-12,397.22601318359375,368.8970031738281,377.9209899902344,390.41400146484375,35221400,390.41400146484375,2014,0.03134333965318792,BTC-USD,28.329010009765625,18.677001953124943,9.652008056640682,28.329010009765625,22.65050201416017,23.743400192260758,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-13,411.697998046875,391.3240051269531,391.6919860839844,400.8699951171875,38491500,400.8699951171875,2014,0.026781810112118443,BTC-USD,20.373992919921875,21.28399658203125,0.910003662109375,21.28399658203125,22.965701293945322,22.582176742553724,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-14,402.22698974609375,388.7659912109375,400.9549865722656,394.7730102539063,25267100,394.7730102539063,2014,-0.015209381938149025,BTC-USD,13.46099853515625,1.35699462890625,12.10400390625,13.46099853515625,22.936151123046887,22.49046615600587,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-15,398.8070068359375,373.0700073242188,394.51800537109375,382.5559997558594,26990000,382.5559997558594,2014,-0.03094692438621693,BTC-USD,25.736999511718693,4.033996582031193,21.7030029296875,25.736999511718693,23.476551818847664,23.076193542480475,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-16,385.4779968261719,375.3890075683594,382.7560119628906,383.7579956054688,13600700,383.7579956054688,2014,0.0031420128043384565,BTC-USD,10.0889892578125,2.9219970703125,7.1669921875,10.0889892578125,23.51845245361329,22.807173690795906,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-17,395.1579895019531,378.97100830078125,383.97601318359375,391.4419860839844,11416800,391.4419860839844,2014,0.02002301076852442,BTC-USD,16.186981201171875,11.399993896484318,4.786987304687557,16.186981201171875,22.993551635742197,23.15187889099122,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-18,393.9389953613281,386.4570007324219,391.2539978027344,389.5459899902344,5914570,389.5459899902344,2014,-0.004843619645193642,BTC-USD,7.48199462890625,2.49700927734375,4.9849853515625,7.48199462890625,22.719100952148445,22.2179737854004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-19,390.0840148925781,378.25201416015625,389.2309875488281,382.8450012207031,16419000,382.8450012207031,2014,-0.01720204787552615,BTC-USD,11.832000732421875,0.53802490234375,11.293975830078125,11.832000732421875,22.43400115966798,22.174745941162115,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-20,392.64599609375,380.8340148925781,382.4209899902344,386.4750061035156,14188900,386.4750061035156,2014,0.009481656731152864,BTC-USD,11.811981201171875,9.800994873046875,2.010986328125,11.811981201171875,22.494650268554697,21.902900161743172,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-21,388.57598876953125,382.2489929199219,386.1180114746094,383.1579895019531,11641300,383.1579895019531,2014,-0.00858274545359361,BTC-USD,6.326995849609375,2.100982666015625,4.22601318359375,6.326995849609375,22.18345031738282,21.686267547607432,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-22,385.0480041503906,356.4469909667969,382.9620056152344,358.4169921875,26456900,358.4169921875,2014,-0.06457126822962156,BTC-USD,28.60101318359375,1.8900146484375,26.71099853515625,28.60101318359375,22.62170104980469,22.504328460693365,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-23,364.3450012207031,353.30499267578125,358.59100341796875,358.3450012207031,15585700,358.3450012207031,2014,-0.0002008581299606238,BTC-USD,11.040008544921875,5.928009033203125,5.11199951171875,11.040008544921875,21.243650817871096,22.042616424560553,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-24,359.8609924316406,342.87701416015625,358.6109924316406,347.27099609375,18127500,347.27099609375,2014,-0.030903194098507062,BTC-USD,16.983978271484375,1.5159912109375,15.467987060546875,16.983978271484375,19.46759948730469,21.03066719055176,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-25,359.22100830078125,343.9309997558594,347.48699951171875,354.7040100097656,11272500,354.7040100097656,2014,0.02140407347467921,BTC-USD,15.290008544921875,11.95001220703125,3.339996337890625,15.290008544921875,18.103399658203127,19.25871994018555,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-27,358.6319885253906,349.8089904785156,354.7770080566406,352.989013671875,13033000,352.989013671875,2014,-0.0048350069057392355,BTC-USD,8.822998046875,3.927978515625,4.89501953125,8.822998046875,17.606298828125002,17.63937957763672,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-28,359.9840087890625,352.6789855957031,353.2149963378906,357.6180114746094,7845880,357.6180114746094,2014,0.013113716357861849,BTC-USD,7.305023193359375,6.9949951171875,0.310028076171875,7.305023193359375,16.61274871826172,17.09123504638672,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-10-29,357.8330078125,335.3429870605469,357.0889892578125,335.59100341796875,18192700,335.59100341796875,2014,-0.0615936763526368,BTC-USD,22.490020751953125,0.214996337890625,22.2750244140625,22.490020751953125,15.98529968261719,16.90661231994629,-1.0,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,
2014-10-30,350.9129943847656,335.0719909667969,335.7090148925781,345.30499267578125,30177900,345.30499267578125,2014,0.02894591678226255,BTC-USD,15.84100341796875,15.321990966796875,0.519012451171875,15.84100341796875,15.672151184082034,15.978084869384768,0.0,0.0,0.0,0.0,0.0,1.0,335.59100341796875,345.30499267578125,335.59100341796875,345.30499267578125,352.49761573791505,1.0,16.90661231994629,-1.0,0.05914845511777707,-0.0017121062596385664,0.0005914845511777707,0.05684486430696073,-0.02894591678226255,5.9148105265872115e-06,1.0,0.0,1.0
2014-10-31,348.0450134277344,337.1419982910156,345.0090026855469,338.3210144042969,12545400,338.3210144042969,2014,-0.020225535163465924,BTC-USD,10.90301513671875,2.740020751953125,8.162994384765625,10.90301513671875,15.655300903320315,15.433694381713869,0.0,0.0,0.0,0.0,0.0,1.0,345.30499267578125,338.3210144042969,345.30499267578125,338.3210144042969,361.283077545166,1.0,15.978084869384768,-1.0,0.05684486430696073,0.0011497178019028833,0.0,0.057994582108863615,0.020225535163465924,5.684454117493777e-06,1.0,0.0,1.0
2014-11-01,340.52899169921875,321.05499267578125,338.6499938964844,325.7489929199219,16677200,325.7489929199219,2014,-0.03716003721055095,BTC-USD,19.4739990234375,2.207977294921875,17.266021728515625,19.4739990234375,15.464550781250002,15.846235809326174,-1.0,-1.0,0.0,-1.0,0.0,1.0,338.3210144042969,325.7489929199219,338.3210144042969,325.7489929199219,353.7547087860107,1.0,15.433694381713869,-1.0,0.057994582108863615,0.002155080829175724,0.0,0.06014966293803934,0.037160037210550945,5.799424577365878e-06,1.0,0.0,1.0
2014-11-02,329.04998779296875,320.6260070800781,326.07501220703125,325.8919982910156,8603620,325.8919982910156,2014,0.0004390047987927748,BTC-USD,8.423980712890625,3.300994873046875,5.12298583984375,8.423980712890625,14.469299316406254,15.112522277832033,0.0,0.0,0.0,0.0,0.0,2.0,325.7489929199219,325.8919982910156,327.1376972579956,325.8919982910156,341.59522872924805,1.0,15.846235809326174,-1.0,0.11929811805581642,0.000454272141885221,0.0005914845511777707,0.11916090564652386,0.0038078734961491945,1.1929669486869761e-05,1.0,0.0,1.0
2014-11-03,334.00201416015625,325.4809875488281,325.5690002441406,327.5539855957031,12948500,327.5539855957031,2014,0.005099810100901436,BTC-USD,8.521026611328125,8.110015869140625,0.4110107421875,8.521026611328125,13.831150817871096,14.171885681152347,0.0,0.0,0.0,0.0,0.0,2.0,325.8919982910156,327.5539855957031,325.8919982910156,327.5539855957031,341.0045205688477,1.0,15.112522277832033,-1.0,0.11916090564652386,-0.0006076979902487053,0.0,0.11855320765627515,-0.005099810100901436,1.1915948573130026e-05,1.0,0.0,1.0
2014-11-04,331.7669982910156,325.0769958496094,327.1610107421875,330.49200439453125,15655500,330.49200439453125,2014,0.008969571209719529,BTC-USD,6.69000244140625,4.2130126953125,2.47698974609375,6.69000244140625,13.492601013183597,13.474093399047854,0.0,0.0,0.0,0.0,0.0,2.0,327.5539855957031,330.49200439453125,327.5539855957031,330.49200439453125,341.72587127685546,1.0,14.171885681152347,-1.0,0.11855320765627515,-0.0010633714382136264,0.0,0.11748983621806153,-0.008969571209719529,1.1855180218663288e-05,1.0,0.0,1.0
2014-11-05,343.3689880371094,330.6830139160156,330.6830139160156,339.4859924316406,19817200,339.4859924316406,2014,0.027213935337366383,BTC-USD,12.68597412109375,12.876983642578125,0.191009521484375,12.876983642578125,12.849600219726568,13.461820144653322,0.0,0.0,0.0,0.0,0.0,2.0,330.49200439453125,339.4859924316406,330.49200439453125,339.4859924316406,343.9660977935791,1.0,13.474093399047854,-1.0,0.11748983621806153,-0.0031973608056360928,0.0,0.11429247541242543,-0.02721393533736638,1.1748845584811801e-05,1.0,0.0,1.0
2014-11-06,352.96600341796875,338.42401123046875,339.4580078125,349.2900085449219,18797000,349.2900085449219,2014,0.02887900040604885,BTC-USD,14.5419921875,13.480010986328125,1.061981201171875,14.5419921875,13.072250366210943,12.934219818115242,0.0,0.0,0.0,0.0,0.0,2.0,339.4859924316406,349.2900085449219,339.4859924316406,349.2900085449219,352.9478125762939,1.0,13.461820144653322,-1.0,0.11429247541242543,-0.0033006524438437624,0.0,0.11099182296858166,-0.028879000406048853,1.1429116915036143e-05,1.0,0.0,1.0
2014-11-07,352.73199462890625,341.7760009765625,349.8179931640625,342.4150085449219,16834200,342.4150085449219,2014,-0.019682784596788183,BTC-USD,10.95599365234375,3.441986083984375,7.514007568359375,10.95599365234375,12.810700988769536,12.966437530517585,0.0,0.0,0.0,0.0,0.0,2.0,349.2900085449219,342.4150085449219,349.2900085449219,342.4150085449219,362.2242283630371,1.0,12.934219818115242,-1.0,0.11099182296858166,0.00218462814349544,0.0,0.11317645111207711,0.019682784596788183,1.109905910637782e-05,1.0,0.0,1.0
2014-11-08,347.0320129394531,342.15399169921875,342.15399169921875,345.4880065917969,8535470,345.4880065917969,2014,0.008974484091493373,BTC-USD,4.878021240234375,4.61700439453125,0.261016845703125,4.878021240234375,12.680502319335943,12.414067001342778,0.0,0.0,0.0,0.0,0.0,2.0,342.4150085449219,345.4880065917969,342.4150085449219,345.4880065917969,355.38144607543944,1.0,12.966437530517585,-1.0,0.11317645111207711,-0.0010157002600370134,0.0,0.1121607508520401,-0.008974484091493373,1.1317517023566499e-05,1.0,0.0,1.0
2014-11-09,363.6260070800781,344.2550048828125,345.3760070800781,363.2640075683594,24205600,363.2640075683594,2014,0.0514518612438124,BTC-USD,19.371002197265625,18.13800048828125,1.233001708984375,19.371002197265625,13.057452392578131,13.015027313232428,0.0,1.0,0.0,0.0,0.0,2.0,345.4880065917969,363.2640075683594,345.4880065917969,363.2640075683594,357.9020735931397,1.0,12.414067001342778,-1.0,0.1121607508520401,-0.00577087938984098,0.0005914845511777707,0.10579838691102134,-0.0514518612438124,1.1215949286274662e-05,1.0,0.0,1.0
2014-11-10,374.8160095214844,357.5610046386719,362.2650146484375,366.9240112304688,30450100,366.9240112304688,2014,0.010075326995947044,BTC-USD,17.2550048828125,11.552001953125,5.7030029296875,17.2550048828125,13.329603576660162,13.26733001708985,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-11,371.30999755859375,363.7349853515625,365.8569946289063,367.6950073242188,15838900,367.6950073242188,2014,0.002101241865214876,BTC-USD,7.57501220703125,4.385986328124943,3.189025878906307,7.57501220703125,13.392004394531256,13.041874008178718,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
2014-11-12,429.7179870605469,367.9849853515625,367.9849853515625,423.5610046386719,45783200,423.5610046386719,2014,0.1519356972535466,BTC-USD,61.733001708984375,62.02297973632807,0.28997802734369316,62.02297973632807,15.063102722167972,15.823553161621096,1.0,1.0,0.0,1.0,2.0,1.0,367.6950073242188,423.5610046386719,367.6950073242188,423.5610046386719,354.6531333160401,1.0,13.041874008178718,1.0,0.07667609726737798,0.011649836300999816,0.0007667609726737799,0.08755917259570402,0.1519356972535464,7.667550934949669e-06,1.0,0.0,1.0
2014-11-13,457.0929870605469,401.12298583984375,427.2730102539063,420.7349853515625,58945000,420.7349853515625,2014,-0.006672047842364971,BTC-USD,55.970001220703125,33.531982421875,22.438018798828125,55.970001220703125,17.309602355957033,17.108447647094728,0.0,0.0,0.0,0.0,2.0,5.0,423.5610046386719,420.7349853515625,393.77875534057625,420.7349853515625,407.7374514770508,1.0,15.823553161621096,1.0,0.3942635616652159,0.02698941755759847,0.0007667609726737799,0.42048621825014065,0.06845526744496921,3.9424801790244415e-05,1.0,0.0,1.0
2014-11-14,419.25201416015625,384.78900146484375,418.4169921875,397.8179931640625,29589200,397.8179931640625,2014,-0.05446894835320326,BTC-USD,34.4630126953125,1.48297119140625,35.94598388671875,35.94598388671875,18.257702636718754,18.24142143249512,0.0,0.0,0.0,0.0,2.0,5.0,420.7349853515625,397.8179931640625,420.7349853515625,397.8179931640625,403.62653770446775,1.0,17.108447647094728,1.0,0.42048621825014065,-0.022903442105100667,0.0007667609726737799,0.39681601517236625,-0.05446894835320326,4.204685381275916e-05,1.0,0.0,1.0
2014-11-15,405.5280151367188,371.0079956054688,399.6499938964844,376.1329956054688,15727500,376.1329956054688,2014,-0.05450984603818743,BTC-USD,34.52001953125,7.710021972656307,26.809997558593693,34.52001953125,19.21920318603516,19.07081848144532,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-16,390.7990112304688,374.60198974609375,374.7300109863281,387.8819885253906,11905600,387.8819885253906,2014,0.03123627295980591,BTC-USD,16.197021484375057,14.666015625,1.5310058593750568,16.197021484375057,19.587904357910162,19.068094100952155,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-17,410.1990051269531,377.50201416015625,388.3489990234375,387.4079895019531,41518800,387.4079895019531,2014,-0.0012220186486088247,BTC-USD,32.696990966796875,22.3170166015625,10.379974365234375,32.696990966796875,20.857502746582036,20.243358688354498,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-18,392.4020080566406,371.11700439453125,387.7850036621094,375.197998046875,32222500,375.197998046875,2014,-0.031517139000605376,BTC-USD,21.285003662109375,4.9940185546875,16.290985107421875,21.285003662109375,20.79725189208985,20.878877792358402,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-19,386.4809875488281,373.89599609375,373.89599609375,380.55499267578125,18931800,380.55499267578125,2014,0.01427778041672001,BTC-USD,12.584991455078125,11.282989501953125,1.302001953125,12.584991455078125,20.634451293945318,20.386638870239263,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-20,382.0249938964844,356.781005859375,380.3070068359375,357.8399963378906,25233200,357.8399963378906,2014,-0.059689129758029424,BTC-USD,25.243988037109375,1.470001220703125,23.77398681640625,25.243988037109375,21.35149993896485,20.86492813110352,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-21,357.8789978027344,344.11199951171875,357.8789978027344,350.8479919433594,29850100,350.8479919433594,2014,-0.019539471456759827,BTC-USD,13.766998291015625,0.03900146484375,13.727996826171875,13.766998291015625,21.066149902343756,20.972274856567388,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-22,364.8410034179688,350.87799072265625,351.60400390625,352.9200134277344,15273000,352.9200134277344,2014,0.005905752724699953,BTC-USD,13.963012695312557,13.993011474609432,0.029998779296875,13.993011474609432,21.344601440429695,20.71249298095704,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-23,370.8450012207031,353.17498779296875,353.17498779296875,367.572998046875,15151600,367.572998046875,2014,0.04151927933138033,BTC-USD,17.670013427734375,17.92498779296875,0.254974365234375,17.92498779296875,21.81479949951173,21.17362075805665,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-24,387.2090148925781,366.66900634765625,366.947998046875,376.9010009765625,30930100,376.9010009765625,2014,0.02537728010287066,BTC-USD,20.540008544921875,19.636016845703125,0.90399169921875,20.540008544921875,22.50729980468751,21.751059951782235,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-25,394.70098876953125,374.78399658203125,376.885986328125,375.3479919433594,25442200,375.3479919433594,2014,-0.004120469378375846,BTC-USD,19.9169921875,17.79998779296875,2.11700439453125,19.9169921875,22.859300231933602,22.377784423828135,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-26,377.697998046875,365.8160095214844,376.0190124511719,368.3699951171875,18601700,368.3699951171875,2014,-0.01859073972939984,BTC-USD,11.881988525390625,2.350006103515625,9.531982421875,11.881988525390625,22.726300048828133,22.310434646606453,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-27,373.99200439453125,368.2820129394531,370.50201416015625,369.6700134277344,8748030,369.6700134277344,2014,0.0035291102092429587,BTC-USD,5.709991455078125,5.62200927734375,0.087982177734375,5.709991455078125,22.463999938964854,21.875484619140632,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-28,382.8380126953125,358.4549865722656,369.3739929199219,376.4469909667969,22946500,376.4469909667969,2014,0.018332505458648285,BTC-USD,24.383026123046875,13.167999267578125,11.21502685546875,24.383026123046875,23.43925018310548,22.559951248168954,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-29,387.60101318359375,372.1449890136719,376.1520080566406,375.4909973144531,15375600,375.4909973144531,2014,-0.002539517316604289,BTC-USD,15.456024169921875,11.154022216796875,4.302001953125,15.456024169921875,23.24350128173829,23.040088882446298,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-11-30,382.5270080566406,373.3089904785156,375.510009765625,378.0469970703125,9194440,378.0469970703125,2014,0.0068070866522502715,BTC-USD,9.218017578125,7.0360107421875,2.1820068359375,9.218017578125,22.841651916503913,22.542227096557625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-12-01,383.6619873046875,376.66900634765625,378.2489929199219,379.2449951171875,11763000,379.2449951171875,2014,0.0031689130085912343,BTC-USD,6.99298095703125,5.614990234375,1.37799072265625,6.99298095703125,22.812550354003914,22.04921836853028,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-12-02,384.0379943847656,377.8630065917969,379.25,381.3150024414063,12364100,381.3150024414063,2014,0.0054582324114234035,BTC-USD,6.17498779296875,4.792999267578125,1.381988525390625,6.17498779296875,20.02015075683595,21.980672225952155,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-12-03,383.0260009765625,374.34600830078125,381.72198486328125,375.010009765625,13340100,375.010009765625,2014,-0.01653486654186942,BTC-USD,8.67999267578125,1.7109985351561932,6.968994140625057,8.67999267578125,17.655650329589854,19.453142852783213,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-12-04,378.6549987792969,367.7590026855469,375.7179870605469,369.60400390625,14529600,369.60400390625,2014,-0.014415630832770754,BTC-USD,10.89599609375,3.644989013671875,7.251007080078125,10.89599609375,16.40315093994142,17.31766761779786,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-12-05,379.1919860839844,365.7560119628906,369.4419860839844,376.85400390625,15181800,376.85400390625,2014,0.019615588368569137,BTC-USD,13.43597412109375,9.587982177734375,3.847991943359375,13.43597412109375,15.348948669433605,16.254792098999037,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
