Date,Open,High,Low,Close,Adj Close,Volume,Year,Series,Ticker,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis,S1orS2
2014-01-27,19.645357131958008,19.814285278320312,19.491071701049805,19.66071319580078,17.236379623413086,554878800,2014,0.008112352964996905,AAPL,0.3232135772705078,0.3117847442626953,0.0114288330078125,0.3232135772705078,0.35767822265625,0.3509845447540283,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-01-28,18.170000076293945,18.39285659790039,17.93107032775879,18.08928680419922,15.858721733093262,1065523200,2014,-0.07992733511441574,AAPL,0.46178627014160156,1.2678565979003906,1.7296428680419922,1.7296428680419922,0.4353925704956055,0.42627645492553706,-1.0,-1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,
2014-01-29,17.998214721679688,18.120357513427734,17.807857513427734,17.883928298950195,15.67868423461914,502810000,2014,-0.011352585757175349,AAPL,0.3125,0.031070709228515625,0.2814292907714844,0.3125,0.43714256286621095,0.4292479419708252,-1.0,-1.0,0.0,-1.0,5.0,1.0,18.08928680419922,17.883928298950195,18.08928680419922,17.883928298950195,18.515563259124757,1.0,0.42627645492553706,-1.0,2.3458954592617185,0.02663176222473422,0.023458954592617185,2.3490682668938354,0.011352493189579538,0.00023453452657807788,1.0,0.0,1.0
2014-01-30,17.947856903076172,18.08928680419922,17.739286422729492,17.849285125732422,15.648316383361816,678501600,2014,-0.0019368877389769334,AAPL,0.35000038146972656,0.20535850524902344,0.14464187622070312,0.35000038146972656,0.44164257049560546,0.4327854537963868,-1.0,-1.0,0.0,-1.0,5.0,1.0,17.883928298950195,17.849285125732422,17.883928298950195,17.849285125732422,18.31317624092102,1.0,0.4292479419708252,-1.0,2.3490682668938354,0.004550408473464694,0.0,2.3536186753673003,0.0019371120616608062,0.00023485165843155863,1.0,0.0,1.0
2014-01-31,17.684999465942383,17.911785125732422,17.626785278320312,17.878570556640625,15.673988342285156,464797200,2014,0.001640557251937791,AAPL,0.2849998474121094,0.0625,0.22249984741210938,0.2849998474121094,0.4398211479187012,0.43381043434143063,0.0,0.0,0.0,0.0,5.0,2.0,17.849285125732422,17.878570556640625,17.87614857673645,17.878570556640625,18.28207057952881,1.0,0.4327854537963868,-1.0,4.699514134629019,-0.000636721536777611,0.023458954592617185,4.675418458499624,-0.00013548667341711784,0.0004697306628739374,1.0,0.0,1.0
2014-02-03,17.95035743713379,18.133214950561523,17.832143783569336,17.911785125732422,15.703110694885254,401464000,2014,0.0018580052481940168,AAPL,0.3010711669921875,0.25464439392089844,0.04642677307128906,0.3010711669921875,0.43117828369140626,0.43288364887237546,0.0,0.0,0.0,0.0,5.0,2.0,17.878570556640625,17.911785125732422,17.878570556640625,17.911785125732422,18.312380990982057,1.0,0.43381043434143063,-1.0,4.675418458499624,-0.008685929835996637,0.0,4.666732528663627,-0.001857786615913737,0.00046732335262706634,1.0,0.0,1.0
2014-02-04,18.066070556640625,18.19499969482422,17.955713272094727,18.171070098876953,15.930424690246582,376681200,2014,0.01447573030452931,AAPL,0.2392864227294922,0.2832145690917969,0.04392814636230469,0.2832145690917969,0.4217676162719727,0.4237800979614258,0.0,0.0,0.0,0.0,5.0,2.0,17.911785125732422,18.171070098876953,17.911785125732422,18.171070098876953,18.3446687746048,1.0,0.43288364887237546,-1.0,4.666732528663627,-0.06755404946372048,0.0,4.599178479199907,-0.01447566344306117,0.00046645557052794683,1.0,0.0,1.0
2014-02-05,18.091428756713867,18.402856826782227,18.08035659790039,18.306785583496094,16.04939842224121,328344800,2014,0.007468333977779684,AAPL,0.32250022888183594,0.23178672790527344,0.0907135009765625,0.32250022888183594,0.4235355377197266,0.4168042469024658,0.0,0.0,0.0,0.0,5.0,2.0,18.171070098876953,18.306785583496094,18.171070098876953,18.306785583496094,18.59485019683838,1.0,0.4237800979614258,-1.0,4.599178479199907,-0.034350191417352016,0.0,4.564828287782555,-0.007468766774914925,0.0004597064207322924,1.0,0.0,1.0
2014-02-06,18.216428756713867,18.33928680419922,18.136070251464844,18.30392837524414,16.142953872680664,257765200,2014,0.005829218515119194,AAPL,0.203216552734375,0.032501220703125,0.17071533203125,0.203216552734375,0.42142858505249026,0.412519588470459,0.0,0.0,0.0,0.0,5.0,2.0,18.306785583496094,18.30392837524414,18.306785583496094,18.30392837524414,18.72358983039856,1.0,0.4168042469024658,-1.0,4.564828287782555,0.0007124497631281776,0.0,4.565540737545683,0.00015607372681136766,0.00045627454728221255,1.0,0.0,1.0
2014-02-07,18.62071418762207,18.676071166992188,18.47785758972168,18.559999465942383,16.368791580200195,370280400,2014,0.013989862654673502,AAPL,0.1982135772705078,0.3721427917480469,0.17392921447753906,0.3721427917480469,0.4194821357727051,0.41896429538726804,0.0,0.0,0.0,0.0,5.0,2.0,18.30392837524414,18.559999465942383,18.30392837524414,18.559999465942383,18.7164479637146,1.0,0.412519588470459,-1.0,4.565540737545683,-0.06387169859513715,0.0,4.501669038950546,-0.01398995261829006,0.0004563457272537501,1.0,0.0,1.0
2014-02-10,18.523571014404297,18.999643325805664,18.5,18.892499923706055,16.662038803100586,345559200,2014,0.01791501965576403,AAPL,0.49964332580566406,0.43964385986328125,0.05999946594238281,0.49964332580566406,0.42716073989868164,0.4234901952743531,0.0,1.0,0.0,0.0,5.0,2.0,18.559999465942383,18.892499923706055,18.559999465942383,18.892499923706055,18.978963761329652,1.0,0.41896429538726804,-1.0,4.501669038950546,-0.08064693207013542,0.023458954592617185,4.397563152287793,-0.01791489586914108,0.00044996434483907517,1.0,0.0,1.0
2014-02-11,18.95035743713379,19.20535659790039,18.91071319580078,19.141429901123047,16.88157844543457,282256800,2014,0.013176037154176479,AAPL,0.2946434020996094,0.31285667419433594,0.018213272094726562,0.31285667419433594,0.4202678680419922,0.42144553661346434,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-12,19.176786422729492,19.270000457763672,19.044286727905273,19.139999389648438,16.880319595336914,308100800,2014,-7.45694546114839e-05,AAPL,0.22571372985839844,0.128570556640625,0.09714317321777344,0.22571372985839844,0.4119107246398926,0.41054016113281244,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-13,19.094999313354492,19.45892906188965,19.078571319580078,19.44392967224121,17.148357391357422,307398000,2014,0.015878715714277902,AAPL,0.3803577423095703,0.31892967224121094,0.061428070068359375,0.3803577423095703,0.4062679290771484,0.4103330755233765,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-14,19.37392807006836,19.499286651611328,19.328929901123047,19.428213119506836,17.134496688842773,272924400,2014,-0.0008082816446101093,AAPL,0.17035675048828125,0.05535697937011719,0.11499977111816406,0.17035675048828125,0.4046428680419922,0.3944723701477051,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-18,19.5,19.68535614013672,19.48607063293457,19.499643325805664,17.197505950927734,260251600,2014,0.0036773336987476757,AAPL,0.19928550720214844,0.2571430206298828,0.057857513427734375,0.2571430206298828,0.3918749809265137,0.3972678756713867,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-19,19.45535659790039,19.53178596496582,19.08392906188965,19.19178581237793,16.92599105834961,313768000,2014,-0.015788038879177013,AAPL,0.4478569030761719,0.03214263916015625,0.4157142639160156,0.4478569030761719,0.39703569412231443,0.3946740770339966,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-20,19.035356521606445,19.178571701049805,18.89285659790039,18.969642639160156,16.730066299438477,305858000,2014,-0.011575378849942308,AAPL,0.28571510314941406,0.013214111328125,0.29892921447753906,0.29892921447753906,0.39505367279052733,0.3921303701400757,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-21,19.028213500976562,19.091785430908203,18.735713958740234,18.758928298950195,16.544233322143555,278784800,2014,-0.011107725096173637,AAPL,0.35607147216796875,0.12214279174804688,0.23392868041992188,0.35607147216796875,0.3919822692871094,0.3931045627593994,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-24,18.683929443359375,18.92571449279785,18.65785789489746,18.8410701751709,16.616674423217773,288909600,2014,0.00437863149435036,AAPL,0.2678565979003906,0.16678619384765625,0.10107040405273438,0.2678565979003906,0.3849643707275391,0.38577598571777344,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-25,18.906429290771484,18.9132137298584,18.60714340209961,18.645000457763672,16.443761825561523,231952000,2014,-0.010405968923279052,AAPL,0.30607032775878906,0.0721435546875,0.23392677307128906,0.30607032775878906,0.3841072082519531,0.3810196685791016,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-26,18.70035743713379,18.75,18.41428565979004,18.47678565979004,16.295412063598633,276217200,2014,-0.00902164380247128,AAPL,0.33571434020996094,0.10499954223632812,0.2307147979736328,0.33571434020996094,0.31441078186035154,0.3816875648498535,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-27,18.46928596496582,18.885000228881836,18.430356979370117,18.84535789489746,16.620460510253906,301882000,2014,0.01994723701288792,AAPL,0.45464324951171875,0.4082145690917969,0.046428680419921875,0.45464324951171875,0.3215179443359375,0.3214224052429199,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-02-28,18.895713806152344,19.02678680419922,18.64714241027832,18.794286727905273,16.575416564941406,371968800,2014,-0.002710150256348798,AAPL,0.37964439392089844,0.1814289093017578,0.19821548461914062,0.37964439392089844,0.3230001449584961,0.32442426681518555,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-03-03,18.693571090698242,18.951786041259766,18.671785354614258,18.84857177734375,16.6232967376709,238781200,2014,0.0028886256065965288,AAPL,0.2800006866455078,0.1574993133544922,0.12250137329101562,0.2800006866455078,0.322750186920166,0.32085017204284666,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-03-04,18.96428680419922,19.022857666015625,18.848928451538086,18.972856521606445,16.732908248901367,259140000,2014,0.006593849160020815,AAPL,0.17392921447753906,0.174285888671875,0.0003566741943359375,0.174285888671875,0.3164109230041504,0.31532697200775145,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-03-05,18.961429595947266,19.09821319580078,18.897499084472656,19.01285743713379,16.768184661865234,200062800,2014,0.0021082057248584807,AAPL,0.200714111328125,0.12535667419433594,0.07535743713378906,0.200714111328125,0.3122859001159668,0.31062608242034917,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2014-03-06,19.028213500976562,19.087142944335938,18.860713958740234,18.95535659790039,16.71747398376465,185488800,2014,-0.003024219921427429,AAPL,0.22642898559570312,0.07428550720214844,0.1521434783935547,0.22642898559570312,0.30748233795166013,0.3079930543899536,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
