Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,Date,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis,S1orS2
2016-01-04,25.52,26.59,25.32,26.24,10970188.0,0.0,1.0,24.640277643322,25.673392732599,24.447172019158,25.335457890312,10970188.0,1.2699999999999996,0.0,0.0,1.2699999999999996,,0.0,0.0,0.0,0.0,0.0,,,2016-01-04,,,,,,,,,,,,,,,,,
2016-01-05,26.41,26.68,25.91,26.33,11995388.0,0.0,1.0,25.499597670852,25.760290263473,25.016833610442,25.422355421186,11995388.0,0.7699999999999996,0.4400000000000013,0.3299999999999983,0.7699999999999996,,0.0,0.0,0.0,0.0,0.0,,,2016-01-05,,,,,,,,,,,,,,,,,
2016-01-06,25.54,25.74,22.9,22.9,16695586.0,0.0,1.0,24.659588205738,24.852693829902,22.110593966774,22.110593966774,16695586.0,2.84,0.5899999999999999,3.4299999999999997,3.4299999999999997,,0.0,0.0,0.0,0.0,0.0,,,2016-01-06,,,,,,,,,,,,,,,,,
2016-01-07,22.21,22.8,20.6,20.61,12548917.0,0.0,1.0,21.444379563408,22.014041154692,19.889879288888,19.899534570097,12548917.0,2.1999999999999993,0.09999999999999787,2.299999999999997,2.299999999999997,,0.0,0.0,0.0,0.0,0.0,,,2016-01-07,,,,,,,,,,,,,,,,,
2016-01-08,21.06,21.2276,19.47,20.31,17527928.0,0.0,1.0,20.334022224466,20.495844737515,18.798832512362,19.609876133851,17527928.0,1.7576,0.6175999999999995,1.1400000000000006,1.7576,,0.0,0.0,0.0,0.0,0.0,,,2016-01-08,,,,,,,,,,,,,,,,,
2016-01-11,20.31,20.49,18.31,18.69,17667917.0,0.0,1.0,19.609876133851,19.783671195598,17.678819892211,18.045720578123,17667917.0,2.1799999999999997,0.17999999999999972,2.0,2.1799999999999997,,0.0,0.0,0.0,0.0,0.0,,,2016-01-11,,,,,,,,,,,,,,,,,
2016-01-12,18.93,19.2199,15.19,16.54,49484291.0,0.0,1.0,18.277447327119,18.557353929345,14.666372155253,15.96983511836,49484291.0,4.0299,0.5298999999999978,3.5000000000000018,4.0299,,0.0,0.0,0.0,0.0,0.0,,,2016-01-12,,,,,,,,,,,,,,,,,
2016-01-13,16.48,16.54,12.77,13.61,51996447.0,0.0,1.0,15.911903431111,15.96983511836,12.329794102869,13.140837724358,51996447.0,3.7699999999999996,0.0,3.7699999999999996,3.7699999999999996,,0.0,0.0,0.0,0.0,0.0,,,2016-01-13,,,,,,,,,,,,,,,,,
2016-01-14,13.42,18.44,13.2401,18.29,42498630.0,0.0,1.0,12.957387381402,17.804338547918,12.783688872467,17.659509329795,42498630.0,5.199900000000001,4.830000000000002,0.36989999999999945,5.199900000000001,,0.0,0.0,0.0,0.0,0.0,,,2016-01-14,,,,,,,,,,,,,,,,,
2016-01-15,15.78,18.0,15.62,16.1,23931739.0,0.0,1.0,15.236033746537,17.379506174757,15.081549247206,15.545002745199,23931739.0,2.380000000000001,0.28999999999999915,2.67,2.67,,0.0,0.0,0.0,0.0,0.0,,,2016-01-15,,,,,,,,,,,,,,,,,
2016-01-19,16.56,17.65,15.41,15.78,22929476.0,0.0,1.0,15.989145680776,17.04157133247,14.878788341834,15.236033746537,22929476.0,2.2399999999999984,1.5499999999999972,0.6900000000000013,2.2399999999999984,,0.0,0.0,0.0,0.0,0.0,,,2016-01-19,,,,,,,,,,,,,,,,,
2016-01-20,15.185,15.71,14.13,15.49,15828453.0,0.0,1.0,14.661544514649,15.168446778079,13.642912347184,14.956030591499,15828453.0,1.58,0.06999999999999851,1.6499999999999986,1.6499999999999986,,0.0,0.0,0.0,0.0,0.0,,,2016-01-20,,,,,,,,,,,,,,,,,
2016-01-21,15.44,16.79,15.25,16.04,17349027.0,0.0,1.0,14.907754185458,16.211217148565,14.724303842502,15.48707105795,17349027.0,1.5399999999999991,1.299999999999999,0.2400000000000002,1.5399999999999991,,0.0,0.0,0.0,0.0,0.0,,,2016-01-21,,,,,,,,,,,,,,,,,
2016-01-22,16.91,19.85,16.87,19.74,29843371.0,0.0,1.0,16.327080523063,19.165733198274,16.28845939823,19.059525104983,29843371.0,2.9800000000000004,3.8100000000000023,0.8300000000000018,3.8100000000000023,,0.0,0.0,0.0,0.0,0.0,,,2016-01-22,,,,,,,,,,,,,,,,,
2016-01-25,19.31,21.79,18.24,18.31,20332381.0,0.0,1.0,18.644348013031,21.038857752664,17.611232923754,17.678819892211,20332381.0,3.5500000000000007,2.0500000000000007,1.5,3.5500000000000007,,0.0,0.0,0.0,0.0,0.0,,,2016-01-25,,,,,,,,,,,,,,,,,
2016-01-26,18.94,20.66,18.28,20.42,18439019.0,0.0,1.0,18.287102608328,19.947810976138,17.649854048586,19.716084227141,18439019.0,2.379999999999999,2.3500000000000014,0.029999999999997584,2.379999999999999,,0.0,0.0,1.0,0.0,0.0,,,2016-01-26,,,,,,,,,,,,,,,,,
2016-01-27,20.27,20.43,18.25,19.27,24766967.0,0.0,1.0,19.571255009018,19.725739508349,17.620888204962,18.605726888198,24766967.0,2.1799999999999997,0.00999999999999801,2.1700000000000017,2.1799999999999997,,0.0,0.0,0.0,0.0,0.0,,,2016-01-27,,,,,,,,,,,,,,,,,
2016-01-28,20.41,21.08,19.03,19.29,17339951.0,0.0,1.0,19.706428945933,20.353332786882,18.374000139201,18.625037450614,17339951.0,2.049999999999997,1.8099999999999987,0.23999999999999844,2.049999999999997,,0.0,0.0,0.0,0.0,0.0,,,2016-01-28,,,,,,,,,,,,,,,,,
2016-01-29,19.45,19.84,18.58,19.3,14929276.0,0.0,1.0,18.779521949946,19.156077917065,17.939512484832,18.634692731823,14929276.0,1.2600000000000016,0.5500000000000007,0.7100000000000009,1.2600000000000016,,0.0,0.0,0.0,0.0,0.0,,,2016-01-29,,,,,,,,,,,,,,,,,
2016-02-01,18.89,19.85,18.11,19.51,14098009.0,0.0,1.0,18.238826202287,19.165733198274,17.485714268047,18.837453637195,14098009.0,1.740000000000002,0.5500000000000007,1.1900000000000013,1.740000000000002,2.488869999999999,0.0,0.0,0.0,0.0,0.0,,,2016-02-01,,,,,,,,,,,,,,,,,
2016-02-02,18.85,19.46,18.5,18.69,10455547.0,0.0,1.0,18.200205077454,18.789177231154,17.862270235167,18.045720578123,10455547.0,0.9600000000000009,0.05000000000000071,1.0100000000000016,1.0100000000000016,2.475869999999999,0.0,0.0,0.0,0.0,0.0,,,2016-02-02,,,,,,,,,,,,,,,,,
2016-02-03,19.02,19.23,16.98,18.41,15407656.0,0.0,1.0,18.364344857993,18.567105763365,16.394667491521,17.775372704293,15407656.0,2.25,0.5399999999999991,1.7100000000000009,2.25,2.5498699999999994,2.464576499999999,0.0,0.0,0.0,0.0,,,2016-02-03,,,,,,,,,,,,,,,,,
2016-02-04,18.53,19.11,17.8,18.75,11516951.0,0.0,1.0,17.891236078791,18.451242388867,17.186400550593,18.103652265372,11516951.0,1.3099999999999987,0.6999999999999993,0.6099999999999994,1.3099999999999987,2.4438699999999995,2.4878764999999996,0.0,0.0,0.0,0.0,,,2016-02-04,,,,,,,,,,,,,,,,,
2016-02-05,18.51,18.57,16.955,17.12,11434082.0,0.0,1.0,17.871925516375,17.929857203624,16.3705292885,16.529841428435,11434082.0,1.615000000000002,0.17999999999999972,1.7950000000000017,1.7950000000000017,2.4186199999999998,2.4114264999999997,0.0,-1.0,0.0,0.0,,,2016-02-05,,,,,,,,,,,,,,,,,
2016-02-08,14.93,15.0,10.22,11.16,62252264.0,0.0,1.0,14.41533484384,14.482921812297,9.8676973947786,10.775293828349,62252264.0,4.779999999999999,2.120000000000001,6.9,6.9,2.67574,2.642689,-1.0,-1.0,0.0,-1.0,,,2016-02-08,,,,,,,,,,,,,,,,,
2016-02-09,11.26,12.15,11.0,11.98,27000265.0,0.0,1.0,10.871846640431,11.731166667961,10.620809329018,11.567026887422,27000265.0,1.1500000000000004,0.9900000000000002,0.16000000000000014,1.1500000000000004,2.6242399999999995,2.5994529999999996,0.0,0.0,0.0,0.0,0.0,1.0,2016-02-09,11.16,11.98,11.16,11.98,13.802689,1.0,2.642689,-1.0,37.84024529560611,-2.7803764464513483,0.3784024529560611,34.6814663961987,-0.07347670250896066,3.783881346562288e-05,1.0,1.0,1.0
2016-02-10,11.56,13.78,11.29,12.85,18321062.0,0.0,1.0,11.161505076677,13.304977504897,10.900812484056,12.407036352535,18321062.0,2.49,1.799999999999999,0.6900000000000013,2.49,2.5472449999999998,2.6175279999999996,0.0,0.0,0.0,0.0,0.0,1.0,2016-02-10,11.98,12.85,11.98,12.85,14.579453,1.0,2.5994529999999996,-1.0,34.6814663961987,-2.5186039870361303,0.0,32.16286240916257,-0.07262103505843065,3.468026363380087e-05,1.0,1.0,1.0
2016-02-11,12.08,13.98,11.76,13.29,16230170.0,0.0,1.0,11.663579699504,13.498083129061,11.354610700841,12.831868725695,16230170.0,2.2200000000000006,1.1300000000000008,1.0899999999999999,2.2200000000000006,2.4697449999999996,2.5308827499999995,0.0,0.0,0.0,0.0,0.0,1.0,2016-02-11,12.85,13.29,12.85,13.29,15.467528,1.0,2.6175279999999996,-1.0,32.16286240916257,-1.1012964560335783,0.0,31.061565953128994,-0.03424124513618665,3.2161827992714017e-05,1.0,1.0,1.0
2016-02-12,13.6,14.5,13.0,13.47,8537947.0,0.0,1.0,13.13118244315,14.000157751887,12.551865570658,13.005663787443,8537947.0,1.5,1.2100000000000009,0.28999999999999915,1.5,2.28475,2.4212577499999997,0.0,0.0,0.0,0.0,0.0,1.0,2016-02-12,13.29,13.47,13.29,13.47,15.820882749999999,1.0,2.5308827499999995,-1.0,31.061565953128994,-0.42069841020039334,0.0,30.6408675429286,-0.013544018058690765,3.106060116221745e-05,1.0,1.0,1.0
2016-02-16,13.88,15.05,13.81,15.01,12169183.0,0.0,1.0,13.401530316979,14.531198218338,13.333943348522,14.492577093506,12169183.0,1.2400000000000002,1.58,0.33999999999999986,1.58,2.2302499999999994,2.2495125,0.0,0.0,0.0,0.0,0.0,1.0,2016-02-16,13.47,15.01,13.47,15.01,15.891257750000001,1.0,2.4212577499999997,-1.0,30.6408675429286,-3.5031132899858948,0.0,27.137754252942706,-0.11432813659985142,3.0639928708931504e-05,1.0,1.0,1.0
2016-02-17,15.43,15.995,15.06,15.69,9658766.0,0.0,1.0,14.89809890425,15.443622292513,14.540853499547,15.149136215663,9658766.0,0.9349999999999987,0.9849999999999994,0.05000000000000071,0.9849999999999994,2.1674999999999995,2.1679874999999997,0.0,0.0,0.0,0.0,0.0,1.0,2016-02-17,15.01,15.69,15.01,15.69,17.2595125,1.0,2.2495125,-1.0,27.137754252942706,-1.2294252426383094,0.0,25.908329010304396,-0.04530313124583607,2.7137017815222077e-05,1.0,1.0,1.0
2016-02-18,15.72,16.29,14.81,15.92,11987998.0,0.0,1.0,15.178102059288,15.728453088155,14.299471469342,15.371207683452,11987998.0,1.4799999999999986,0.5999999999999996,0.879999999999999,1.4799999999999986,2.159,2.1331249999999993,0.0,0.0,0.0,0.0,0.0,1.0,2016-02-18,15.69,15.92,15.69,15.92,17.8579875,1.0,2.1679874999999997,-1.0,25.908329010304396,-0.3797906738285563,0.0,25.52853833647584,-0.014659018483110353,2.5907657786182583e-05,1.0,1.0,1.0
2016-02-19,15.59,15.75,15.0,15.51,8540371.0,0.0,1.0,15.052583403581,15.207067902912,14.482921812297,14.975341153916,8540371.0,0.75,0.16999999999999993,0.9199999999999999,0.9199999999999999,2.1279999999999997,2.09705,0.0,0.0,0.0,0.0,0.0,1.0,2016-02-19,15.92,15.51,15.92,15.51,18.053124999999998,1.0,2.1331249999999993,-1.0,25.52853833647584,0.6574560752484352,0.0,26.185994411724277,0.02575376884422109,2.5527886646842926e-05,1.0,1.0,1.0
2016-02-22,15.95,16.3949,15.64,16.15,8653477.0,0.0,1.0,15.400173527076,15.829736988029,15.100859809622,15.59327915124,8653477.0,0.7548999999999992,0.8849,0.13000000000000078,0.8849,1.9817449999999996,2.065845,0.0,1.0,0.0,0.0,0.0,1.0,2016-02-22,15.51,16.15,15.51,16.15,17.60705,1.0,2.09705,-1.0,26.185994411724277,-1.0805310395553527,0.3784024529560611,24.727060919212864,-0.04126370083816888,2.618530872337638e-05,1.0,1.0,1.0
2016-02-23,16.05,16.1299,15.41,15.6,8971992.0,0.0,1.0,15.496726339158,15.573872036012,14.878788341834,15.062238684789,8971992.0,0.7198999999999991,0.02009999999999934,0.7399999999999984,0.7399999999999984,1.841245,1.9196577499999996,0.0,0.0,0.0,0.0,,,2016-02-23,,,,,,,,,,,,,,,,,
2016-02-24,15.29,16.7,14.7,16.63,7263658.0,0.0,1.0,14.762924967335,16.124319617691,14.193263376051,16.056732649234,7263658.0,2.0,1.0999999999999996,0.9000000000000004,2.0,1.8222450000000001,1.84918275,0.0,1.0,0.0,0.0,,,2016-02-24,,,,,,,,,,,,,,,,,
2016-02-25,15.75,16.85,14.92,16.03,19203426.0,0.0,1.0,15.207067902912,16.269148835814,14.405679562632,15.477415776742,19203426.0,1.9300000000000015,0.22000000000000242,1.709999999999999,1.9300000000000015,1.8097450000000002,1.82763275,0.0,0.0,0.0,0.0,,,2016-02-25,,,,,,,,,,,,,,,,,
2016-02-26,16.35,16.79,15.5,15.64,10838981.0,0.0,1.0,15.786384775404,16.211217148565,14.965685872707,15.100859809622,10838981.0,1.2899999999999991,0.759999999999998,0.5300000000000011,1.2899999999999991,1.7717450000000003,1.7837577500000001,0.0,0.0,0.0,0.0,,,2016-02-26,,,,,,,,,,,,,,,,,
2016-02-29,15.75,16.55,15.55,15.99,11290381.0,0.0,1.0,15.207067902912,15.979490399568,15.013962278748,15.438794651909,11290381.0,1.0,0.9100000000000001,0.08999999999999986,1.0,1.7587450000000004,1.7331577500000002,0.0,0.0,0.0,0.0,,,2016-02-29,,,,,,,,,,,,,,,,,
