Date,High,Low,Open,Close,Volume,Adj Close,Year,Series,Ticker,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis,S1orS2
2017-09-19,0.18944799900054932,0.15248900651931763,0.15649400651454926,0.18916499614715576,2718640,0.18916499614715576,2017,0.20876831234791782,LINK-USD,0.03695899248123169,0.0,0.0,0.03695899248123169,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017-09-20,0.20789200067520142,0.15529200434684753,0.18913200497627258,0.16967999935150146,2126270,0.16967999935150146,2017,-0.10300529798069236,LINK-USD,0.05259999632835388,0.018727004528045654,0.03387299180030823,0.05259999632835388,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017-09-21,0.1816750019788742,0.13986900448799133,0.16982600092887878,0.1505029946565628,1423220,0.1505029946565628,2017,-0.11301865139221523,LINK-USD,0.041805997490882874,0.011995002627372742,0.029810994863510132,0.041805997490882874,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017-09-22,0.15744000673294067,0.1262969970703125,0.14956200122833252,0.13112899661064148,1186670,0.13112899661064148,2017,-0.12872832258342382,LINK-USD,0.031143009662628174,0.006937012076377869,0.024205997586250305,0.031143009662628174,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017-09-23,0.1902499943971634,0.13027499616146088,0.13110999763011932,0.17027799785137177,1025740,0.17027799785137177,2017,0.2985533501562174,LINK-USD,0.059974998235702515,0.05912099778652191,0.000854000449180603,0.059974998235702515,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017-09-24,0.18263700604438782,0.1585800051689148,0.17063599824905396,0.18219800293445587,1021370,0.18219800293445587,2017,0.07000320201960886,LINK-USD,0.024057000875473022,0.012359008193016052,0.01169799268245697,0.024057000875473022,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017-09-25,0.2231619954109192,0.18203899264335632,0.18203899264335632,0.19495800137519836,1319050,0.19495800137519836,2017,0.07003368991554093,LINK-USD,0.041123002767562866,0.04096399247646332,0.00015901029109954834,0.041123002767562866,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017-09-26,0.2060990035533905,0.19425299763679504,0.1947370022535324,0.19458599388599396,1097010,0.19458599388599396,2017,-0.0019081416847748223,LINK-USD,0.011846005916595459,0.011141002178192139,0.0007050037384033203,0.011846005916595459,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017-09-27,0.2838200032711029,0.19131000339984894,0.19337700307369232,0.2437949925661087,8113680,0.2437949925661087,2017,0.2528907538378422,LINK-USD,0.09250999987125397,0.08923400938510895,0.0032759904861450195,0.09250999987125397,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017-09-28,0.33493098616600037,0.21442100405693054,0.24543699622154236,0.3084399998188019,8896430,0.3084399998188019,2017,0.2651613413887641,LINK-USD,0.12050998210906982,0.09113599359989166,0.02937398850917816,0.12050998210906982,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2017-09-29,0.47255799174308777,0.3000890016555786,0.31249698996543884,0.45136401057243347,23440700,0.45136401057243347,2017,0.4633770290416115,LINK-USD,0.17246899008750916,0.1641179919242859,0.008350998163223267,0.17246899008750916,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
