Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,Date,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis
2016-01-04,13.83,14.36,13.81,14.31,20800079.0,0.0,1.0,13.83,14.36,13.81,14.31,20800079.0,0.5499999999999989,0.0,0.0,0.5499999999999989,,0.0,0.0,0.0,0.0,0.0,,,2016-01-04,,,,,,,,,,,,,,,,
2016-01-05,14.42,15.08,14.36,14.82,29621388.0,0.0,1.0,14.42,15.08,14.36,14.82,29621388.0,0.7200000000000006,0.7699999999999996,0.049999999999998934,0.7699999999999996,,0.0,0.0,0.0,0.0,0.0,,,2016-01-05,,,,,,,,,,,,,,,,
2016-01-06,14.5,14.685,14.11,14.22,26677561.0,0.0,1.0,14.5,14.685,14.11,14.22,26677561.0,0.5750000000000011,0.1349999999999998,0.7100000000000009,0.7100000000000009,,0.0,0.0,0.0,0.0,0.0,,,2016-01-06,,,,,,,,,,,,,,,,
2016-01-07,13.86,14.27,13.63,13.66,26029226.0,0.0,1.0,13.86,14.27,13.63,13.66,26029226.0,0.6399999999999988,0.049999999999998934,0.5899999999999999,0.6399999999999988,,0.0,0.0,0.0,0.0,0.0,,,2016-01-07,,,,,,,,,,,,,,,,
2016-01-08,13.78,13.9477,13.29,13.33,26723781.0,0.0,1.0,13.78,13.9477,13.29,13.33,26723781.0,0.6577000000000002,0.2876999999999992,0.370000000000001,0.6577000000000002,,0.0,0.0,0.0,0.0,0.0,,,2016-01-08,,,,,,,,,,,,,,,,
2016-01-11,13.37,13.46,12.21,12.53,43114269.0,0.0,1.0,13.37,13.46,12.21,12.53,43114269.0,1.25,0.13000000000000078,1.1199999999999992,1.25,,0.0,0.0,0.0,0.0,0.0,,,2016-01-11,,,,,,,,,,,,,,,,
2016-01-12,12.72,13.24,12.4,12.73,25557186.0,0.0,1.0,12.72,13.24,12.4,12.73,25557186.0,0.8399999999999999,0.7100000000000009,0.129999999999999,0.8399999999999999,,0.0,0.0,0.0,0.0,0.0,,,2016-01-12,,,,,,,,,,,,,,,,
2016-01-13,12.78,12.97,11.91,12.06,34396388.0,0.0,1.0,12.78,12.97,11.91,12.06,34396388.0,1.0600000000000005,0.2400000000000002,0.8200000000000003,1.0600000000000005,,0.0,0.0,0.0,0.0,0.0,,,2016-01-13,,,,,,,,,,,,,,,,
2016-01-14,12.08,12.26,11.53,12.02,35553774.0,0.0,1.0,12.08,12.26,11.53,12.02,35553774.0,0.7300000000000004,0.1999999999999993,0.5300000000000011,0.7300000000000004,,0.0,0.0,0.0,0.0,0.0,,,2016-01-14,,,,,,,,,,,,,,,,
2016-01-15,11.35,11.66,10.91,11.0703,35355825.0,0.0,1.0,11.35,11.66,10.91,11.0703,35355825.0,0.75,0.35999999999999943,1.1099999999999994,1.1099999999999994,,0.0,0.0,-1.0,0.0,0.0,,,2016-01-15,,,,,,,,,,,,,,,,
2016-01-19,11.28,11.365,10.71,10.8,37112143.0,0.0,1.0,11.28,11.365,10.71,10.8,37112143.0,0.6549999999999994,0.29470000000000063,0.36029999999999873,0.6549999999999994,,0.0,0.0,-1.0,0.0,0.0,,,2016-01-19,,,,,,,,,,,,,,,,
2016-01-20,10.38,10.39,9.31,10.05,64978994.0,0.0,1.0,10.38,10.39,9.31,10.05,64978994.0,1.08,0.41000000000000014,1.4900000000000002,1.4900000000000002,,0.0,0.0,-1.0,0.0,0.0,,,2016-01-20,,,,,,,,,,,,,,,,
2016-01-21,10.45,10.9,10.13,10.8495,51574623.0,0.0,1.0,10.45,10.9,10.13,10.8495,51574623.0,0.7699999999999996,0.8499999999999996,0.08000000000000007,0.8499999999999996,,0.0,0.0,0.0,0.0,0.0,,,2016-01-21,,,,,,,,,,,,,,,,
