Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,TR1,TR2,TR3,TRmax,N1,N2,MavgB1,MavgS1,MavgB2,MavgS2,Trade,Unit,Date,LastPrice,CurrentPrice,EntryPrice,ExitPrice,StopPrice,StopInd,N,Direction,StartPos,PNL,TxCost,EndPos,Return,RisktoEq%,PrevTradeLoser,PostCrisis
2016-01-04,12.56,13.0,12.38,12.82,12654347.0,0.0,1.0,12.38652217343,12.820444924729,12.209008320626,12.642931071925,12654347.0,0.6199999999999992,0.0,0.0,0.6199999999999992,,0.0,0.0,0.0,0.0,0.0,,,2016-01-04,,,,,,,,,,,,,,,,
2016-01-05,12.79,12.86,12.33,12.76,9765356.0,0.0,1.0,12.613345429791,12.68237859477,12.15969891707,12.583759787657,9765356.0,0.5299999999999994,0.03999999999999915,0.4900000000000002,0.5299999999999994,,0.0,0.0,0.0,0.0,0.0,,,2016-01-05,,,,,,,,,,,,,,,,
2016-01-06,12.25,12.27,11.14,11.28,15778011.0,0.0,1.0,12.080803871379,12.100527632802,10.986135112421,11.12420144238,15778011.0,1.129999999999999,0.4900000000000002,1.6199999999999992,1.6199999999999992,,0.0,0.0,0.0,0.0,0.0,,,2016-01-06,,,,,,,,,,,,,,,,
2016-01-07,10.83,11.175,10.55,10.67,20172902.0,0.0,1.0,10.68041681037,11.020651694911,10.404284150453,10.522626718989,20172902.0,0.625,0.10499999999999865,0.7299999999999986,0.7299999999999986,,0.0,0.0,0.0,0.0,0.0,,,2016-01-07,,,,,,,,,,,,,,,,
2016-01-08,10.78,10.9091,9.86,10.35,33983575.0,0.0,1.0,10.631107406814,10.758424286797,9.7238143813712,10.207046536226,33983575.0,1.049100000000001,0.23910000000000053,0.8100000000000005,1.049100000000001,,0.0,0.0,0.0,0.0,0.0,,,2016-01-08,,,,,,,,,,,,,,,,
2016-01-11,10.4,10.41,9.37,9.62,22246203.0,0.0,1.0,10.256355939783,10.266217820494,9.240582226516,9.4871292442992,22246203.0,1.040000000000001,0.0600000000000005,0.9800000000000004,1.040000000000001,,0.0,0.0,0.0,0.0,0.0,,,2016-01-11,,,,,,,,,,,,,,,,
2016-01-12,9.7,9.76,8.71,9.19,25480657.0,0.0,1.0,9.5660242899899,9.6251955742579,8.5896980995682,9.0630683737121,25480657.0,1.049999999999999,0.14000000000000057,0.9099999999999984,1.049999999999999,,0.0,0.0,0.0,0.0,0.0,,,2016-01-12,,,,,,,,,,,,,,,,
2016-01-13,9.4,9.64,8.44,8.54,26821059.0,0.0,1.0,9.27016786865,9.5068530057219,8.3234273203623,8.4220461274756,26821059.0,1.200000000000001,0.45000000000000107,0.75,1.200000000000001,,0.0,0.0,0.0,0.0,0.0,,,2016-01-13,,,,,,,,,,,,,,,,
2016-01-14,8.7,9.24,8.36,9.07,33799180.0,0.0,1.0,8.5798362188569,9.1123777772687,8.2445322746717,8.9447258051761,33799180.0,0.8800000000000008,0.7000000000000011,0.17999999999999972,0.8800000000000008,,0.0,0.0,0.0,0.0,0.0,,,2016-01-14,,,,,,,,,,,,,,,,
2016-01-15,8.14,8.37,7.71,8.14,39502854.0,0.0,1.0,8.0275708990224,8.254394155383,7.6035100284353,8.0275708990224,39502854.0,0.6599999999999993,0.7000000000000011,1.3600000000000003,1.3600000000000003,,0.0,0.0,-1.0,0.0,0.0,,,2016-01-15,,,,,,,,,,,,,,,,
2016-01-19,8.21,8.255,7.49,7.68,29469309.0,0.0,1.0,8.0966040640018,8.1409825272027,7.386548652786,7.5739243863013,29469309.0,0.7650000000000006,0.11500000000000021,0.6500000000000004,0.7650000000000006,,0.0,0.0,-1.0,0.0,0.0,,,2016-01-19,,,,,,,,,,,,,,,,
2016-01-20,7.34,8.04,7.08,7.86,45422707.0,0.0,1.0,7.2386204421161,7.9289520919091,6.9822115436215,7.7514382391052,45422707.0,0.9599999999999991,0.35999999999999943,0.5999999999999996,0.9599999999999991,,0.0,0.0,0.0,0.0,0.0,,,2016-01-20,,,,,,,,,,,,,,,,
2016-01-21,7.75,8.89,7.72,8.79,37165489.0,0.0,1.0,7.6429575512806,8.7672119523722,7.6133719091466,8.6685931452589,37165489.0,1.1700000000000008,1.0300000000000002,0.14000000000000057,1.1700000000000008,,0.0,0.0,0.0,0.0,0.0,,,2016-01-21,,,,,,,,,,,,,,,,
2016-01-22,10.19,10.63,8.64,9.02,38863079.0,0.0,1.0,10.049256444845,10.483179196144,8.5206649345889,8.8954164016195,38863079.0,1.9900000000000002,1.8400000000000016,0.14999999999999858,1.9900000000000002,,0.0,0.0,0.0,0.0,0.0,,,2016-01-22,,,,,,,,,,,,,,,,
2016-01-25,8.75,9.19,8.115,8.14,19354780.0,0.0,1.0,8.6291456224136,9.0630683737121,8.0029161972441,8.0275708990224,19354780.0,1.0749999999999993,0.16999999999999993,0.9049999999999994,1.0749999999999993,,0.0,0.0,0.0,0.0,0.0,,,2016-01-25,,,,,,,,,,,,,,,,
2016-01-26,8.36,8.5,7.93,8.45,16321307.0,0.0,1.0,8.2445322746717,8.3825986046303,7.8204714040845,8.3332892010737,16321307.0,0.5700000000000003,0.35999999999999943,0.21000000000000085,0.5700000000000003,,0.0,0.0,0.0,0.0,0.0,,,2016-01-26,,,,,,,,,,,,,,,,
2016-01-27,8.34,9.35,8.18,8.75,27249890.0,0.0,1.0,8.224808513249,9.2208584650933,8.0670184218678,8.6291456224136,27249890.0,1.17,0.9000000000000004,0.2699999999999996,1.17,,0.0,0.0,0.0,0.0,0.0,,,2016-01-27,,,,,,,,,,,,,,,,
2016-01-28,9.34,9.55,8.84,9.17,20897351.0,0.0,1.0,9.210996584382,9.4180960793199,8.7179025488155,9.0433446122894,20897351.0,0.7100000000000009,0.8000000000000007,0.08999999999999986,0.8000000000000007,,0.0,0.0,1.0,0.0,0.0,,,2016-01-28,,,,,,,,,,,,,,,,
2016-01-29,9.22,9.85,9.17,9.73,20627724.0,0.0,1.0,9.0926540158461,9.7139525006598,9.0433446122894,9.5956099321239,20627724.0,0.6799999999999997,0.6799999999999997,0.0,0.6799999999999997,,0.0,0.0,1.0,0.0,0.0,,,2016-01-29,,,,,,,,,,,,,,,,
2016-02-01,9.38,9.8,9.22,9.74,17302864.0,0.0,1.0,9.2504441072273,9.6646430971032,9.0926540158461,9.6054718128352,17302864.0,0.5800000000000001,0.07000000000000028,0.5099999999999998,0.5800000000000001,0.9919550000000001,0.0,0.0,1.0,0.0,0.0,,,2016-02-01,,,,,,,,,,,,,,,,
2016-02-02,9.32,9.345,8.69,8.74,19913585.0,0.0,1.0,9.1912728229594,9.2159275247377,8.5699743381456,8.6192837417022,19913585.0,0.6550000000000011,0.3949999999999996,1.0500000000000007,1.0500000000000007,1.013455,0.0,0.0,0.0,0.0,0.0,,,2016-02-02,,,,,,,,,,,,,,,,
2016-02-03,9.02,9.43,8.44,9.42,23825823.0,0.0,1.0,8.8954164016195,9.299753510784,8.3234273203623,9.2898916300727,23825823.0,0.9900000000000002,0.6899999999999995,0.3000000000000007,0.9900000000000002,1.0364550000000001,1.0122822500000002,0.0,0.0,0.0,0.0,,,2016-02-03,,,,,,,,,,,,,,,,
2016-02-04,9.55,10.28,9.09,9.19,33413276.0,0.0,1.0,9.4180960793199,10.138013371247,8.9644495665988,9.0630683737121,33413276.0,1.1899999999999995,0.8599999999999994,0.33000000000000007,1.1899999999999995,1.014955,1.04413225,0.0,0.0,0.0,0.0,,,2016-02-04,,,,,,,,,,,,,,,,
2016-02-05,9.07,9.1,8.34,8.46,29542341.0,0.0,1.0,8.9447258051761,8.9743114473101,8.224808513249,8.343151081785,29542341.0,0.7599999999999998,0.08999999999999986,0.8499999999999996,0.8499999999999996,1.0209550000000003,1.0067072500000003,0.0,0.0,0.0,0.0,,,2016-02-05,,,,,,,,,,,,,,,,
2016-02-08,8.26,8.46,7.63,7.82,45552972.0,0.0,1.0,8.1459134675584,8.343151081785,7.5246149827446,7.7119907162599,45552972.0,0.830000000000001,0.0,0.830000000000001,0.830000000000001,1.0100000000000005,1.0114072500000004,0.0,-1.0,0.0,0.0,,,2016-02-08,,,,,,,,,,,,,,,,
2016-02-09,7.63,7.71,7.03,7.29,24240817.0,0.0,1.0,7.5246149827446,7.6035100284353,6.9329021400648,7.1893110385594,24240817.0,0.6799999999999997,0.11000000000000032,0.79,0.79,0.9975000000000005,0.9990000000000003,-1.0,-1.0,0.0,-1.0,,,2016-02-09,,,,,,,,,,,,,,,,
