Date,Open,High,Low,Close,Adj Close,Volume,Year,Series,Ticker
2013-11-18,45.83969497680664,46.049617767333984,45.59160232543945,45.81106948852539,33.60236740112305,8310745,2013,-0.2669591842152369,MRK
2013-11-19,45.84923553466797,45.963741302490234,45.46755599975586,45.86832046508789,33.64435958862305,8745874,2013,0.0012496794347471862,MRK
2013-11-20,45.78244400024414,46.20228958129883,45.5629768371582,45.92557144165039,33.68635559082031,8647991,2013,0.0012482330682099807,MRK
2013-11-21,46.011451721191406,46.46946716308594,45.95419692993164,46.393131256103516,34.02930450439453,13453281,2013,0.010180647551784272,MRK
2013-11-22,46.26908493041992,46.79389190673828,46.22137451171875,46.6984748840332,34.253273010253906,14638359,2013,0.006581636302042337,MRK
2013-11-25,46.70801544189453,47.5572509765625,46.6984748840332,47.385494232177734,34.7572021484375,19159641,2013,0.014711853609806536,MRK
2013-11-26,47.385494232177734,47.47137451171875,46.90839767456055,47.30915832519531,34.70119857788086,24040386,2013,-0.0016112795937217594,MRK
2013-11-27,47.318702697753906,47.624046325683594,47.290077209472656,47.54771041870117,34.87619400024414,12120644,2013,0.00504292155703312,MRK
2013-11-29,47.50954055786133,47.66221237182617,47.213741302490234,47.54771041870117,34.87619400024414,7231200,2013,0.0,MRK
2013-12-02,47.461830139160156,48.110687255859375,47.461830139160156,47.88167953491211,35.121150970458984,15541735,2013,0.007023615312299558,MRK
2013-12-03,47.538169860839844,47.76717758178711,47.11832046508789,47.48091506958008,34.82719039916992,14257411,2013,-0.00836990141741989,MRK
2013-12-04,47.328243255615234,47.375953674316406,46.58396911621094,47.0515251159668,34.512229919433594,12001277,2013,-0.009043522492811706,MRK
2013-12-05,46.66984558105469,46.9942741394043,46.536258697509766,46.57442855834961,34.16229248046875,9140551,2013,-0.0101395198102745,MRK
2013-12-06,46.8797721862793,47.299617767333984,46.71755599975586,47.127864837646484,34.568241119384766,7758554,2013,0.011882944891596692,MRK
2013-12-09,47.11832046508789,47.566795349121094,46.946563720703125,47.290077209472656,34.687217712402344,9779412,2013,0.003441789028451936,MRK
2013-12-10,47.02289962768555,47.28053283691406,46.85114669799805,47.16603088378906,34.596229553222656,10727747,2013,-0.0026231034133116227,MRK
2013-12-11,47.242366790771484,47.261451721191406,46.51717758178711,46.70801544189453,34.260276794433594,15200192,2013,-0.009710675502144994,MRK
2013-12-12,46.345420837402344,46.54580307006836,45.83015441894531,46.106868743896484,34.12608337402344,12169062,2013,-0.0039168808009151235,MRK
2013-12-13,46.507633209228516,46.66030502319336,45.85877990722656,46.16412353515625,34.168460845947266,8799322,2013,0.001241791255661262,MRK
2013-12-16,46.08778762817383,46.364505767822266,45.696563720703125,45.88740539550781,33.96364974975586,11893962,2013,-0.00599415633952094,MRK
2013-12-17,45.73473358154297,45.8015251159668,45.42938995361328,45.70610809326172,33.8294792175293,14567200,2013,-0.003950415612430702,MRK
2013-12-18,45.67748260498047,46.68893051147461,45.46755599975586,46.66030502319336,34.53572082519531,14200086,2013,0.020876514330142815,MRK
2013-12-19,46.51717758178711,46.70801544189453,46.3072509765625,46.55534362792969,34.45801544189453,9182995,2013,-0.0022500003313696837,MRK
2013-12-20,46.622135162353516,47.185115814208984,46.402671813964844,47.06106948852539,34.83234405517578,17611745,2013,0.010863324787594664,MRK
2013-12-23,47.17557144165039,47.42366409301758,46.9942741394043,47.09923553466797,34.860591888427734,8660567,2013,0.0008109656130868004,MRK
2013-12-24,47.16603088378906,47.39503860473633,46.975189208984375,47.14694595336914,34.895896911621094,4457039,2013,0.0010127488169551224,MRK
2013-12-26,47.17557144165039,47.47137451171875,47.09923553466797,47.4427490234375,35.11484146118164,5313150,2013,0.006274220436719435,MRK
2013-12-27,47.49045944213867,47.614505767822266,47.261451721191406,47.50954055786133,35.16427230834961,4448026,2013,0.0014076910249647412,MRK
2013-12-30,47.461830139160156,47.652671813964844,47.07061004638672,47.652671813964844,35.270225524902344,6625351,2013,0.003013092823979102,MRK
2013-12-31,47.461830139160156,47.786258697509766,47.261451721191406,47.757633209228516,35.347904205322266,8881695,2013,0.002202386836599013,MRK
2014-01-02,47.595420837402344,47.74809265136719,47.04198455810547,47.22328186035156,34.9524040222168,8265052,2014,-0.01118878734105877,MRK
2014-01-03,47.22328186035156,47.709922790527344,47.19465637207031,47.45228958129883,35.12189865112305,6743880,2014,0.004849298171264893,MRK
2014-01-06,47.52862548828125,47.843509674072266,47.242366790771484,47.461830139160156,35.12895584106445,10408107,2014,0.00020093418102207217,MRK
2014-01-07,47.671756744384766,48.09160232543945,47.652671813964844,47.814884185791016,35.3902702331543,10475598,2014,0.007438717884816093,MRK
2014-01-08,47.80534362792969,47.843509674072266,47.328243255615234,47.50954055786133,35.16427230834961,14353094,2014,-0.00638587734187368,MRK
2014-01-09,47.538169860839844,47.709922790527344,47.08015441894531,47.25190734863281,34.97359085083008,9771447,2014,-0.005422590743453415,MRK
2014-01-10,47.54771041870117,47.77671813964844,47.23282241821289,47.595420837402344,35.22783279418945,8533969,2014,0.007269540735573177,MRK
2014-01-13,48.568702697753906,50.992366790771484,48.463741302490234,50.6870231628418,37.51609420776367,39081282,2014,0.06495606547649024,MRK
2014-01-14,50.124046325683594,50.667938232421875,49.78053283691406,50.57251739501953,37.43134689331055,22207854,2014,-0.0022589588879854405,MRK
2014-01-15,50.238548278808594,50.47710037231445,49.95228958129883,50.114505767822266,37.09233856201172,10991424,2014,-0.009056802905465622,MRK
2014-01-16,49.761451721191406,50.553436279296875,49.713741302490234,50.095420837402344,37.078216552734375,8142541,2014,-0.0003807257731602842,MRK
2014-01-17,50.209922790527344,50.238548278808594,49.35114669799805,49.57061004638672,36.68978500366211,17563222,2014,-0.010476004112005222,MRK
2014-01-21,49.64694595336914,49.856868743896484,49.34160232543945,49.45610809326172,36.60503387451172,11565204,2014,-0.002309938015224944,MRK
2014-01-22,49.39885330200195,49.59923553466797,48.931297302246094,48.99809265136719,36.266021728515625,11164973,2014,-0.009261353155915253,MRK
2014-01-23,48.864505767822266,49.3797721862793,48.53053283691406,49.23664093017578,36.44258499145508,16639934,2014,0.004868558902357378,MRK
2014-01-24,48.921756744384766,49.78053283691406,48.788169860839844,49.59923553466797,36.710968017578125,19137842,2014,0.007364544150366248,MRK
2014-01-27,50.43893051147461,51.622135162353516,50.124046325683594,50.124046325683594,37.099403381347656,32490096,2014,0.010580907689046404,MRK
2014-01-28,49.97137451171875,50.65839767456055,49.828243255615234,50.4484748840332,37.33953857421875,15801954,2014,0.006472750798785842,MRK
2014-01-29,50.286258697509766,50.41984558105469,49.40839767456055,49.818702697753906,36.873409271240234,20274713,2014,-0.012483531419436367,MRK
2014-01-30,50.0572509765625,51.211830139160156,49.98091506958008,51.05915832519531,37.79152297973633,18205646,2014,0.024899072980815617,MRK
2014-01-31,50.86832046508789,51.03053283691406,50.343509674072266,50.54389190673828,37.410152435302734,17071920,2014,-0.010091430944396795,MRK
2014-02-03,50.48664093017578,50.71564865112305,49.54198455810547,49.69465637207031,36.78158950805664,16232053,2014,-0.016801934403585572,MRK
2014-02-04,50.181297302246094,51.068702697753906,50.0,51.05915832519531,37.79152297973633,19054631,2014,0.02745758095795381,MRK
2014-02-05,51.79389190673828,52.671756744384766,50.70610809326172,51.078243255615234,37.8056526184082,25682602,2014,0.00037388381197156484,MRK
2014-02-06,50.82061004638672,51.402671813964844,50.38167953491211,51.3072509765625,37.97515106201172,12832550,2014,0.004483415358923937,MRK
2014-02-07,51.1927490234375,52.30915832519531,50.992366790771484,52.261451721191406,38.68141174316406,15192961,2014,0.01859796897184296,MRK
2014-02-10,51.803436279296875,52.48091506958008,51.73664093017578,52.375953674316406,38.76614761352539,11118861,2014,0.00219060956006345,MRK
2014-02-11,52.20419692993164,53.196563720703125,51.946563720703125,53.14885330200195,39.33822250366211,16089525,2014,0.014757073512693397,MRK
2014-02-12,52.90076446533203,53.139312744140625,52.33778762817383,52.48091506958008,38.84384536743164,14283926,2014,-0.012567348109957077,MRK
2014-02-13,51.95610809326172,52.681297302246094,51.917938232421875,52.57633590698242,38.91447448730469,10735083,2014,0.001818283416715083,MRK
2014-02-14,52.433204650878906,53.07251739501953,52.433204650878906,52.90076446533203,39.15460205078125,9098631,2014,0.0061706490101749445,MRK
2014-02-18,52.69084167480469,53.36832046508789,52.60496139526367,53.139312744140625,39.33115005493164,11738753,2014,0.0045089975354983824,MRK
2014-02-19,52.90076446533203,53.110687255859375,52.47137451171875,52.51908493041992,38.872100830078125,10791361,2014,-0.01167139084955271,MRK
2014-02-20,52.58587646484375,53.435115814208984,52.50954055786133,53.25381851196289,39.415916442871094,10619489,2014,0.013989869371098695,MRK
2014-02-21,53.29198455810547,53.75954055786133,53.26335906982422,53.463741302490234,39.571292877197266,12226597,2014,0.003941971882129636,MRK
2014-02-24,53.31106948852539,54.3129768371582,53.31106948852539,53.606868743896484,39.67721939086914,11541100,2014,0.002676852484971848,MRK
2014-02-25,53.55915832519531,53.8072509765625,53.2442741394043,53.34923553466797,39.486549377441406,8923196,2014,-0.004805528622089161,MRK
2014-02-26,53.435115814208984,53.864505767822266,53.35877990722656,53.6927490234375,39.74079132080078,10626196,2014,0.0064386974138748165,MRK
2014-02-27,53.66412353515625,54.07442855834961,53.435115814208984,54.064884185791016,40.01622772216797,9490164,2014,0.006930823272837561,MRK
2014-02-28,54.13167953491211,54.828243255615234,54.05534362792969,54.3797721862793,40.24929428100586,12457157,2014,0.0058243010924485805,MRK
2014-03-03,53.53053283691406,54.16984558105469,53.38740539550781,53.83587646484375,39.84672164916992,10293246,2014,-0.010001979886288703,MRK
2014-03-04,54.42748260498047,54.761451721191406,54.303436279296875,54.446563720703125,40.29873275756836,11523703,2014,0.011343746478773564,MRK
2014-03-05,54.770992279052734,54.80915832519531,53.931297302246094,54.274810791015625,40.17160415649414,9476330,2014,-0.003154655056748501,MRK
2014-03-06,54.446563720703125,55.00954055786133,54.39885330200195,54.63740539550781,40.43997573852539,11114774,2014,0.006680628958350088,MRK
2014-03-07,54.72328186035156,54.933204650878906,54.48473358154297,54.83778762817383,40.588287353515625,11144642,2014,0.0036674506421363606,MRK
2014-03-10,54.80915832519531,54.98091506958008,54.389312744140625,54.69465637207031,40.48234939575195,7737594,2014,-0.002610062278335934,MRK
2014-03-11,54.770992279052734,54.80915832519531,53.979007720947266,54.093509674072266,40.037418365478516,11408004,2014,-0.010990741320960118,MRK
2014-03-12,53.8072509765625,54.32251739501953,53.683204650878906,54.20801544189453,40.12216567993164,9954218,2014,0.0021167027723794085,MRK
2014-03-13,54.01717758178711,54.18893051147461,53.167938232421875,53.23473358154297,39.70934295654297,10605760,2014,-0.0102891435791852,MRK
2014-03-14,52.98664093017578,53.45419692993164,52.738548278808594,53.14885330200195,39.64527893066406,12699454,2014,-0.0016133237447171211,MRK
2014-03-17,53.38740539550781,53.864505767822266,53.38740539550781,53.683204650878906,40.04386520385742,9965851,2014,0.010053814324032073,MRK
2014-03-18,53.73091506958008,53.96946716308594,53.58778762817383,53.77862548828125,40.11503601074219,7410303,2014,0.0017773211083007556,MRK
2014-03-19,54.08396911621094,54.303436279296875,53.09160232543945,53.42557144165039,39.8516845703125,10530723,2014,-0.0065649059958257094,MRK
2014-03-20,53.27289962768555,53.32061004638672,52.77671813964844,53.04389190673828,39.56698226928711,8866918,2014,-0.007144046835035889,MRK
2014-03-21,53.91221237182617,54.007633209228516,52.11832046508789,52.156490325927734,38.90504455566406,24549295,2014,-0.016729547609114936,MRK
2014-03-24,52.347328186035156,52.347328186035156,51.11641311645508,51.316795349121094,38.2786865234375,16244838,2014,-0.016099661094858497,MRK
2014-03-25,51.41221237182617,52.93893051147461,51.345420837402344,52.66221237182617,39.28227233886719,14793254,2014,0.026217874921471207,MRK
2014-03-26,52.89122009277344,53.874046325683594,52.85305404663086,53.45419692993164,39.873046875,13701133,2014,0.015039214917011767,MRK
2014-03-27,53.33015441894531,53.540077209472656,52.79580307006836,53.17748260498047,39.6666374206543,11657742,2014,-0.005176666207445502,MRK
2014-03-28,53.635494232177734,54.35114669799805,53.21564865112305,53.41603088378906,39.844573974609375,9390394,2014,0.004485798785213602,MRK
2014-03-31,53.520992279052734,54.23664093017578,53.47328186035156,54.16984558105469,40.406864166259766,14861898,2014,0.014112089440552422,MRK
2014-04-01,54.05534362792969,54.23664093017578,53.44465637207031,53.788169860839844,40.12216567993164,8085739,2014,-0.00704579511928205,MRK
2014-04-02,53.893131256103516,53.96946716308594,53.48282241821289,53.874046325683594,40.186222076416016,7398880,2014,0.00159653387096248,MRK
2014-04-03,53.94084167480469,54.15076446533203,53.38740539550781,53.635494232177734,40.008277893066406,8712129,2014,-0.004427989847148095,MRK
2014-04-04,54.01717758178711,54.122135162353516,53.520992279052734,53.549617767333984,39.9442253112793,10912614,2014,-0.0016009832254791911,MRK
2014-04-07,52.83396911621094,53.58778762817383,52.50954055786133,52.66221237182617,39.28227233886719,11974762,2014,-0.016571931668560635,MRK
2014-04-08,52.74809265136719,53.0629768371582,52.19465637207031,52.51908493041992,39.17551803588867,11283606,2014,-0.0027176203570303814,MRK
2014-04-09,52.69084167480469,54.53244400024414,52.671756744384766,54.48473358154297,40.641761779785156,16881708,2014,0.037427552139917,MRK
2014-04-10,55.238548278808594,55.47710037231445,53.225189208984375,53.29198455810547,39.752044677734375,18883388,2014,-0.021891696203320543,MRK
2014-04-11,53.0057258605957,54.007633209228516,52.76717758178711,53.35877990722656,39.801876068115234,14286022,2014,0.0012535554028689777,MRK
2014-04-14,53.64503860473633,54.13167953491211,52.433204650878906,53.024810791015625,39.552757263183594,11304776,2014,-0.006258971423992898,MRK
2014-04-15,53.23473358154297,53.73091506958008,52.58587646484375,53.48282241821289,39.8943977355957,11677759,2014,0.008637589287109337,MRK
2014-04-16,53.864505767822266,54.34160232543945,53.36832046508789,53.683204650878906,40.04386520385742,10098004,2014,0.0037465778842515896,MRK
2014-04-17,53.864505767822266,54.389312744140625,53.6927490234375,53.88358688354492,40.19334411621094,11804358,2014,0.0037328792211377415,MRK
2014-04-21,53.96946716308594,54.67557144165039,53.816795349121094,54.627864837646484,40.74851608276367,6530088,2014,0.013812534855212943,MRK
2014-04-22,54.475189208984375,55.64885330200195,54.40839767456055,55.124046325683594,41.11863327026367,14642866,2014,0.00908296112546192,MRK
2014-04-23,55.10496139526367,55.124046325683594,54.46564865112305,54.86641311645508,40.92646026611328,8107433,2014,-0.004673623339746746,MRK
2014-04-24,54.69465637207031,55.171756744384766,54.24618148803711,54.89503860473633,40.947811126708984,7037110,2014,0.0005216884249670262,MRK
2014-04-25,54.89503860473633,55.038169860839844,54.40839767456055,54.61832046508789,40.741397857666016,6526630,2014,-0.005040886517822529,MRK
2014-04-28,54.97137451171875,55.200382232666016,53.893131256103516,54.08396911621094,40.34280776977539,17807826,2014,-0.009783417085568291,MRK
2014-04-29,54.86641311645508,56.16412353515625,54.64694595336914,56.03053283691406,41.79480743408203,14317252,2014,0.03599153714319492,MRK
2014-04-30,55.83015441894531,56.29771041870117,55.36259460449219,55.877864837646484,41.680931091308594,14211299,2014,-0.0027246528878747123,MRK
2014-05-01,55.86832046508789,57.09923553466797,55.86832046508789,56.889312744140625,42.43539810180664,12287276,2014,0.018101011439626058,MRK
2014-05-02,56.74618148803711,56.803436279296875,55.286258697509766,55.553436279296875,41.43893051147461,12659106,2014,-0.023481989916564694,MRK
2014-05-05,55.4484748840332,55.98282241821289,55.10496139526367,55.94465637207031,41.730751037597656,8525480,2014,0.007042182858513657,MRK
2014-05-06,56.05915832519531,56.078243255615234,54.42748260498047,54.4942741394043,40.64887619018555,14502538,2014,-0.025925122853345806,MRK
2014-05-07,53.61641311645508,54.24618148803711,52.97710037231445,53.28244400024414,39.74492263793945,24009575,2014,-0.02223809455436676,MRK
2014-05-08,53.0057258605957,53.20610809326172,52.213741302490234,52.318702697753906,39.02604293823242,15061227,2014,-0.01808733423022968,MRK
2014-05-09,52.57633590698242,53.15839767456055,51.90839767456055,52.681297302246094,39.29651641845703,12979480,2014,0.006930589418268518,MRK
