Date,Open,High,Low,Close,Adj Close,Volume,Year,Series,Ticker
2013-11-18,46.60315704345703,46.71747589111328,45.666847229003906,45.75394821166992,43.22456741333008,3137596,2013,-0.07249701188647906,EQT
2013-11-19,45.75394821166992,46.16766357421875,45.345672607421875,45.764835357666016,43.234867095947266,2888866,2013,0.00023828306987305758,EQT
2013-11-20,46.41807174682617,46.6575927734375,45.98257827758789,46.26020812988281,43.70286178588867,2274941,2013,0.010824473888235264,EQT
2013-11-21,46.559608459472656,47.80620574951172,46.40174102783203,47.724552154541016,45.08623504638672,2533958,2013,0.03165406575147278,EQT
2013-11-22,47.90419387817383,47.90419387817383,46.886226654052734,47.71366500854492,45.07595443725586,1773624,2013,-0.0002280210161766938,EQT
2013-11-25,47.7463264465332,47.93141174316406,47.18018341064453,47.648338317871094,45.01424026489258,3191788,2013,-0.001369115155380407,EQT
2013-11-26,47.626564025878906,47.87152862548828,47.16929626464844,47.25639724731445,44.64396667480469,1525445,2013,-0.008225698976789708,EQT
2013-11-27,47.087642669677734,47.22917938232422,46.50517272949219,46.67937088012695,44.098838806152344,1147390,2013,-0.012210560782449309,EQT
2013-11-29,46.65214920043945,46.96788024902344,46.156776428222656,46.33097457885742,43.76969909667969,1004104,2013,-0.00746368200123082,EQT
2013-12-02,46.325531005859375,46.60315704345703,45.75939178466797,46.05879211425781,43.51256561279297,2055052,2013,-0.005874691606144178,EQT
2013-12-03,45.72672653198242,45.9716911315918,45.313011169433594,45.3946647644043,42.885154724121094,3009557,2013,-0.014419073659205472,EQT
2013-12-04,45.345672607421875,45.57430648803711,44.96461486816406,45.465431213378906,42.95200729370117,1901295,2013,0.001558874393951415,EQT
2013-12-05,45.449100494384766,46.935218811035156,45.20413589477539,46.82634735107422,44.237693786621094,3511058,2013,0.02993309449145265,EQT
2013-12-06,47.4632568359375,47.81709289550781,46.43440246582031,46.63581848144531,44.05769348144531,2996698,2013,-0.004068935104167171,EQT
2013-12-09,47.087642669677734,47.73543930053711,46.59226989746094,47.724552154541016,45.08623504638672,2533590,2013,0.023345333894398523,EQT
2013-12-10,47.67011260986328,48.24714279174805,47.27817153930664,47.9586296081543,45.30738067626953,3131350,2013,0.0049049478106852895,EQT
2013-12-11,47.87152862548828,48.02395248413086,46.744693756103516,47.05498123168945,44.45368576049805,4881276,2013,-0.01884229242628943,EQT
2013-12-12,47.09852981567383,47.62112045288086,46.96788024902344,47.446922302246094,44.82395935058594,2354667,2013,0.00832942384311619,EQT
2013-12-13,47.52857971191406,47.77354431152344,46.96788024902344,47.68644332885742,45.05023193359375,1918563,2013,0.005048027579135583,EQT
2013-12-16,47.593902587890625,47.778987884521484,46.80457305908203,47.446922302246094,44.82395935058594,2872150,2013,-0.005022672987374355,EQT
2013-12-17,47.37071228027344,47.45781326293945,46.33641815185547,46.72835922241211,44.1451301574707,2776993,2013,-0.015144338049341899,EQT
2013-12-18,46.72835922241211,46.72835922241211,44.670658111572266,46.07512283325195,43.527992248535156,7885690,2013,-0.013979750580282446,EQT
2013-12-19,46.02613067626953,47.57212829589844,45.91725540161133,47.506805419921875,44.880523681640625,4594888,2013,0.03107268135370944,EQT
2013-12-20,47.84431076049805,48.51388168334961,47.68100357055664,48.301578521728516,45.631370544433594,4045625,2013,0.01672990422569698,EQT
2013-12-23,48.50843811035156,49.248775482177734,48.37778854370117,48.742515563964844,46.047935485839844,2707371,2013,0.009128915840926233,EQT
2013-12-24,49.23788833618164,49.23788833618164,48.590091705322266,49.16712188720703,46.44906234741211,487356,2013,0.008711071567923279,EQT
2013-12-26,49.063690185546875,49.54817581176758,49.063690185546875,49.150787353515625,46.43362808227539,1359380,2013,-0.00033228367499171796,EQT
2013-12-27,49.06913375854492,49.34675979614258,48.85683059692383,49.1126823425293,46.39762878417969,769519,2013,-0.0007752850591798977,EQT
2013-12-30,49.38486862182617,49.64072036743164,48.79695129394531,48.87316131591797,46.171348571777344,1068950,2013,-0.004876977947620875,EQT
2013-12-31,48.80239486694336,49.18889617919922,48.64997482299805,48.87316131591797,46.171348571777344,1366361,2013,0.0,EQT
2014-01-02,48.9276008605957,49.096351623535156,47.96951675415039,48.301578521728516,45.631370544433594,1483929,2014,-0.011695088925208874,EQT
2014-01-03,48.19270324707031,48.36145782470703,47.3434944152832,47.67555618286133,45.039955139160156,1330355,2014,-0.012960719746463623,EQT
2014-01-06,47.80076217651367,48.17093276977539,47.27817153930664,47.78987503051758,45.14794921875,1993696,2014,0.0023977395016530068,EQT
2014-01-07,47.915077209472656,49.09090805053711,47.75177001953125,47.82253646850586,45.17881393432617,2450558,2014,0.0006836349404626407,EQT
2014-01-08,47.593902587890625,48.17093276977539,47.474143981933594,48.1328239440918,45.471927642822266,2754030,2014,0.006487857536990216,EQT
2014-01-09,48.18181610107422,48.443115234375,46.65214920043945,46.815460205078125,44.22740173339844,2573086,2014,-0.027369103839174458,EQT
2014-01-10,46.956993103027344,47.033206939697266,46.43440246582031,46.82634735107422,44.237693786621094,1708410,2014,0.00023270761607685486,EQT
2014-01-13,46.83723449707031,47.22373580932617,45.86281967163086,45.91725540161133,43.37886428833008,2245549,2014,-0.019413975385641713,EQT
2014-01-14,46.1731071472168,47.06586837768555,46.1731071472168,47.0604248046875,44.458831787109375,2093445,2014,0.024896168133886176,EQT
2014-01-15,47.234622955322266,47.5449104309082,46.89711380004883,47.40337371826172,44.78281784057617,1928850,2014,0.0072873271843534315,EQT
2014-01-16,47.53402328491211,48.57920455932617,47.321720123291016,48.486663818359375,45.806217193603516,3538429,2014,0.02285250018591012,EQT
2014-01-17,49.194339752197266,49.194339752197266,47.57212829589844,47.69733428955078,45.06052017211914,2285963,2014,-0.016279384484700565,EQT
2014-01-21,47.811649322509766,49.335872650146484,47.811649322509766,49.3032112121582,46.577632904052734,1860697,2014,0.03366833596546659,EQT
2014-01-22,50.0925407409668,50.95808410644531,49.76047897338867,50.212303161621094,47.436466217041016,2731068,2014,0.0184387496624705,EQT
2014-01-23,50.157867431640625,50.6859016418457,49.586280822753906,50.010887145996094,47.24617385864258,2328949,2014,-0.0040115205362847295,EQT
2014-01-24,49.9074592590332,49.96733856201172,49.080020904541016,49.37397766113281,46.64447784423828,1856656,2014,-0.012735338446760447,EQT
2014-01-27,49.18345260620117,49.3140983581543,47.996734619140625,48.64997482299805,45.96051025390625,1656239,2014,-0.01466342045067004,EQT
2014-01-28,48.742515563964844,49.755035400390625,48.7370719909668,49.586280822753906,46.845054626464844,1670752,2014,0.019245747439964767,EQT
2014-01-29,49.40119934082031,49.86935043334961,48.65541458129883,49.134456634521484,46.418209075927734,2776626,2014,-0.009111859382825105,EQT
2014-01-30,49.09090805053711,49.41753005981445,48.62275314331055,48.992923736572266,46.284488677978516,1918012,2014,-0.0028807746057261108,EQT
2014-01-31,48.829612731933594,50.59880065917969,48.67174530029297,50.52259063720703,47.72959518432617,4436906,2014,0.031222263605457545,EQT
2014-02-03,50.517147064208984,50.903648376464844,49.87479782104492,50.15242385864258,47.379886627197266,3306233,2014,-0.007326870378396744,EQT
2014-02-04,50.517147064208984,52.525856018066406,50.430049896240234,52.057701110839844,49.179840087890625,4614177,2014,0.03798982202840784,EQT
2014-02-05,52.06858825683594,52.188350677490234,50.40283203125,51.23026657104492,48.39814758300781,6002214,2014,-0.01589457191169852,EQT
2014-02-06,51.48611831665039,51.72563934326172,50.81654739379883,51.28470230102539,48.449581146240234,3186644,2014,0.0010627175997637295,EQT
2014-02-07,51.30647659301758,51.79640579223633,50.25585174560547,51.30647659301758,48.470149993896484,3066504,2014,0.0004245412895143019,EQT
2014-02-10,51.056068420410156,51.50244903564453,50.2830696105957,51.40446472167969,48.56271743774414,4541248,2014,0.0019097824920968343,EQT
2014-02-11,51.65487289428711,52.172019958496094,51.442569732666016,52.11214065551758,49.23127365112305,2598988,2014,0.013766861671939523,EQT
2014-02-12,52.29722213745117,53.081111907958984,51.75830078125,51.861732482910156,49.01006317138672,3799100,2014,-0.004493291831203394,EQT
2014-02-13,51.01251983642578,52.97768020629883,50.62602233886719,52.06314468383789,49.20040512084961,6095166,2014,0.003883731975559135,EQT
2014-02-14,52.36799240112305,53.20631408691406,52.11214065551758,53.168209075927734,50.24470520019531,3143291,2014,0.021225436595097458,EQT
2014-02-18,53.21175765991211,54.57811737060547,53.21175765991211,54.56178665161133,51.56166458129883,3795977,2014,0.026210908708812486,EQT
2014-02-19,54.34403991699219,55.49809646606445,54.251495361328125,54.44202423095703,51.4484748840332,3298150,2014,-0.0021952296960303652,EQT
2014-02-20,54.436580657958984,54.67610168457031,53.821449279785156,54.452911376953125,51.458763122558594,4770505,2014,0.00019997169106722446,EQT
2014-02-21,54.49101638793945,55.09526443481445,54.20794677734375,54.87751770019531,51.860015869140625,2623787,2014,0.007797559098464468,EQT
2014-02-24,55.13336944580078,55.688621520996094,54.83396911621094,55.41099548339844,52.36417770385742,3166804,2014,0.009721590444340844,EQT
2014-02-25,55.30756759643555,55.617855072021484,54.735984802246094,55.11703872680664,52.08637619018555,2841104,2014,-0.005305182394784613,EQT
2014-02-26,54.77953338623047,55.1823616027832,53.73979187011719,54.48012924194336,51.4844856262207,2810794,2014,-0.011555623715635899,EQT
2014-02-27,54.349483489990234,55.127925872802734,54.311378479003906,55.06804656982422,52.04008483886719,2326928,2014,0.010791585190928377,EQT
