Date,Open,High,Low,Close,Adj Close,Volume,Year,Series,Ticker
2013-11-18,17.624000549316406,17.930999755859375,17.576000213623047,17.70599937438965,17.70599937438965,670000,2013,0.004652679443795327,CSGP
2013-11-19,17.672000885009766,17.916000366210938,17.583999633789062,17.725000381469727,17.725000381469727,461000,2013,0.0010731394866962951,CSGP
2013-11-20,17.736000061035156,17.89900016784668,17.648000717163086,17.760000228881836,17.760000228881836,697000,2013,0.0019746034786378708,CSGP
2013-11-21,17.80500030517578,18.158000946044922,17.770000457763672,18.121000289916992,18.121000289916992,1283000,2013,0.02032657975128216,CSGP
2013-11-22,18.113000869750977,18.200000762939453,17.884000778198242,18.055999755859375,18.055999755859375,793000,2013,-0.00358702792437926,CSGP
2013-11-25,18.195999145507812,18.361000061035156,17.934999465942383,18.020999908447266,18.020999908447266,781000,2013,-0.0019384053990558758,CSGP
2013-11-26,18.062000274658203,18.384000778198242,17.98200035095215,18.34600067138672,18.34600067138672,490000,2013,0.018034557715474575,CSGP
2013-11-27,18.41200065612793,18.670000076293945,18.259000778198242,18.66200065612793,18.66200065612793,904000,2013,0.017224461636156985,CSGP
2013-11-29,18.783000946044922,18.843000411987305,18.527999877929688,18.624000549316406,18.624000549316406,253000,2013,-0.002036228993435696,CSGP
2013-12-02,18.562000274658203,18.635000228881836,18.405000686645508,18.527999877929688,18.527999877929688,1066000,2013,-0.005154675072764792,CSGP
2013-12-03,18.452999114990234,18.607999801635742,18.2450008392334,18.288000106811523,18.288000106811523,1581000,2013,-0.012953355607695616,CSGP
2013-12-04,18.172000885009766,18.33799934387207,17.656999588012695,17.70400047302246,17.70400047302246,1000000,2013,-0.03193348810029517,CSGP
2013-12-05,17.679000854492188,18.108999252319336,17.679000854492188,17.915000915527344,17.915000915527344,1698000,2013,0.01191823525007285,CSGP
2013-12-06,17.986000061035156,18.597999572753906,17.983999252319336,18.57200050354004,18.57200050354004,1284000,2013,0.03667315402944005,CSGP
2013-12-09,18.591999053955078,18.600000381469727,18.344999313354492,18.54800033569336,18.54800033569336,805000,2013,-0.001292276932800318,CSGP
2013-12-10,18.52400016784668,18.726999282836914,18.339000701904297,18.395999908447266,18.395999908447266,1078000,2013,-0.008194976520115027,CSGP
2013-12-11,18.46299934387207,18.485000610351562,17.75200080871582,17.81999969482422,17.81999969482422,1598000,2013,-0.03131116636712705,CSGP
2013-12-12,17.79199981689453,17.93400001525879,17.597000122070312,17.608999252319336,17.608999252319336,1162000,2013,-0.011840653541995705,CSGP
2013-12-13,17.69099998474121,17.8700008392334,17.481000900268555,17.70800018310547,17.70800018310547,1212000,2013,0.005622178146954759,CSGP
