Date,Open,High,Low,Close,Volume,Adj Close,Year,Series,Ticker
2011-02-04,87.92,88.39,87.65,88.29,18216,88.29,2011,0.00386583285957931,MMM
2011-02-07,88.17,89.25,87.81,88.79,24774,88.79,2011,0.005663155510250206,MMM
2011-02-08,88.97,89.5,88.78,89.47,24656,89.47,2011,0.0076585201036152295,MMM
2011-02-09,89.67,90.84,89.65,90.78,44650,90.78,2011,0.014641779367385643,MMM
2011-02-10,90.24,90.68,89.96,90.46,24699,90.46,2011,-0.0035250055078211995,MMM
2011-02-11,90.34,91.95,90.06,91.8,31295,91.8,2011,0.014813177094848529,MMM
2011-02-14,91.72,92.3,91.72,91.9,31711,91.9,2011,0.0010893246187364536,MMM
2011-02-15,91.52,92.14,91.0,92.0,26895,92.0,2011,0.0010881392818280489,MMM
2011-02-16,91.46,92.95,91.45,92.33,35961,92.33,2011,0.0035869565217390154,MMM
2011-02-17,92.14,92.96,92.02,92.73,29573,92.73,2011,0.004332286364128635,MMM
2011-02-18,92.71,92.97,92.05,92.96,31306,92.96,2011,0.0024803192062976542,MMM
2011-02-22,92.73,93.65,91.82,92.0,46742,92.0,2011,-0.0103270223752151,MMM
2011-02-23,92.43,92.58,89.87,90.26,47583,90.26,2011,-0.018913043478260838,MMM
2011-02-24,90.54,90.73,89.27,90.03,37165,90.03,2011,-0.002548194105916335,MMM
2011-02-25,89.75,90.67,89.69,90.25,25709,90.25,2011,0.0024436299011441065,MMM
2011-02-28,91.9,92.64,91.1,92.23,41569,92.23,2011,0.02193905817174513,MMM
2011-03-01,92.03,92.35,90.44,90.46,34639,90.46,2011,-0.019191152553399204,MMM
2011-03-02,90.24,92.2,90.24,91.32,26048,91.32,2011,0.009506964404156548,MMM
2011-03-03,92.0,93.4,91.85,92.81,27979,92.81,2011,0.01631625054752539,MMM
2011-03-04,92.71,93.29,91.35,92.19,24271,92.19,2011,-0.006680314621269279,MMM
2011-03-07,92.45,93.55,92.02,92.4,32546,92.4,2011,0.002277904328018332,MMM
2011-03-08,92.37,94.16,92.3,93.75,32701,93.75,2011,0.014610389610389518,MMM
2011-03-09,93.52,93.74,92.58,93.17,19188,93.17,2011,-0.006186666666666674,MMM
2011-03-10,92.32,92.32,90.0,90.01,47051,90.01,2011,-0.03391649672641406,MMM
2011-03-11,89.71,92.05,89.71,91.61,31465,91.61,2011,0.017775802688590137,MMM
2011-03-14,91.21,91.21,89.9,91.02,33160,91.02,2011,-0.006440344940508713,MMM
2011-03-15,89.05,90.09,88.06,89.5,48151,89.5,2011,-0.01669962645572398,MMM
2011-03-16,89.06,89.24,86.91,87.55,60000,87.55,2011,-0.021787709497206764,MMM
2011-03-17,88.51,88.97,88.05,88.69,31840,88.69,2011,0.013021130782409962,MMM
2011-03-18,89.72,90.1,88.53,88.98,43628,88.98,2011,0.0032698162137783093,MMM
2011-03-21,90.27,91.8,90.17,90.95,33298,90.95,2011,0.022139806698134423,MMM
2011-03-22,90.96,91.48,90.41,90.7,19024,90.7,2011,-0.002748763056624526,MMM
2011-03-23,90.62,92.66,90.6,92.14,36691,92.14,2011,0.015876515986769535,MMM
2011-03-24,92.61,92.98,91.89,92.58,22930,92.58,2011,0.0047753418710656526,MMM
2011-03-25,92.87,92.96,92.13,92.27,23486,92.27,2011,-0.0033484553899330027,MMM
2011-03-28,92.42,92.82,92.12,92.12,21460,92.12,2011,-0.0016256638127234435,MMM
2011-03-29,92.27,92.9,91.9,92.84,19991,92.84,2011,0.007815892314372519,MMM
2011-03-30,92.84,93.16,92.33,92.47,33912,92.47,2011,-0.003985351141749249,MMM
2011-03-31,92.41,93.67,92.36,93.5,25362,93.5,2011,0.01113874770195733,MMM
2011-04-01,93.53,94.33,92.62,93.13,31773,93.13,2011,-0.003957219251336963,MMM
2011-04-04,92.68,93.83,92.68,93.64,16713,93.64,2011,0.005476216042091808,MMM
2011-04-05,93.51,94.0,93.02,93.39,18993,93.39,2011,-0.0026697992310977803,MMM
2011-04-06,93.94,94.1,93.22,93.82,22753,93.82,2011,0.004604347360531058,MMM
2011-04-07,93.44,93.93,92.6,93.19,32319,93.19,2011,-0.00671498614367938,MMM
2011-04-08,93.59,93.75,92.62,93.22,23157,93.22,2011,0.00032192295310662367,MMM
2011-04-11,93.59,94.64,93.4,93.8,29426,93.8,2011,0.006221840806693857,MMM
2011-04-12,93.2,93.27,92.03,92.37,35082,92.37,2011,-0.015245202558635262,MMM
2011-04-13,93.07,93.25,92.55,92.86,26620,92.86,2011,0.00530475262531116,MMM
2011-04-14,92.43,93.22,91.75,92.94,21440,92.94,2011,0.0008615119534782778,MMM
2011-04-15,92.89,93.14,91.98,92.82,28636,92.82,2011,-0.0012911555842479716,MMM
2011-04-18,91.94,91.94,90.58,91.45,32536,91.45,2011,-0.014759750053867648,MMM
2011-04-19,91.65,92.03,91.47,91.86,23140,91.86,2011,0.004483324220885709,MMM
2011-04-20,92.97,94.42,92.93,93.76,33128,93.76,2011,0.0206836490311344,MMM
2011-04-21,94.1,94.43,93.66,93.92,26325,93.92,2011,0.0017064846416381396,MMM
2011-04-25,93.91,94.32,93.27,94.12,19706,94.12,2011,0.002129471890971013,MMM
2011-04-26,95.01,96.59,94.39,95.94,64875,95.94,2011,0.01933701657458564,MMM
2011-04-27,95.67,96.54,95.38,96.47,34621,96.47,2011,0.005524286012090984,MMM
2011-04-28,96.11,97.3,96.09,97.23,33219,97.23,2011,0.007878096817663494,MMM
2011-04-29,96.92,97.5,96.86,97.21,26680,97.21,2011,-0.00020569782988799634,MMM
2011-05-02,97.58,97.95,96.65,96.92,28058,96.92,2011,-0.0029832321777594206,MMM
2011-05-03,96.7,97.5,96.58,96.83,27249,96.83,2011,-0.0009286009079653157,MMM
2011-05-04,96.55,97.0,95.74,96.2,29142,96.2,2011,-0.006506248063616549,MMM
2011-05-05,95.61,96.28,94.4,94.92,36621,94.92,2011,-0.013305613305613306,MMM
2011-05-06,95.73,96.83,95.36,95.6,34046,95.6,2011,0.0071639275179098405,MMM
2011-05-09,95.3,96.46,95.3,95.99,18132,95.99,2011,0.004079497907949703,MMM
2011-05-10,96.14,96.43,95.63,95.71,27162,95.71,2011,-0.002916970517762296,MMM
2011-05-11,95.77,96.0,94.44,95.52,32620,95.52,2011,-0.0019851635147841717,MMM
2011-05-12,95.18,96.94,95.11,96.65,36178,96.65,2011,0.0118299832495814,MMM
2011-05-13,96.61,97.18,95.19,96.01,26867,96.01,2011,-0.006621831350232754,MMM
2011-05-16,95.47,96.23,95.27,95.46,23154,95.46,2011,-0.005728569940631312,MMM
2011-05-17,95.28,95.46,93.14,93.86,43454,93.86,2011,-0.016760946993505055,MMM
2011-05-18,93.72,94.18,92.75,93.94,31803,93.94,2011,0.0008523332623056046,MMM
2011-05-19,94.34,95.0,93.93,94.71,20545,94.71,2011,0.008196721311475308,MMM
2011-05-20,94.55,94.65,93.13,93.56,32313,93.56,2011,-0.012142329215499847,MMM
2011-05-23,92.29,92.88,91.76,92.49,27912,92.49,2011,-0.011436511329628085,MMM
2011-05-24,92.92,92.92,91.93,91.97,29049,91.97,2011,-0.005622229430208625,MMM
2011-05-25,91.54,93.03,91.38,92.69,25162,92.69,2011,0.007828639773839186,MMM
2011-05-26,92.65,93.2,92.03,92.82,24236,92.82,2011,0.0014025245441795509,MMM
2011-05-27,93.46,93.99,93.1,93.47,17796,93.47,2011,0.007002801120448154,MMM
2011-05-31,94.05,94.68,93.49,94.38,21902,94.38,2011,0.009735744089012455,MMM
2011-06-01,94.33,94.33,91.33,91.44,30121,91.44,2011,-0.031150667514303843,MMM
2011-06-02,91.34,92.11,90.97,91.46,25973,91.46,2011,0.00021872265966749183,MMM
2011-06-03,90.19,91.23,90.19,90.7,27742,90.7,2011,-0.00830964356002617,MMM
2011-06-06,90.38,90.93,90.24,90.62,25249,90.62,2011,-0.0008820286659316778,MMM
2011-06-07,90.86,91.99,90.74,90.85,27490,90.85,2011,0.002538071065989689,MMM
2011-06-08,90.94,91.35,90.36,90.91,33008,90.91,2011,0.000660429279031316,MMM
2011-06-09,91.36,92.43,90.99,91.96,21190,91.96,2011,0.011549884501155017,MMM
2011-06-10,91.44,91.9,90.64,90.73,22612,90.73,2011,-0.013375380600260889,MMM
2011-06-13,91.14,91.87,90.9,91.3,21407,91.3,2011,0.006282376281274038,MMM
2011-06-14,92.28,92.99,92.04,92.59,22759,92.59,2011,0.01412924424972628,MMM
2011-06-15,91.67,92.08,90.58,91.03,30397,91.03,2011,-0.01684847175720927,MMM
2011-06-16,91.07,91.88,90.66,91.58,27215,91.58,2011,0.0060419641876303665,MMM
2011-06-17,92.3,92.63,91.53,91.78,33866,91.78,2011,0.0021838829438742824,MMM
2011-06-20,91.42,92.87,91.41,92.56,17547,92.56,2011,0.008498583569405138,MMM
2011-06-21,92.81,93.79,92.33,93.43,22407,93.43,2011,0.009399308556611974,MMM
2011-06-22,93.33,93.92,92.72,92.8,24350,92.8,2011,-0.006743016161832482,MMM
2011-06-23,92.04,92.42,90.73,92.34,33900,92.34,2011,-0.004956896551724044,MMM
2011-06-24,92.34,92.53,90.68,90.89,31551,90.89,2011,-0.01570283734026423,MMM
2011-06-27,91.08,92.66,90.84,92.25,24408,92.25,2011,0.014963142259874607,MMM
2011-06-28,92.63,93.02,92.42,93.02,25200,93.02,2011,0.00834688346883472,MMM
2011-06-29,93.42,93.64,92.68,93.11,29036,93.11,2011,0.0009675338636851993,MMM
2011-06-30,93.38,95.06,93.35,94.85,37307,94.85,2011,0.01868757383739661,MMM
2011-07-01,94.83,96.95,94.83,96.67,42217,96.67,2011,0.019188191881919003,MMM
2011-07-05,96.4,96.86,96.06,96.14,24368,96.14,2011,-0.005482569566566675,MMM
2011-07-06,96.12,97.5,96.1,97.24,34274,97.24,2011,0.011441647597253857,MMM
2011-07-07,97.53,98.19,97.17,97.97,30219,97.97,2011,0.007507198683669225,MMM
2011-07-08,97.24,97.67,96.99,97.62,27912,97.62,2011,-0.0035725222006736113,MMM
2011-07-11,96.45,97.0,96.06,96.56,40925,96.56,2011,-0.01085843064945713,MMM
2011-07-12,97.11,97.22,95.8,95.88,40587,95.88,2011,-0.007042253521126862,MMM
2011-07-13,96.09,97.3,96.03,96.19,25794,96.19,2011,0.0032332081768877696,MMM
2011-07-14,94.81,95.78,94.56,94.98,50915,94.98,2011,-0.012579270194406855,MMM
2011-07-15,95.34,95.63,94.72,95.47,36018,95.47,2011,0.005158980838071203,MMM
2011-07-18,95.1,95.12,93.71,94.6,26415,94.6,2011,-0.009112810306902697,MMM
2011-07-19,94.94,94.94,93.38,94.27,43701,94.27,2011,-0.0034883720930232176,MMM
2011-07-20,94.83,94.92,94.15,94.25,26412,94.25,2011,-0.00021215657154971534,MMM
2011-07-21,94.99,96.09,94.5,95.84,32901,95.84,2011,0.016870026525198867,MMM
2011-07-22,96.27,96.38,95.11,95.38,24710,95.38,2011,-0.004799666110183676,MMM
2011-07-25,94.75,95.53,93.9,95.07,32236,95.07,2011,-0.003250157265674125,MMM
2011-07-26,91.92,92.5,89.56,89.93,104554,89.93,2011,-0.054065425475964934,MMM
2011-07-27,89.69,89.72,87.75,88.08,61900,88.08,2011,-0.020571555654397944,MMM
2011-07-28,88.19,88.72,87.41,87.57,37424,87.57,2011,-0.005790190735694867,MMM
2011-07-29,86.94,87.71,86.6,87.14,42544,87.14,2011,-0.004910357428343004,MMM
2011-08-01,88.06,88.17,85.54,86.77,55553,86.77,2011,-0.004246040853798538,MMM
2011-08-02,85.67,87.25,85.25,85.27,58631,85.27,2011,-0.017287080788290887,MMM
2011-08-03,85.56,86.45,84.82,86.18,60047,86.18,2011,0.010671983112466421,MMM
2011-08-04,84.88,85.07,82.11,82.23,81919,82.23,2011,-0.04583430030169411,MMM
2011-08-05,83.44,84.22,81.24,82.75,78718,82.75,2011,0.006323726134014329,MMM
2011-08-08,80.73,81.37,78.53,78.59,106668,78.59,2011,-0.05027190332326281,MMM
2011-08-09,79.93,82.76,78.06,82.69,112433,82.69,2011,0.05216948721211345,MMM
2011-08-10,81.0,81.22,78.01,78.23,87401,78.23,2011,-0.05393638892248154,MMM
2011-08-11,78.69,82.36,78.29,81.22,61817,81.22,2011,0.0382206314713025,MMM
2011-08-12,81.75,82.76,80.8,82.54,53290,82.54,2011,0.016252154641714034,MMM
2011-08-15,82.66,83.66,81.97,83.31,37957,83.31,2011,0.009328810273806498,MMM
2011-08-16,82.53,82.68,81.05,82.13,47645,82.13,2011,-0.01416396591045499,MMM
2011-08-17,82.19,83.03,80.58,80.93,49712,80.93,2011,-0.014610982588578958,MMM
2011-08-18,79.84,80.02,76.74,77.42,78133,77.42,2011,-0.04337081428394918,MMM
2011-08-19,76.65,78.82,76.6,76.87,57508,76.87,2011,-0.007104107465771059,MMM
2011-08-22,78.34,78.52,76.5,76.95,41465,76.95,2011,0.001040718095485893,MMM
2011-08-23,77.17,79.81,76.87,79.67,54555,79.67,2011,0.035347628330084424,MMM
2011-08-24,79.4,80.45,78.85,80.29,46446,80.29,2011,0.0077821011673151474,MMM
2011-08-25,80.45,80.65,77.79,78.19,52261,78.19,2011,-0.026155187445510153,MMM
2011-08-26,77.75,80.26,76.5,80.01,49571,80.01,2011,0.02327663384064471,MMM
2011-08-29,81.42,82.23,80.9,82.1,31635,82.1,2011,0.02612173478315194,MMM
2011-08-30,81.68,82.61,80.71,82.07,34431,82.07,2011,-0.0003654080389768888,MMM
2011-08-31,82.7,83.37,82.2,82.98,42024,82.98,2011,0.011088095528207775,MMM
2011-09-01,83.02,83.95,81.28,81.61,42731,81.61,2011,-0.016510002410219382,MMM
2011-09-02,80.02,80.33,78.92,79.35,38987,79.35,2011,-0.027692684720009852,MMM
2011-09-06,77.44,78.26,76.7,78.08,48780,78.08,2011,-0.01600504095778188,MMM
2011-09-07,79.36,80.64,78.66,80.57,47429,80.57,2011,0.031890368852458995,MMM
2011-09-08,79.88,80.65,78.78,79.26,43479,79.26,2011,-0.016259153531090864,MMM
2011-09-09,78.06,78.18,76.0,76.65,69715,76.65,2011,-0.03292959878879631,MMM
2011-09-12,76.21,78.28,76.0,78.22,55689,78.22,2011,0.020482713633398486,MMM
2011-09-13,78.28,78.79,77.19,77.81,61975,77.81,2011,-0.005241626182561965,MMM
2011-09-14,77.95,80.39,76.91,79.44,51112,79.44,2011,0.02094846420768537,MMM
2011-09-15,80.18,81.03,79.48,80.63,38917,80.63,2011,0.014979859013091623,MMM
2011-09-16,81.43,81.65,80.01,80.53,54170,80.53,2011,-0.001240233163834703,MMM
2011-09-19,79.29,79.57,77.88,79.21,42781,79.21,2011,-0.0163914069290948,MMM
2011-09-20,79.44,79.92,78.46,79.21,35377,79.21,2011,0.0,MMM
2011-09-21,79.38,79.76,76.27,76.34,44780,76.34,2011,-0.03623279888902908,MMM
2011-09-22,74.82,74.9,72.0,72.9,94801,72.9,2011,-0.04506156667539951,MMM
2011-09-23,72.66,74.33,72.34,73.99,41909,73.99,2011,0.014951989026062984,MMM
2011-09-26,74.06,75.26,73.45,75.19,45816,75.19,2011,0.016218407892958586,MMM
2011-09-27,76.37,77.77,75.82,76.28,43640,76.28,2011,0.014496608591568094,MMM
2011-09-28,76.42,77.2,73.5,73.6,55974,73.6,2011,-0.035133717881489335,MMM
2011-09-29,74.97,75.68,73.5,74.53,53608,74.53,2011,0.012635869565217561,MMM
2011-09-30,73.91,73.94,71.71,71.79,63040,71.79,2011,-0.03676371930766131,MMM
2011-10-03,71.13,73.24,70.93,70.93,70511,70.93,2011,-0.011979384315364272,MMM
2011-10-04,70.13,72.18,68.63,72.01,81819,72.01,2011,0.015226279430424317,MMM
2011-10-05,71.67,72.84,71.01,72.53,51746,72.53,2011,0.007221219275100665,MMM
2011-10-06,72.77,74.69,72.01,74.65,44074,74.65,2011,0.02922928443402739,MMM
2011-10-07,75.2,75.45,73.08,73.82,49644,73.82,2011,-0.01111855324849309,MMM
2011-10-10,75.12,76.74,75.09,76.72,35399,76.72,2011,0.03928474668111637,MMM
2011-10-11,76.55,76.87,75.89,76.42,31720,76.42,2011,-0.003910323253388914,MMM
2011-10-12,76.73,79.34,76.73,78.36,52956,78.36,2011,0.02538602460088968,MMM
2011-10-13,78.34,78.4,76.67,77.8,33745,77.8,2011,-0.00714650331801947,MMM
2011-10-14,78.98,79.23,78.12,78.89,23727,78.89,2011,0.014010282776349747,MMM
2011-10-17,78.6,79.05,75.66,75.88,36408,75.88,2011,-0.03815439219165939,MMM
2011-10-18,76.18,79.15,75.71,78.36,38040,78.36,2011,0.03268318397469705,MMM
2011-10-19,78.26,78.86,77.27,77.7,34982,77.7,2011,-0.008422664624808562,MMM
2011-10-20,77.58,79.06,77.11,78.68,37724,78.68,2011,0.012612612612612706,MMM
2011-10-21,79.38,80.56,78.98,80.48,45226,80.48,2011,0.022877478393492634,MMM
2011-10-24,80.32,82.4,80.23,82.18,49254,82.18,2011,0.02112326043737589,MMM
2011-10-25,76.88,79.02,76.28,77.04,115015,77.04,2011,-0.06254563154052084,MMM
2011-10-26,77.98,78.4,75.97,77.02,51830,77.02,2011,-0.0002596053997924175,MMM
2011-10-27,79.79,82.33,78.92,81.41,66570,81.41,2011,0.05699818229031428,MMM
2011-10-28,81.53,81.84,80.5,81.0,45813,81.0,2011,-0.005036236334602595,MMM
2011-10-31,79.83,80.59,78.97,79.02,35432,79.02,2011,-0.02444444444444449,MMM
2011-11-01,77.89,78.22,76.26,76.53,52336,76.53,2011,-0.031511009870918705,MMM
2011-11-02,77.53,78.64,77.35,78.06,32540,78.06,2011,0.01999215993727943,MMM
2011-11-03,78.86,79.82,77.89,79.64,40331,79.64,2011,0.02024084037919538,MMM
2011-11-04,78.97,79.54,78.12,79.3,33507,79.3,2011,-0.004269211451531918,MMM
2011-11-07,79.27,80.19,78.3,79.69,40146,79.69,2011,0.004918032786885185,MMM
2011-11-08,80.18,82.0,80.0,81.83,35245,81.83,2011,0.026854059480486914,MMM
2011-11-09,80.13,80.31,78.47,79.0,50015,79.0,2011,-0.03458389343761459,MMM
2011-11-10,80.2,81.16,79.65,80.32,43245,80.32,2011,0.016708860759493627,MMM
2011-11-11,81.38,82.66,81.3,82.29,32363,82.29,2011,0.024526892430279057,MMM
2011-11-14,81.56,82.49,81.38,81.87,27325,81.87,2011,-0.005103900838497988,MMM
2011-11-15,81.47,82.38,81.06,81.87,32311,81.87,2011,0.0,MMM
2011-11-16,81.42,83.1,80.86,81.87,47418,81.87,2011,0.0,MMM
2011-11-17,81.41,81.67,79.67,80.43,47276,80.43,2011,-0.01758886038842067,MMM
2011-11-18,80.7,81.02,79.98,80.54,36519,80.54,2011,0.0013676488872311765,MMM
2011-11-21,79.28,79.64,77.54,78.39,50681,78.39,2011,-0.026694810032282135,MMM
2011-11-22,77.63,78.94,77.45,77.83,36586,77.83,2011,-0.007143768337798173,MMM
2011-11-23,77.08,77.16,75.49,75.54,36339,75.54,2011,-0.029423101631761428,MMM
2011-11-25,75.55,76.86,75.55,76.13,14784,76.13,2011,0.007810431559438502,MMM
2011-11-28,77.2,78.01,77.05,77.72,43269,77.72,2011,0.02088532772888474,MMM
2011-11-29,77.98,78.18,77.03,77.24,35901,77.24,2011,-0.006176016469377266,MMM
2011-11-30,79.66,81.05,79.43,81.04,59098,81.04,2011,0.04919730709476977,MMM
2011-12-01,81.25,81.35,80.25,80.3,34576,80.3,2011,-0.009131293188548995,MMM
2011-12-02,81.39,81.46,79.05,79.76,49557,79.76,2011,-0.006724782067247692,MMM
2011-12-05,81.37,81.6,80.34,80.93,55575,80.93,2011,0.014669007021063107,MMM
2011-12-06,82.14,82.8,81.61,82.13,53619,82.13,2011,0.014827628815025085,MMM
2011-12-07,82.03,82.73,80.78,82.39,39198,82.39,2011,0.0031657128941922075,MMM
2011-12-08,81.82,82.14,80.26,80.46,35935,80.46,2011,-0.023425172957883267,MMM
2011-12-09,80.92,82.42,80.77,82.2,34766,82.2,2011,0.02162565249813575,MMM
2011-12-12,81.9,81.99,80.03,80.59,30097,80.59,2011,-0.019586374695863773,MMM
2011-12-13,81.0,81.22,78.91,79.41,36138,79.41,2011,-0.014642015138354725,MMM
2011-12-14,79.18,79.45,78.26,78.51,38601,78.51,2011,-0.01133358519078187,MMM
2011-12-15,79.43,79.78,78.6,78.86,29957,78.86,2011,0.00445803082409868,MMM
2011-12-16,79.52,80.02,78.42,78.87,54995,78.87,2011,0.00012680699974643161,MMM
2011-12-19,79.02,79.5,77.51,77.82,30450,77.82,2011,-0.013313046785850324,MMM
2011-12-20,79.19,80.41,78.87,80.31,41301,80.31,2011,0.03199691595990761,MMM
2011-12-21,80.43,80.47,78.97,80.0,31367,80.0,2011,-0.003860042335948277,MMM
2011-12-22,80.27,81.19,79.93,80.97,24005,80.97,2011,0.012124999999999941,MMM
2011-12-23,81.24,82.21,80.78,82.2,18433,82.2,2011,0.01519081141163392,MMM
2011-12-27,81.91,82.64,81.62,82.28,14046,82.28,2011,0.0009732360097323145,MMM
2011-12-28,82.22,82.44,80.94,81.15,20023,81.15,2011,-0.013733592610597922,MMM
2011-12-29,81.37,82.2,81.19,82.11,16448,82.11,2011,0.011829944547134819,MMM
2011-12-30,82.23,82.45,81.6,81.73,12730,81.73,2011,-0.004627938131774423,MMM
2012-01-03,83.46,84.44,83.36,83.49,30381,83.49,2012,0.021534320323014722,MMM
2012-01-04,83.13,84.26,83.11,84.18,27254,84.18,2012,0.00826446280991755,MMM
2012-01-05,83.53,83.87,82.7,83.8,27795,83.8,2012,-0.004514136374435873,MMM
2012-01-06,83.78,84.24,83.32,83.37,24814,83.37,2012,-0.005131264916467648,MMM
2012-01-09,83.58,84.06,83.26,83.87,25378,83.87,2012,0.005997361161089065,MMM
2012-01-10,84.59,85.19,84.04,84.3,30568,84.3,2012,0.005126982234410216,MMM
2012-01-11,83.24,84.41,83.08,83.77,41742,83.77,2012,-0.006287069988137661,MMM
2012-01-12,84.37,84.64,83.76,84.28,33876,84.28,2012,0.006088098364569694,MMM
2012-01-13,83.75,84.12,83.07,83.6,26216,83.6,2012,-0.008068343616516427,MMM
2012-01-17,84.85,85.36,84.13,84.23,23748,84.23,2012,0.007535885167464285,MMM
2012-01-18,84.14,85.12,84.02,85.07,32690,85.07,2012,0.009972693814555234,MMM
2012-01-19,85.1,86.23,84.92,85.8,31451,85.8,2012,0.008581168449512289,MMM
2012-01-20,85.46,85.7,84.96,85.65,31076,85.65,2012,-0.0017482517482516613,MMM
2012-01-23,85.7,86.06,85.31,85.61,29005,85.61,2012,-0.0004670169293637949,MMM
2012-01-24,85.42,85.94,84.63,85.93,34760,85.93,2012,0.003737881088657913,MMM
2012-01-25,85.3,86.66,85.0,86.48,40414,86.48,2012,0.006400558594204631,MMM
2012-01-26,87.51,87.99,87.0,87.58,43885,87.58,2012,0.012719703977798202,MMM
2012-01-27,87.15,87.8,86.67,87.46,32688,87.46,2012,-0.0013701758392327124,MMM
2012-01-30,86.5,87.59,86.42,87.34,28438,87.34,2012,-0.0013720557969356673,MMM
2012-01-31,87.88,87.88,85.79,86.71,29435,86.71,2012,-0.007213189832837252,MMM
2012-02-01,87.49,87.98,87.23,87.35,26094,87.35,2012,0.007380924922154364,MMM
2012-02-02,87.25,87.77,87.06,87.43,19782,87.43,2012,0.0009158557527191302,MMM
2012-02-03,88.17,88.29,87.47,87.73,28367,87.73,2012,0.003431316481756763,MMM
2012-02-06,87.15,87.94,87.15,87.56,19815,87.56,2012,-0.0019377635928417014,MMM
2012-02-07,87.32,88.22,86.69,87.89,26353,87.89,2012,0.0037688442211054607,MMM
2012-02-08,88.12,88.29,87.68,87.97,22950,87.97,2012,0.0009102286949596028,MMM
2012-02-09,87.54,88.18,87.46,88.02,28680,88.02,2012,0.0005683755825849346,MMM
2012-02-10,87.2,87.56,86.75,87.14,26680,87.14,2012,-0.009997727789138766,MMM
2012-02-13,87.57,88.09,87.14,88.03,22343,88.03,2012,0.010213449621299109,MMM
