Date,Open,High,Low,Close,Volume,Adj Close,Year,Series,Ticker
2013-03-05,38.45,38.57,37.29,37.51,53575,37.51,2013,-0.019089958158995946,ABBV
2013-03-06,37.56,37.86,37.37,37.74,50219,37.74,2013,0.006131698213809766,ABBV
2013-03-07,37.65,38.01,37.44,37.49,37440,37.49,2013,-0.0066242713301536416,ABBV
2013-03-08,37.64,37.65,37.16,37.34,36620,37.34,2013,-0.00400106695118696,ABBV
2013-03-11,37.25,38.15,37.08,37.67,40868,37.67,2013,0.008837707552222795,ABBV
2013-03-12,37.7,38.3,37.05,37.17,60362,37.17,2013,-0.013273161667109123,ABBV
2013-03-13,37.2,37.59,37.04,37.17,33029,37.17,2013,0.0,ABBV
2013-03-14,37.43,37.59,36.86,37.56,84342,37.56,2013,0.01049233252623094,ABBV
2013-03-15,37.35,38.54,37.28,38.5,99870,38.5,2013,0.025026624068157588,ABBV
2013-03-18,38.05,38.49,37.99,38.16,45629,38.16,2013,-0.008831168831168967,ABBV
2013-03-19,38.29,38.4,37.84,38.36,46117,38.36,2013,0.00524109014675056,ABBV
2013-03-20,38.49,39.19,38.41,39.06,64155,39.06,2013,0.018248175182481896,ABBV
2013-03-21,38.82,38.97,38.48,38.49,41651,38.49,2013,-0.014592933947772613,ABBV
2013-03-22,38.57,38.97,38.3,38.97,27204,38.97,2013,0.01247077162899446,ABBV
2013-03-25,39.12,39.52,38.93,39.32,49679,39.32,2013,0.008981267641775759,ABBV
2013-03-26,39.57,40.52,39.57,40.21,64377,40.21,2013,0.022634791454730463,ABBV
2013-03-27,40.22,40.29,39.66,40.15,39002,40.15,2013,-0.0014921661278289866,ABBV
2013-03-28,40.26,40.8,39.77,40.78,57488,40.78,2013,0.01569115815691169,ABBV
2013-04-01,39.97,41.14,39.96,41.12,52014,41.12,2013,0.008337420304070475,ABBV
2013-04-02,41.22,41.22,40.52,40.71,45177,40.71,2013,-0.009970817120622533,ABBV
2013-04-03,40.75,41.45,40.35,40.57,35946,40.57,2013,-0.003438958486858268,ABBV
2013-04-04,40.77,41.78,40.62,41.6,69487,41.6,2013,0.025388217894996234,ABBV
2013-04-05,41.31,41.5,41.09,41.31,32548,41.31,2013,-0.006971153846153877,ABBV
2013-04-08,41.27,41.87,41.07,41.77,45981,41.77,2013,0.01113531832486081,ABBV
2013-04-09,41.96,43.56,41.8,42.55,74357,42.55,2013,0.018673689250658265,ABBV
2013-04-10,42.65,43.77,42.5,43.62,70754,43.62,2013,0.02514688601645121,ABBV
2013-04-11,43.42,43.71,43.11,43.2,57983,43.2,2013,-0.009628610729023213,ABBV
2013-04-12,42.97,43.29,42.62,43.09,31983,43.09,2013,-0.0025462962962963243,ABBV
2013-04-15,42.87,43.03,41.41,41.44,56790,41.44,2013,-0.038291947087491396,ABBV
2013-04-16,41.67,42.53,41.13,42.45,63528,42.45,2013,0.024372586872587032,ABBV
2013-04-17,42.14,42.43,41.42,42.24,44923,42.24,2013,-0.004946996466431153,ABBV
2013-04-18,42.37,42.64,41.89,42.32,39806,42.32,2013,0.0018939393939394478,ABBV
2013-04-19,42.51,42.58,42.2,42.39,42666,42.39,2013,0.0016540642722118193,ABBV
2013-04-22,43.0,44.83,42.88,44.2,81147,44.2,2013,0.04269874970511922,ABBV
2013-04-23,44.61,46.32,44.4,45.14,88239,45.14,2013,0.02126696832579178,ABBV
2013-04-24,45.14,45.34,43.94,44.32,48969,44.32,2013,-0.018165706690296823,ABBV
2013-04-25,44.76,44.79,43.76,44.24,47511,44.24,2013,-0.0018050541516244634,ABBV
2013-04-26,44.95,46.31,44.75,45.84,84891,45.84,2013,0.03616636528028927,ABBV
2013-04-29,45.83,45.93,45.05,45.23,48806,45.23,2013,-0.013307155322862307,ABBV
2013-04-30,45.05,46.23,45.01,46.05,55045,46.05,2013,0.01812956002653099,ABBV
2013-05-01,45.74,46.09,45.55,45.55,59682,45.55,2013,-0.010857763300760048,ABBV
2013-05-02,45.68,45.68,43.86,43.99,83639,43.99,2013,-0.03424807903402849,ABBV
2013-05-03,44.31,44.77,43.83,44.68,39457,44.68,2013,0.015685383041600387,ABBV
2013-05-06,44.95,44.95,44.15,44.59,34851,44.59,2013,-0.00201432408236335,ABBV
2013-05-07,44.5,45.0,44.42,44.91,33909,44.91,2013,0.007176496972415292,ABBV
2013-05-08,45.01,45.05,43.39,43.49,61814,43.49,2013,-0.03161879314183913,ABBV
2013-05-09,43.34,44.45,43.25,44.24,44478,44.24,2013,0.01724534375718556,ABBV
2013-05-10,44.21,45.01,44.2,45.01,39092,45.01,2013,0.01740506329113911,ABBV
2013-05-13,44.79,44.79,44.17,44.54,34300,44.54,2013,-0.01044212397245059,ABBV
2013-05-14,44.09,45.52,44.09,45.35,51588,45.35,2013,0.01818590031432432,ABBV
2013-05-15,45.72,46.93,45.48,46.03,58830,46.03,2013,0.014994487320837857,ABBV
2013-05-16,46.06,46.9,46.01,46.21,41275,46.21,2013,0.0039104931566369405,ABBV
2013-05-17,46.03,47.34,45.85,47.17,47443,47.17,2013,0.020774724085695695,ABBV
2013-05-20,47.12,47.14,46.07,46.26,31522,46.26,2013,-0.01929192283230874,ABBV
2013-05-21,46.19,46.96,46.17,46.54,43108,46.54,2013,0.006052745352356226,ABBV
2013-05-22,46.46,48.0,45.85,46.76,44490,46.76,2013,0.004727116458959957,ABBV
2013-05-23,45.94,46.95,45.94,46.59,25875,46.59,2013,-0.0036355859709151783,ABBV
2013-05-24,46.25,46.48,45.31,45.44,39440,45.44,2013,-0.024683408456750544,ABBV
2013-05-28,45.89,46.04,44.7,45.39,55598,45.39,2013,-0.0011003521126760063,ABBV
2013-05-29,44.89,45.18,43.79,43.88,56483,43.88,2013,-0.033267239480061606,ABBV
2013-05-30,44.1,45.12,44.05,44.55,38744,44.55,2013,0.015268915223336288,ABBV
2013-05-31,44.27,44.69,42.69,42.69,53089,42.69,2013,-0.04175084175084176,ABBV
2013-06-03,42.88,43.58,42.75,43.36,60771,43.36,2013,0.015694542047318016,ABBV
2013-06-04,43.42,44.47,43.38,43.63,38174,43.63,2013,0.006226937269372845,ABBV
2013-06-05,43.49,43.9,42.69,43.04,43988,43.04,2013,-0.013522805409122207,ABBV
2013-06-06,43.22,43.57,42.65,43.5,36321,43.5,2013,0.010687732342007372,ABBV
2013-06-07,43.72,44.27,43.5,44.0,48348,44.0,2013,0.011494252873563315,ABBV
2013-06-10,44.33,44.33,43.22,43.92,40264,43.92,2013,-0.0018181818181818299,ABBV
2013-06-11,43.31,44.05,43.05,43.59,32066,43.59,2013,-0.007513661202185773,ABBV
2013-06-12,43.91,44.0,42.72,42.77,33975,42.77,2013,-0.018811654049093796,ABBV
2013-06-13,42.42,43.2,40.1,43.15,54967,43.15,2013,0.008884732288987562,ABBV
2013-06-14,42.98,43.5,42.5,43.21,34283,43.21,2013,0.0013904982618773154,ABBV
2013-06-17,43.4,43.5,42.68,43.01,29773,43.01,2013,-0.004628558204119448,ABBV
2013-06-18,42.97,43.56,42.63,43.54,31762,43.54,2013,0.012322715647523852,ABBV
2013-06-19,43.56,43.83,43.01,43.04,31787,43.04,2013,-0.011483693155718844,ABBV
2013-06-20,42.65,42.78,40.91,41.06,64228,41.06,2013,-0.046003717472118844,ABBV
2013-06-21,41.66,42.71,41.2,42.62,73417,42.62,2013,0.037993180711154206,ABBV
2013-06-24,42.07,42.4,41.32,41.89,55562,41.89,2013,-0.017128108869075453,ABBV
2013-06-25,42.15,42.77,41.61,42.63,40809,42.63,2013,0.01766531391740278,ABBV
2013-06-26,43.1,43.61,43.02,43.38,40530,43.38,2013,0.017593244194229474,ABBV
2013-06-27,43.5,43.98,42.73,43.13,41674,43.13,2013,-0.005763024435223585,ABBV
2013-06-28,42.5,42.97,41.34,41.34,71829,41.34,2013,-0.04150243450034774,ABBV
2013-07-01,41.4,41.93,41.07,41.61,38520,41.61,2013,0.006531204644412147,ABBV
2013-07-02,41.58,42.57,41.58,42.21,37194,42.21,2013,0.014419610670511895,ABBV
2013-07-03,41.88,42.31,41.61,42.23,18801,42.23,2013,0.00047382136934359664,ABBV
2013-07-05,42.45,42.83,42.31,42.72,23660,42.72,2013,0.011603125739995335,ABBV
2013-07-08,42.9,43.69,42.82,43.68,34227,43.68,2013,0.022471910112359605,ABBV
2013-07-09,44.0,44.23,43.25,43.32,33082,43.32,2013,-0.008241758241758212,ABBV
2013-07-10,43.36,44.12,43.36,43.91,26849,43.91,2013,0.013619575253924099,ABBV
2013-07-11,43.94,44.11,43.33,43.78,36792,43.78,2013,-0.00296060122978814,ABBV
2013-07-12,43.93,45.11,43.8,45.05,50657,45.05,2013,0.029008679762448475,ABBV
2013-07-15,44.95,44.97,44.54,44.62,28581,44.62,2013,-0.00954495005549394,ABBV
2013-07-16,44.54,44.77,43.7,43.81,30900,43.81,2013,-0.01815329448677716,ABBV
2013-07-17,43.97,44.15,43.74,43.96,31825,43.96,2013,0.003423875827436529,ABBV
2013-07-18,43.96,44.56,43.81,44.32,27859,44.32,2013,0.008189262966332933,ABBV
2013-07-19,44.49,44.91,44.12,44.52,35569,44.52,2013,0.004512635379061436,ABBV
2013-07-22,44.3,45.1,43.8,44.97,29792,44.97,2013,0.010107816711590223,ABBV
2013-07-23,44.92,45.09,44.23,44.31,33000,44.31,2013,-0.014676450967311516,ABBV
2013-07-24,44.28,44.37,43.39,43.64,27399,43.64,2013,-0.015120740239223718,ABBV
2013-07-25,43.41,44.43,43.35,44.24,36773,44.24,2013,0.013748854262144894,ABBV
2013-07-26,45.21,45.21,44.17,44.79,39404,44.79,2013,0.012432188065099492,ABBV
2013-07-29,44.72,45.45,44.47,45.06,38918,45.06,2013,0.006028131279303572,ABBV
2013-07-30,45.08,45.23,44.2,44.7,31585,44.7,2013,-0.007989347536617841,ABBV
2013-07-31,44.84,45.91,44.81,45.48,50715,45.48,2013,0.01744966442953011,ABBV
2013-08-01,45.14,45.9,45.04,45.25,32181,45.25,2013,-0.005057167985927813,ABBV
2013-08-02,45.11,45.42,44.81,45.32,27381,45.32,2013,0.001546961325966878,ABBV
2013-08-05,45.05,45.37,44.48,44.71,27446,44.71,2013,-0.013459841129744077,ABBV
2013-08-06,44.42,44.99,44.42,44.88,36926,44.88,2013,0.0038022813688214363,ABBV
2013-08-07,44.7,44.86,44.22,44.57,30086,44.57,2013,-0.006907308377896659,ABBV
2013-08-08,44.86,45.18,44.61,45.06,24916,45.06,2013,0.01099394211352922,ABBV
2013-08-09,44.9,45.0,44.47,44.71,30135,44.71,2013,-0.007767421216156256,ABBV
2013-08-12,44.71,45.2,44.39,45.04,32695,45.04,2013,0.007380899127711782,ABBV
2013-08-13,45.12,45.18,44.68,44.93,25276,44.93,2013,-0.002442273534635886,ABBV
2013-08-14,44.86,45.23,44.45,44.58,26309,44.58,2013,-0.007789895392833368,ABBV
2013-08-15,44.6,44.62,43.13,43.21,39564,43.21,2013,-0.030731269627635616,ABBV
2013-08-16,42.94,43.14,42.42,43.0,53011,43.0,2013,-0.004859986114325365,ABBV
2013-08-19,43.01,43.81,42.95,43.37,30835,43.37,2013,0.008604651162790633,ABBV
2013-08-20,43.29,43.48,42.85,42.97,25111,42.97,2013,-0.009222965183306453,ABBV
2013-08-21,42.82,42.88,42.25,42.31,36178,42.31,2013,-0.015359553176634733,ABBV
2013-08-22,42.43,43.1,42.29,42.92,29648,42.92,2013,0.014417395414795475,ABBV
2013-08-23,43.01,43.5,42.85,43.43,21810,43.43,2013,0.011882572227399857,ABBV
2013-08-26,43.43,43.74,43.19,43.45,23630,43.45,2013,0.0004605111673958717,ABBV
2013-08-27,43.02,43.09,42.6,42.63,36082,42.63,2013,-0.018872266973532836,ABBV
2013-08-28,42.53,42.81,42.35,42.56,21517,42.56,2013,-0.0016420361247947435,ABBV
2013-08-29,42.32,43.09,42.26,42.62,23365,42.62,2013,0.0014097744360901387,ABBV
2013-08-30,42.76,43.03,42.3,42.61,21750,42.61,2013,-0.0002346316283434735,ABBV
2013-09-03,43.0,43.28,42.31,42.59,25043,42.59,2013,-0.0004693733865288596,ABBV
2013-09-04,42.6,43.14,42.59,43.13,26347,43.13,2013,0.012679032636769172,ABBV
2013-09-05,43.03,43.66,43.0,43.51,30330,43.51,2013,0.008810572687224516,ABBV
2013-09-06,43.53,44.35,42.89,43.89,36049,43.89,2013,0.008733624454148492,ABBV
2013-09-09,43.88,44.44,43.5,44.43,28547,44.43,2013,0.012303485987696483,ABBV
2013-09-10,44.58,44.82,44.1,44.78,34621,44.78,2013,0.007877560207067313,ABBV
2013-09-11,44.81,44.97,44.39,44.95,30286,44.95,2013,0.0037963376507370583,ABBV
2013-09-12,44.84,44.95,44.5,44.7,22382,44.7,2013,-0.005561735261401579,ABBV
2013-09-13,44.71,44.89,44.43,44.89,18047,44.89,2013,0.004250559284116218,ABBV
2013-09-16,45.33,45.95,45.19,45.82,31600,45.82,2013,0.02071730897750057,ABBV
2013-09-17,45.92,47.7,45.86,47.6,68536,47.6,2013,0.0388476647752074,ABBV
2013-09-18,47.19,48.42,46.89,47.95,61115,47.95,2013,0.007352941176470562,ABBV
2013-09-19,48.21,48.23,47.31,47.4,45506,47.4,2013,-0.011470281543274341,ABBV
2013-09-20,47.46,48.0,47.33,47.84,49219,47.84,2013,0.009282700421941126,ABBV
2013-09-23,47.56,47.56,46.93,47.1,27435,47.1,2013,-0.015468227424749181,ABBV
2013-09-24,46.95,46.95,45.94,45.98,56424,45.98,2013,-0.023779193205944904,ABBV
2013-09-25,46.06,46.16,45.02,45.33,40973,45.33,2013,-0.014136581122227043,ABBV
2013-09-26,45.33,45.62,44.81,45.0,46560,45.0,2013,-0.007279947054930513,ABBV
2013-09-27,44.77,44.9,44.02,44.33,59539,44.33,2013,-0.014888888888888951,ABBV
2013-09-30,44.92,44.95,44.03,44.73,45130,44.73,2013,0.009023234829686366,ABBV
2013-10-01,44.81,45.9,44.81,45.8,36880,45.8,2013,0.023921305611446453,ABBV
2013-10-02,45.34,45.97,45.12,45.95,33502,45.95,2013,0.0032751091703058233,ABBV
2013-10-03,45.6,46.34,45.1,46.01,66719,46.01,2013,0.0013057671381935254,ABBV
2013-10-04,46.18,46.88,46.0,46.8,37108,46.8,2013,0.01717018039556617,ABBV
2013-10-07,46.12,46.98,46.09,46.09,42821,46.09,2013,-0.015170940170940006,ABBV
2013-10-08,46.29,46.32,44.39,44.52,64847,44.52,2013,-0.03406378824039924,ABBV
2013-10-09,44.74,45.31,44.32,44.81,45032,44.81,2013,0.006513926325247166,ABBV
2013-10-10,45.1,45.68,44.51,45.68,34401,45.68,2013,0.019415309082793986,ABBV
2013-10-11,45.7,45.7,44.96,45.65,25913,45.65,2013,-0.0006567425569177221,ABBV
2013-10-14,45.21,46.45,45.07,46.33,29953,46.33,2013,0.014895947426067924,ABBV
2013-10-15,46.05,46.38,45.75,46.08,32017,46.08,2013,-0.005396071659831692,ABBV
2013-10-16,46.31,47.27,46.2,47.06,36975,47.06,2013,0.02126736111111116,ABBV
2013-10-17,46.89,48.32,46.89,48.17,67071,48.17,2013,0.023586910327241917,ABBV
2013-10-18,48.38,48.95,47.77,48.33,82663,48.33,2013,0.003321569441561145,ABBV
2013-10-21,48.08,48.55,47.76,48.35,42839,48.35,2013,0.00041382164287195877,ABBV
2013-10-22,48.36,49.31,48.11,49.0,58308,49.0,2013,0.013443640124095158,ABBV
2013-10-23,48.76,48.86,48.28,48.33,38312,48.33,2013,-0.013673469387755155,ABBV
2013-10-24,48.63,48.98,47.74,47.93,41111,47.93,2013,-0.008276432857438398,ABBV
2013-10-25,49.1,49.83,48.56,49.3,62545,49.3,2013,0.02858335071979967,ABBV
2013-10-28,49.13,49.97,48.97,49.42,41153,49.42,2013,0.0024340770791075883,ABBV
2013-10-29,49.48,50.2,49.48,49.79,41389,49.79,2013,0.0074868474301901244,ABBV
2013-10-30,49.57,49.57,48.72,48.8,35635,48.8,2013,-0.019883510745129618,ABBV
2013-10-31,48.68,49.0,48.44,48.45,34654,48.45,2013,-0.007172131147540894,ABBV
2013-11-01,48.64,49.33,48.5,48.96,31901,48.96,2013,0.010526315789473717,ABBV
2013-11-04,49.19,49.19,48.0,48.76,37354,48.76,2013,-0.004084967320261534,ABBV
2013-11-05,48.59,48.76,48.03,48.17,37562,48.17,2013,-0.01210008203445434,ABBV
2013-11-06,48.48,48.74,48.0,48.05,36650,48.05,2013,-0.00249117708117097,ABBV
2013-11-07,48.19,48.36,47.18,47.24,39395,47.24,2013,-0.016857440166493154,ABBV
2013-11-08,47.13,48.1,46.83,48.03,45479,48.03,2013,0.01672311600338694,ABBV
2013-11-11,48.23,48.67,48.19,48.57,20109,48.57,2013,0.011242973141786461,ABBV
2013-11-12,48.45,48.48,47.28,47.48,43615,47.48,2013,-0.022441836524603742,ABBV
2013-11-13,47.36,47.93,47.29,47.85,32522,47.85,2013,0.007792754844144989,ABBV
2013-11-14,47.98,48.47,47.69,48.04,29766,48.04,2013,0.003970741901776265,ABBV
2013-11-15,48.03,48.75,48.0,48.44,56079,48.44,2013,0.008326394671107407,ABBV
2013-11-18,48.89,49.96,48.73,48.87,82074,48.87,2013,0.008876961189099974,ABBV
2013-11-19,48.73,49.0,48.37,48.46,36240,48.46,2013,-0.00838960507468789,ABBV
2013-11-20,48.42,48.54,47.83,47.95,27750,47.95,2013,-0.010524143623607096,ABBV
2013-11-21,48.28,48.67,47.99,48.57,41100,48.57,2013,0.012930135557872813,ABBV
2013-11-22,48.65,49.14,48.57,48.94,52468,48.94,2013,0.007617871113856145,ABBV
2013-11-25,49.0,49.28,48.32,48.41,28946,48.41,2013,-0.010829587249693517,ABBV
2013-11-26,48.38,49.18,48.31,48.6,35253,48.6,2013,0.003924808923776224,ABBV
2013-11-27,48.83,48.95,48.24,48.25,31352,48.25,2013,-0.007201646090534974,ABBV
2013-11-29,48.43,48.93,48.07,48.45,26923,48.45,2013,0.004145077720207224,ABBV
2013-12-02,48.49,48.68,48.02,48.39,31309,48.39,2013,-0.0012383900928792935,ABBV
2013-12-03,49.13,50.26,48.97,49.97,78544,49.97,2013,0.03265137425087827,ABBV
2013-12-04,49.87,50.29,49.3,49.67,47960,49.67,2013,-0.006003602161296695,ABBV
2013-12-05,49.42,50.07,49.05,49.76,43292,49.76,2013,0.0018119589289309346,ABBV
2013-12-06,50.21,51.5,50.05,51.35,62202,51.35,2013,0.031953376205787754,ABBV
2013-12-09,51.45,51.81,50.77,51.21,51479,51.21,2013,-0.0027263875365141077,ABBV
2013-12-10,51.25,54.13,50.72,52.14,144503,52.14,2013,0.018160515524311638,ABBV
2013-12-11,52.67,53.25,52.02,52.67,94034,52.67,2013,0.010164940544687306,ABBV
2013-12-12,52.56,52.62,51.8,52.39,66389,52.39,2013,-0.005316119232959937,ABBV
2013-12-13,52.35,52.6,51.84,52.37,56811,52.37,2013,-0.0003817522427944642,ABBV
2013-12-16,53.58,54.78,52.69,53.37,90318,53.37,2013,0.01909490166125649,ABBV
2013-12-17,53.58,53.92,53.0,53.63,75767,53.63,2013,0.004871650740116307,ABBV
2013-12-18,52.78,54.43,52.21,54.32,89097,54.32,2013,0.01286593324631724,ABBV
2013-12-19,53.2,53.21,52.02,52.63,80776,52.63,2013,-0.031111929307805597,ABBV
2013-12-20,52.77,53.01,52.29,52.59,99792,52.59,2013,-0.0007600228006839904,ABBV
2013-12-23,52.69,52.95,52.24,52.58,43385,52.58,2013,-0.00019015021867285764,ABBV
2013-12-24,52.78,52.85,52.28,52.36,16599,52.36,2013,-0.004184100418409997,ABBV
2013-12-26,52.34,53.06,52.34,52.99,23922,52.99,2013,0.012032085561497485,ABBV
2013-12-27,52.92,53.05,52.38,52.55,23101,52.55,2013,-0.00830345348178907,ABBV
2013-12-30,52.59,53.03,52.59,53.01,28536,53.01,2013,0.008753568030447134,ABBV
2013-12-31,52.99,53.06,52.36,52.81,24873,52.81,2013,-0.0037728730428220336,ABBV
2014-01-02,52.12,52.33,51.52,51.98,44923,51.98,2014,-0.015716720318121657,ABBV
2014-01-03,52.25,52.68,51.97,52.3,45333,52.3,2014,0.006156213928434129,ABBV
2014-01-06,52.63,52.7,50.03,50.39,101769,50.39,2014,-0.03652007648183553,ABBV
2014-01-07,50.84,51.21,50.3,50.49,83247,50.49,2014,0.001984520738241846,ABBV
2014-01-08,50.63,51.11,50.23,50.36,57758,50.36,2014,-0.002574767280649648,ABBV
2014-01-09,50.54,51.65,49.87,51.22,62219,51.22,2014,0.01707704527402698,ABBV
2014-01-10,51.34,51.49,50.76,50.9,43846,50.9,2014,-0.006247559547051917,ABBV
2014-01-13,50.66,50.74,49.64,49.83,58602,49.83,2014,-0.021021611001964646,ABBV
2014-01-14,49.94,50.88,49.63,50.6,57776,50.6,2014,0.015452538631346657,ABBV
2014-01-15,50.66,50.7,50.07,50.11,39109,50.11,2014,-0.009683794466403217,ABBV
2014-01-16,50.1,50.62,50.02,50.5,44866,50.5,2014,0.007782877669127997,ABBV
2014-01-17,50.64,50.66,50.01,50.06,62489,50.06,2014,-0.00871287128712872,ABBV
2014-01-21,50.26,50.92,49.91,50.0,46765,50.0,2014,-0.001198561725928915,ABBV
2014-01-22,49.98,50.0,48.62,49.08,73568,49.08,2014,-0.018400000000000083,ABBV
2014-01-23,48.74,49.06,48.39,48.87,59578,48.87,2014,-0.0042787286063570296,ABBV
2014-01-24,48.55,49.1,47.77,47.79,70862,47.79,2014,-0.022099447513812098,ABBV
2014-01-27,47.79,47.83,46.42,46.83,93928,46.83,2014,-0.020087884494664143,ABBV
2014-01-28,47.08,48.47,47.08,47.69,114009,47.69,2014,0.018364296391202295,ABBV
2014-01-29,47.1,47.84,46.98,47.61,63020,47.61,2014,-0.001677500524218889,ABBV
2014-01-30,47.97,48.88,47.9,48.31,68889,48.31,2014,0.014702793530770863,ABBV
2014-01-31,49.96,50.55,49.07,49.23,109009,49.23,2014,0.019043676257503472,ABBV
2014-02-03,49.4,49.49,47.06,47.35,86826,47.35,2014,-0.03818809668901069,ABBV
2014-02-04,47.18,47.97,46.95,47.95,81422,47.95,2014,0.012671594508975703,ABBV
2014-02-05,47.76,48.07,47.16,47.73,58609,47.73,2014,-0.004588112617309847,ABBV
2014-02-06,47.89,48.18,47.45,47.93,41765,47.93,2014,0.004190236748376375,ABBV
