Date,High,Low,Open,Close,Volume,Adj Close,Year,Series,Ticker
2014-09-16,5.170770168304443,4.965950012207031,5.08588981628418,5.058549880981445,3071840,5.058549880981445,2014,-0.005375644437910609,LTC-USD
2014-09-17,5.065430164337158,4.579959869384766,5.065430164337158,4.685229778289795,4569260,4.685229778289795,2014,-0.07379982632873039,LTC-USD
2014-09-18,4.755819797515869,4.254350185394287,4.687290191650391,4.327770233154297,3917450,4.327770233154297,2014,-0.0762949870232359,LTC-USD
2014-09-19,4.616079807281494,4.202189922332764,4.32919979095459,4.286439895629883,5490660,4.286439895629883,2014,-0.009550030453971292,LTC-USD
2014-09-20,4.3001298904418945,4.154990196228027,4.263070106506348,4.245920181274414,2931220,4.245920181274414,2014,-0.009452999538563378,LTC-USD
2014-09-21,4.416880130767822,4.210130214691162,4.245930194854736,4.242350101470947,1855960,4.242350101470947,2014,-0.0008408259343196667,LTC-USD
2014-09-22,4.881350040435791,4.188869953155518,4.239990234375,4.746570110321045,4661670,4.746570110321045,2014,0.11885393633007091,LTC-USD
2014-09-23,4.745120048522949,4.627689838409424,4.744200229644775,4.666790008544922,2662290,4.666790008544922,2014,-0.01680794761730109,LTC-USD
2014-09-24,4.671319961547852,4.448699951171875,4.66588020324707,4.514649868011475,2046960,4.514649868011475,2014,-0.032600597038837775,LTC-USD
2014-09-25,4.551819801330566,4.388800144195557,4.50993013381958,4.433589935302734,1548350,4.433589935302734,2014,-0.017954865843105572,LTC-USD
2014-09-26,4.4892401695251465,4.3979902267456055,4.434390068054199,4.421800136566162,889525,4.421800136566162,2014,-0.002659199183644656,LTC-USD
2014-09-27,4.457610130310059,4.202779769897461,4.424620151519775,4.233230113983154,1741170,4.233230113983154,2014,-0.04264553276020422,LTC-USD
2014-09-28,4.330249786376953,4.1981000900268555,4.2376298904418945,4.246789932250977,1712650,4.246789932250977,2014,0.0032031847791669232,LTC-USD
2014-09-29,4.549009799957275,4.225930213928223,4.252190113067627,4.474730014801025,2456420,4.474730014801025,2014,0.05367350073499666,LTC-USD
2014-09-30,4.503739833831787,4.384860038757324,4.4709601402282715,4.42855978012085,1172180,4.42855978012085,2014,-0.010317993382273127,LTC-USD
2014-10-01,4.463479995727539,4.286230087280273,4.430150032043457,4.322659969329834,1124950,4.322659969329834,2014,-0.023912923399246888,LTC-USD
2014-10-02,4.340310096740723,4.1640400886535645,4.31935977935791,4.175119876861572,1471270,4.175119876861572,2014,-0.03413178309538323,LTC-USD
2014-10-03,4.2840399742126465,3.888010025024414,4.173130035400391,3.938199996948242,6948810,3.938199996948242,2014,-0.056745647287000156,LTC-USD
2014-10-04,4.04341983795166,3.480600118637085,3.9420700073242188,3.6991400718688965,8143680,3.6991400718688965,2014,-0.06070284019719574,LTC-USD
2014-10-05,3.9148600101470947,3.5722498893737793,3.703049898147583,3.8223700523376465,9482680,3.8223700523376465,2014,0.033313142534365126,LTC-USD
2014-10-06,3.949860095977783,3.6882100105285645,3.8133299350738525,3.8586299419403076,7096400,3.8586299419403076,2014,0.009486232129849892,LTC-USD
2014-10-07,3.9298899173736572,3.7478299140930176,3.8554699420928955,3.9078900814056396,5850860,3.9078900814056396,2014,0.012766225371837914,LTC-USD
2014-10-08,4.028759956359863,3.8652899265289307,3.9086201190948486,3.9006600379943848,8316140,3.9006600379943848,2014,-0.0018501143227278583,LTC-USD
2014-10-09,3.9158899784088135,3.774250030517578,3.898859977722168,3.807389974594116,6313690,3.807389974594116,2014,-0.023911354102067683,LTC-USD
2014-10-10,3.8389699459075928,3.67792010307312,3.795919895172119,3.77266001701355,3498570,3.77266001701355,2014,-0.009121723230956613,LTC-USD
2014-10-11,3.8514699935913086,3.696039915084839,3.7765800952911377,3.850330114364624,2712090,3.850330114364624,2014,0.02058762173129991,LTC-USD
2014-10-12,3.895740032196045,3.791179895401001,3.846440076828003,3.8617799282073975,4200710,3.8617799282073975,2014,0.002973722642652721,LTC-USD
2014-10-13,4.229109764099121,3.8645200729370117,3.8645200729370117,4.0759100914001465,8247860,4.0759100914001465,2014,0.055448567027004625,LTC-USD
2014-10-14,4.076990127563477,3.9927499294281006,4.076990127563477,4.056419849395752,4837180,4.056419849395752,2014,-0.004781813525650991,LTC-USD
2014-10-15,4.096799850463867,3.9587600231170654,4.057740211486816,3.9908900260925293,4204880,3.9908900260925293,2014,-0.016154595859445897,LTC-USD
2014-10-16,4.0160298347473145,3.9539101123809814,3.9914400577545166,3.993269920349121,3561280,3.993269920349121,2014,0.000596331705717823,LTC-USD
2014-10-17,4.0877299308776855,3.954710006713867,3.9916300773620605,4.055759906768799,2386140,4.055759906768799,2014,0.015648826066386734,LTC-USD
2014-10-18,4.061460018157959,3.974440097808838,4.056429862976074,3.9889400005340576,1576340,3.9889400005340576,2014,-0.016475311105872747,LTC-USD
2014-10-19,3.983570098876953,3.8774800300598145,3.983570098876953,3.909830093383789,2252890,3.909830093383789,2014,-0.019832313130725643,LTC-USD
2014-10-20,3.969939947128296,3.900360107421875,3.911799907684326,3.9400100708007812,1948840,3.9400100708007812,2014,0.007718999725349285,LTC-USD
2014-10-21,3.9599599838256836,3.8385798931121826,3.9409499168395996,3.843319892883301,2094200,3.843319892883301,2014,-0.024540591567023262,LTC-USD
2014-10-22,3.8660600185394287,3.726569890975952,3.8469700813293457,3.739650011062622,3191780,3.739650011062622,2014,-0.026974044500600813,LTC-USD
