Date,High,Low,Open,Close,Volume,Adj Close,Year,Series,Ticker
2014-11-26,377.697998046875,365.8160095214844,376.0190124511719,368.3699951171875,18601700,368.3699951171875,2014,-0.01859073972939984,BTC-USD
2014-11-27,373.99200439453125,368.2820129394531,370.50201416015625,369.6700134277344,8748030,369.6700134277344,2014,0.0035291102092429583,BTC-USD
2014-11-28,382.8380126953125,358.4549865722656,369.3739929199219,376.4469909667969,22946500,376.4469909667969,2014,0.018332505458648285,BTC-USD
2014-11-29,387.60101318359375,372.1449890136719,376.1520080566406,375.4909973144531,15375600,375.4909973144531,2014,-0.0025395173166042895,BTC-USD
2014-11-30,382.5270080566406,373.3089904785156,375.510009765625,378.0469970703125,9194440,378.0469970703125,2014,0.0068070866522502715,BTC-USD
2014-12-01,383.6619873046875,376.66900634765625,378.2489929199219,379.2449951171875,11763000,379.2449951171875,2014,0.0031689130085912343,BTC-USD
2014-12-02,384.0379943847656,377.8630065917969,379.25,381.31500244140625,12364100,381.31500244140625,2014,0.005458232411423403,BTC-USD
2014-12-03,383.0260009765625,374.34600830078125,381.72198486328125,375.010009765625,13340100,375.010009765625,2014,-0.01653486654186942,BTC-USD
2014-12-04,378.6549987792969,367.7590026855469,375.7179870605469,369.60400390625,14529600,369.60400390625,2014,-0.014415630832770754,BTC-USD
2014-12-05,379.1919860839844,365.7560119628906,369.4419860839844,376.85400390625,15181800,376.85400390625,2014,0.019615588368569137,BTC-USD
2014-12-06,378.447998046875,370.94500732421875,376.7569885253906,374.7850036621094,7009320,374.7850036621094,2014,-0.005490190425720742,BTC-USD
2014-12-07,376.2919921875,373.2749938964844,374.83599853515625,375.0950012207031,6491650,375.0950012207031,2014,0.0008271343718790902,BTC-USD
2014-12-08,376.02899169921875,361.885986328125,374.9649963378906,361.90899658203125,18898700,361.90899658203125,2014,-0.03515377329945624,BTC-USD
2014-12-09,363.0669860839844,344.95098876953125,361.8949890136719,352.218994140625,32915500,352.218994140625,2014,-0.026774693453109233,BTC-USD
2014-12-10,352.3840026855469,346.364990234375,352.2049865722656,346.364990234375,16427700,346.364990234375,2014,-0.016620352688625162,BTC-USD
2014-12-11,361.35699462890625,338.76300048828125,344.3399963378906,350.5060119628906,32431300,350.5060119628906,2014,0.011955659045429279,BTC-USD
2014-12-12,352.9830017089844,349.2909851074219,350.8330078125,352.5419921875,16989800,352.5419921875,2014,0.0058086884536090455,BTC-USD
2014-12-13,352.3810119628906,346.5880126953125,352.3810119628906,347.3760070800781,11675900,347.3760070800781,2014,-0.014653531272593279,BTC-USD
2014-12-14,353.3160095214844,345.4179992675781,346.72698974609375,351.6319885253906,12415200,351.6319885253906,2014,0.012251800235389965,BTC-USD
2014-12-15,351.81500244140625,344.9339904785156,351.3609924316406,345.3450012207031,17264200,345.3450012207031,2014,-0.017879452125651896,BTC-USD
2014-12-16,345.8590087890625,327.06201171875,345.6730041503906,327.06201171875,30864900,327.06201171875,2014,-0.05294123105105797,BTC-USD
2014-12-17,333.9540100097656,315.1520080566406,326.8550109863281,319.7760009765625,37567900,319.7760009765625,2014,-0.02227715381526163,BTC-USD
2014-12-18,323.7090148925781,304.23199462890625,319.7850036621094,311.39599609375,39173000,311.39599609375,2014,-0.026205859280311383,BTC-USD
2014-12-19,318.5329895019531,306.7690124511719,311.1789855957031,317.8429870605469,23823100,317.8429870605469,2014,0.020703512722289208,BTC-USD
2014-12-20,330.32501220703125,316.04400634765625,317.6189880371094,329.95599365234375,20856700,329.95599365234375,2014,0.03811003257872558,BTC-USD
2014-12-21,329.6289978027344,318.90301513671875,329.5429992675781,320.8429870605469,15207600,320.8429870605469,2014,-0.02761885453548918,BTC-USD
2014-12-22,334.11700439453125,320.42498779296875,321.0679931640625,331.885986328125,22315100,331.885986328125,2014,0.034418702333968154,BTC-USD
2014-12-23,336.2869873046875,329.60198974609375,332.0169982910156,334.5719909667969,16574200,334.5719909667969,2014,0.00809315472578076,BTC-USD
2014-12-24,334.7409973144531,321.35699462890625,334.385009765625,322.53399658203125,15092300,322.53399658203125,2014,-0.0359802814036525,BTC-USD
2014-12-25,322.6700134277344,316.9580078125,322.2860107421875,319.00799560546875,9883640,319.00799560546875,2014,-0.01093218393697526,BTC-USD
2014-12-26,331.42401123046875,316.62701416015625,319.1520080566406,327.92401123046875,16410500,327.92401123046875,2014,0.027949191706237997,BTC-USD
2014-12-27,328.9110107421875,312.6300048828125,327.5830078125,315.8630065917969,15185200,315.8630065917969,2014,-0.036779876512901266,BTC-USD
2014-12-28,320.02801513671875,311.0780029296875,316.1600036621094,317.239013671875,11676600,317.239013671875,2014,0.004356341361166027,BTC-USD
2014-12-29,320.2669982910156,312.3070068359375,317.70098876953125,312.6700134277344,12302500,312.6700134277344,2014,-0.014402390775512863,BTC-USD
2014-12-30,314.8089904785156,309.37298583984375,312.718994140625,310.73699951171875,12528300,310.73699951171875,2014,-0.006182281104684106,BTC-USD
2014-12-31,320.1929931640625,310.21099853515625,310.91400146484375,320.1929931640625,13942900,320.1929931640625,2014,0.030430858466170996,BTC-USD
2015-01-01,320.43499755859375,314.00299072265625,320.43499755859375,314.2489929199219,8036550,314.2489929199219,2015,-0.01856380486469611,BTC-USD
2015-01-02,315.8389892578125,313.56500244140625,314.0790100097656,315.0320129394531,7860650,315.0320129394531,2015,0.0024917184690256278,BTC-USD
2015-01-03,315.1499938964844,281.0820007324219,314.84600830078125,281.0820007324219,33054400,281.0820007324219,2015,-0.10776686435849991,BTC-USD
2015-01-04,287.2300109863281,257.61199951171875,281.14599609375,264.19500732421875,55629100,264.19500732421875,2015,-0.0600785299812876,BTC-USD
2015-01-05,278.34100341796875,265.0840148925781,265.0840148925781,274.4739990234375,43962800,274.4739990234375,2015,0.03890683553533014,BTC-USD
2015-01-06,287.5530090332031,272.6960144042969,274.6109924316406,286.1889953613281,23245700,286.1889953613281,2015,0.04268162514326268,BTC-USD
2015-01-07,298.7539978027344,283.0790100097656,286.0769958496094,294.3370056152344,24866800,294.3370056152344,2015,0.028470732229305185,BTC-USD
2015-01-08,294.135009765625,282.17498779296875,294.135009765625,283.3489990234375,19982500,283.3489990234375,2015,-0.03733137995621494,BTC-USD
2015-01-09,291.114013671875,280.5329895019531,282.38299560546875,290.4079895019531,18718600,290.4079895019531,2015,0.024912706601556422,BTC-USD
2015-01-10,288.12701416015625,273.96600341796875,287.3030090332031,274.7959899902344,15264300,274.7959899902344,2015,-0.05375884988044988,BTC-USD
2015-01-11,279.63800048828125,265.03900146484375,274.6080017089844,265.6600036621094,18200800,265.6600036621094,2015,-0.03324643248414827,BTC-USD
2015-01-12,272.2030029296875,265.20001220703125,266.14599609375,267.7959899902344,18880300,267.7959899902344,2015,0.00804030075540374,BTC-USD
2015-01-13,268.2770080566406,219.906005859375,267.3940124511719,225.86099243164062,72843904,225.86099243164062,2015,-0.1565930750498653,BTC-USD
2015-01-14,223.8939971923828,171.50999450683594,223.8939971923828,178.10299682617188,97638704,178.10299682617188,2015,-0.21144862196566871,BTC-USD
2015-01-15,229.06700134277344,176.89700317382812,176.89700317382812,209.843994140625,81773504,209.843994140625,2015,0.17821708719158869,BTC-USD
2015-01-16,221.59100341796875,199.77099609375,209.07000732421875,208.0970001220703,38421000,208.0970001220703,2015,-0.00832520380537527,BTC-USD
2015-01-17,211.7310028076172,194.875,207.83399963378906,199.25999450683594,23469700,199.25999450683594,2015,-0.04246580013191237,BTC-USD
2015-01-18,218.69500732421875,194.50599670410156,200.0500030517578,210.33900451660156,30085100,210.33900451660156,2015,0.05560077444138223,BTC-USD
2015-01-19,216.72799682617188,207.3179931640625,211.4709930419922,214.86099243164062,18658300,214.86099243164062,2015,0.021498570488300173,BTC-USD
2015-01-20,215.24099731445312,205.1529998779297,212.90699768066406,211.31500244140625,24051100,211.31500244140625,2015,-0.016503647079460282,BTC-USD
2015-01-21,227.78799438476562,211.21200561523438,211.3780059814453,226.89700317382812,29924600,226.89700317382812,2015,0.0737382606648691,BTC-USD
2015-01-22,237.0189971923828,226.4340057373047,227.32200622558594,233.406005859375,33544600,233.406005859375,2015,0.028687036825075563,BTC-USD
2015-01-23,234.84500122070312,225.1959991455078,233.51699829101562,232.87899780273438,24621700,232.87899780273438,2015,-0.0022579027249116645,BTC-USD
2015-01-24,248.2100067138672,230.02200317382812,232.6999969482422,247.8470001220703,24782500,247.8470001220703,2015,0.06427373211222309,BTC-USD
2015-01-25,255.07400512695312,243.88999938964844,247.3520050048828,253.71800231933594,33582700,253.71800231933594,2015,0.02368800991891784,BTC-USD
2015-01-26,309.3840026855469,254.07899475097656,254.07899475097656,273.4729919433594,106794000,273.4729919433594,2015,0.07786199419605744,BTC-USD
2015-01-27,275.4800109863281,250.6529998779297,273.1669921875,263.4750061035156,44399000,263.4750061035156,2015,-0.03655931713327831,BTC-USD
2015-01-28,266.5350036621094,227.04600524902344,263.35101318359375,233.9149932861328,44352200,233.9149932861328,2015,-0.11219285371519871,BTC-USD
2015-01-29,238.70599365234375,220.71200561523438,233.34800720214844,233.51300048828125,32213400,233.51300048828125,2015,-0.001718542245643162,BTC-USD
2015-01-30,242.8509979248047,225.83900451660156,232.77200317382812,226.4250030517578,26605200,226.4250030517578,2015,-0.03035375941254781,BTC-USD
2015-01-31,233.50399780273438,216.3090057373047,226.4409942626953,217.46400451660156,23348200,217.46400451660156,2015,-0.03957601154633916,BTC-USD
2015-02-01,231.57400512695312,212.01499938964844,216.86700439453125,226.9720001220703,29128500,226.9720001220703,2015,0.043722158187070814,BTC-USD
2015-02-02,242.1750030517578,222.65899658203125,226.49099731445312,238.22900390625,30612100,238.22900390625,2015,0.04959644263664864,BTC-USD
2015-02-03,245.95700073242188,224.48300170898438,237.45399475097656,227.26800537109375,40783700,227.26800537109375,2015,-0.046010344481269505,BTC-USD
2015-02-04,230.05799865722656,221.11300659179688,227.51100158691406,226.85299682617188,26594300,226.85299682617188,2015,-0.001826075536872085,BTC-USD
2015-02-05,239.40499877929688,214.72500610351562,227.6649932861328,217.11099243164062,22516400,217.11099243164062,2015,-0.042944129153365984,BTC-USD
2015-02-06,230.50999450683594,216.23199462890625,216.92300415039062,222.26600646972656,24435300,222.26600646972656,2015,0.023743680503459652,BTC-USD
2015-02-07,230.2989959716797,222.60699462890625,222.63299560546875,227.75399780273438,21604200,227.75399780273438,2015,0.02469109613374587,BTC-USD
2015-02-08,229.43800354003906,221.07699584960938,227.6929931640625,223.41200256347656,17145200,223.41200256347656,2015,-0.01906440844572377,BTC-USD
2015-02-09,223.9770050048828,217.0189971923828,223.38900756835938,220.11000061035156,27791300,220.11000061035156,2015,-0.01477987715627238,BTC-USD
2015-02-10,221.8070068359375,215.33200073242188,220.28199768066406,219.83900451660156,21115100,219.83900451660156,2015,-0.0012311848303054873,BTC-USD
2015-02-11,223.406005859375,218.07400512695312,219.73199462890625,219.18499755859375,17201900,219.18499755859375,2015,-0.0029749359511789253,BTC-USD
2015-02-12,222.19900512695312,217.61399841308594,219.20799255371094,221.76400756835938,15206200,221.76400756835938,2015,0.011766361924821833,BTC-USD
2015-02-13,240.25900268554688,221.26199340820312,221.968994140625,235.427001953125,42744400,235.427001953125,2015,0.061610513511999754,BTC-USD
2015-02-14,259.8080139160156,235.5279998779297,235.5279998779297,257.3210144042969,49732500,257.3210144042969,2015,0.09299703207166998,BTC-USD
2015-02-15,265.6109924316406,227.6840057373047,257.5069885253906,234.8249969482422,56552400,234.8249969482422,2015,-0.08742394206758974,BTC-USD
2015-02-16,239.52099609375,229.02200317382812,234.8249969482422,233.84300231933594,28153700,233.84300231933594,2015,-0.004181814720187971,BTC-USD
2015-02-17,245.77499389648438,232.31399536132812,233.4219970703125,243.61000061035156,27363100,243.61000061035156,2015,0.04176733190278581,BTC-USD
2015-02-18,244.25100708007812,232.33999633789062,243.77999877929688,236.3260040283203,25200800,236.3260040283203,2015,-0.02990023629482208,BTC-USD
2015-02-19,242.6719970703125,235.5919952392578,236.41000366210938,240.2830047607422,18270500,240.2830047607422,2015,0.016743822791281504,BTC-USD
2015-02-20,247.1009979248047,239.2989959716797,240.25100708007812,243.7790069580078,23876700,243.7790069580078,2015,0.014549519225243168,BTC-USD
2015-02-21,255.32000732421875,243.1840057373047,243.7519989013672,244.53399658203125,12284200,244.53399658203125,2015,0.003097024774383117,BTC-USD
2015-02-22,246.39199829101562,233.8509979248047,244.54400634765625,235.9770050048828,19527000,235.9770050048828,2015,-0.03499305494022753,BTC-USD
2015-02-23,240.10899353027344,232.42100524902344,235.9949951171875,238.89199829101562,16400000,238.89199829101562,2015,0.012352870086102197,BTC-USD
2015-02-24,239.9010009765625,236.40199279785156,238.9980010986328,238.73500061035156,14200400,238.73500061035156,2015,-0.0006571910394118641,BTC-USD
2015-02-25,239.33999633789062,235.52999877929688,238.88999938964844,237.47000122070312,11496200,237.47000122070312,2015,-0.005298759655745222,BTC-USD
2015-02-26,237.7100067138672,234.2570037841797,237.33700561523438,236.42599487304688,13619400,236.42599487304688,2015,-0.00439637150919947,BTC-USD
2015-02-27,256.65301513671875,236.43600463867188,236.43600463867188,253.8280029296875,44013900,253.8280029296875,2015,0.07360446158209011,BTC-USD
2015-02-28,254.69200134277344,249.47900390625,253.52000427246094,254.26300048828125,13949300,254.26300048828125,2015,0.0017137492852363767,BTC-USD
2015-03-01,261.6600036621094,245.93299865722656,254.2830047607422,260.2019958496094,25213700,260.2019958496094,2015,0.02335768613570588,BTC-USD
2015-03-02,276.3009948730469,258.31298828125,260.35699462890625,275.6700134277344,40465700,275.6700134277344,2015,0.059446191131697246,BTC-USD
2015-03-03,285.7959899902344,268.1610107421875,275.0459899902344,281.7019958496094,50461300,281.7019958496094,2015,0.02188116997881684,BTC-USD
2015-03-04,284.2250061035156,268.1260070800781,281.989990234375,273.0920104980469,41383000,273.0920104980469,2015,-0.030564161697168357,BTC-USD
2015-03-05,281.6669921875,264.7690124511719,272.739013671875,276.1780090332031,41302400,276.1780090332031,2015,0.011300215372570532,BTC-USD
2015-03-06,277.6080017089844,270.0150146484375,275.6000061035156,272.7229919433594,28918900,272.7229919433594,2015,-0.012510109338315867,BTC-USD
2015-03-07,277.85400390625,270.13299560546875,272.29400634765625,276.260986328125,17825900,276.260986328125,2015,0.012972849702017175,BTC-USD
2015-03-08,277.8580017089844,272.56500244140625,276.4330139160156,274.35400390625,22067900,274.35400390625,2015,-0.006902829267430466,BTC-USD
2015-03-09,292.70098876953125,273.89300537109375,274.81201171875,289.60699462890625,59178200,289.60699462890625,2015,0.0555960201254011,BTC-USD
2015-03-10,300.04400634765625,289.7430114746094,289.86199951171875,291.760009765625,67770800,291.760009765625,2015,0.007434264975117566,BTC-USD
2015-03-11,297.3909912109375,290.50799560546875,291.5249938964844,296.3789978027344,33963900,296.3789978027344,2015,0.01583146381445455,BTC-USD
2015-03-12,297.0880126953125,292.4129943847656,296.12701416015625,294.35400390625,32585200,294.35400390625,2015,-0.006832447344437664,BTC-USD
2015-03-13,294.49798583984375,285.3370056152344,294.1180114746094,285.3370056152344,31421500,285.3370056152344,2015,-0.03063317696159995,BTC-USD
2015-03-14,286.3420104980469,280.97601318359375,284.4419860839844,281.885009765625,22612300,281.885009765625,2015,-0.012097960592830526,BTC-USD
2015-03-15,286.52899169921875,280.9960021972656,281.42498779296875,286.39300537109375,11970100,286.39300537109375,2015,0.015992321156832467,BTC-USD
2015-03-16,294.11199951171875,285.68499755859375,285.68499755859375,290.5929870605469,21516100,290.5929870605469,2015,0.014665098695448187,BTC-USD
2015-03-17,292.364990234375,284.3739929199219,290.5950012207031,285.5050048828125,21497200,285.5050048828125,2015,-0.01750896409855296,BTC-USD
2015-03-18,285.33599853515625,249.8699951171875,285.0669860839844,256.29901123046875,57008000,256.29901123046875,2015,-0.10229590778743636,BTC-USD
2015-03-19,264.2439880371094,248.63600158691406,255.8800048828125,260.9280090332031,52732000,260.9280090332031,2015,0.018060927275961758,BTC-USD
2015-03-20,264.8479919433594,259.1619873046875,260.95599365234375,261.7489929199219,18456700,261.7489929199219,2015,0.003146399996537985,BTC-USD
2015-03-21,262.1960144042969,255.64999389648438,261.6440124511719,260.0249938964844,17130100,260.0249938964844,2015,-0.006586459050732407,BTC-USD
2015-03-22,269.74700927734375,259.5899963378906,259.9169921875,267.9599914550781,18438100,267.9599914550781,2015,0.03051628783713256,BTC-USD
2015-03-23,277.2969970703125,261.7449951171875,267.8949890136719,266.739990234375,22811900,266.739990234375,2015,-0.004552923046751367,BTC-USD
2015-03-24,267.00299072265625,244.15499877929688,266.5769958496094,245.59500122070312,40073700,245.59500122070312,2015,-0.07927191192851335,BTC-USD
2015-03-25,249.19000244140625,236.51499938964844,247.4720001220703,246.19700622558594,35866900,246.19700622558594,2015,0.0024512103336411517,BTC-USD
2015-03-26,254.35400390625,244.90499877929688,246.2760009765625,248.53199768066406,25730000,248.53199768066406,2015,0.00948423984058766,BTC-USD
2015-03-27,256.8110046386719,245.21299743652344,248.5659942626953,247.0290069580078,17274900,247.0290069580078,2015,-0.006047473712368467,BTC-USD
2015-03-28,254.2050018310547,246.97500610351562,246.97500610351562,252.79800415039062,16040900,252.79800415039062,2015,0.023353521367486474,BTC-USD
2015-03-29,253.13900756835938,240.85000610351562,252.74000549316406,242.71299743652344,21699400,242.71299743652344,2015,-0.039893537719022376,BTC-USD
2015-03-29,249.24200439453125,239.21400451660156,242.87899780273438,247.5260009765625,23009600,247.5260009765625,2015,0.019830019780040065,BTC-USD
2015-03-30,248.72999572753906,242.73899841308594,247.45399475097656,244.2239990234375,22672000,244.2239990234375,2015,-0.013340020604290626,BTC-USD
2015-03-31,247.54100036621094,241.16000366210938,244.22300720214844,247.27200317382812,22877200,247.27200317382812,2015,0.012480362956050595,BTC-USD
2015-04-01,254.46099853515625,245.41600036621094,247.08900451660156,253.0050048828125,26272600,253.0050048828125,2015,0.023185001275515038,BTC-USD
2015-04-02,256.0429992675781,251.87899780273438,253.07400512695312,254.32200622558594,23146600,254.32200622558594,2015,0.005205435929551916,BTC-USD
