Date,High,Low,Open,Close,Volume,Adj Close,Year,Series,Ticker
2014-09-16,0.005803000181913376,0.005123000126332045,0.005123000126332045,0.005398999899625778,1281960.0,0.005398999899625778,2014,0.053874637221870136,XRP-USD
2014-09-17,0.005520999897271395,0.005090999882668257,0.0053980001248419285,0.005135000217705965,491147.0,0.005135000217705965,2014,-0.048897886058140494,XRP-USD
2014-09-18,0.005166999995708466,0.004873000085353851,0.005133999977260828,0.004941999912261963,407109.0,0.004941999912261963,2014,-0.03758525749979891,XRP-USD
2014-09-19,0.004954000003635883,0.004736000206321478,0.004941999912261963,0.004772000014781952,322621.0,0.004772000014781952,2014,-0.03439900859937528,XRP-USD
2014-09-20,0.004790999926626682,0.004540000110864639,0.004767999984323978,0.004569999873638153,309571.0,0.004569999873638153,2014,-0.04233028929548921,XRP-USD
2014-09-21,0.004670000169426203,0.004532000049948692,0.004561000037938356,0.004656999837607145,267342.0,0.004656999837607145,2014,0.019037191766863693,XRP-USD
2014-09-22,0.004656000062823296,0.004546999931335449,0.004654999822378159,0.004612999968230724,323106.0,0.004612999968230724,2014,-0.009448114861654977,XRP-USD
2014-09-23,0.004668000154197216,0.004511000122874975,0.004610000178217888,0.004668000154197216,349329.0,0.004668000154197216,2014,0.011922867189523734,XRP-USD
2014-09-24,0.0048500001430511475,0.004641999956220388,0.004670000169426203,0.004722000099718571,745348.0,0.004722000099718571,2014,0.011568111340527931,XRP-USD
2014-09-25,0.004734000191092491,0.004557999782264233,0.004722000099718571,0.004616000223904848,497323.0,0.004616000223904848,2014,-0.022448088431857527,XRP-USD
2014-09-26,0.00471699982881546,0.004575000144541264,0.004606999922543764,0.004705000203102827,221573.0,0.004705000203102827,2014,0.019280757123250503,XRP-USD
2014-09-27,0.0053449999541044235,0.004650000017136335,0.004705999977886677,0.005282000172883272,464102.0,0.005282000172883272,2014,0.12263548243843392,XRP-USD
2014-09-28,0.0054419999942183495,0.004658000078052282,0.005278999917209148,0.004705000203102827,122073.0,0.004705000203102827,2014,-0.10923891535306018,XRP-USD
2014-09-29,0.004707000218331814,0.0046350001357495785,0.004705000203102827,0.004643999971449375,109352.0,0.004643999971449375,2014,-0.012964979600473492,XRP-USD
2014-09-30,0.004772000014781952,0.004643999971449375,0.004645000211894512,0.0047519998624920845,64998.0,0.0047519998624920845,2014,0.023255790634512552,XRP-USD
2014-10-01,0.004875999875366688,0.0047530001029372215,0.004755000118166208,0.004873999860137701,209158.0,0.004873999860137701,2014,0.025673400920857015,XRP-USD
2014-10-02,0.005049999803304672,0.004875000100582838,0.004875999875366688,0.005022999830543995,264083.0,0.005022999830543995,2014,0.0305703682154157,XRP-USD
2014-10-03,0.005204000044614077,0.0049310000613331795,0.005024000070989132,0.004941000137478113,168516.0,0.004941000137478113,2014,-0.01632484487999697,XRP-USD
2014-10-04,0.0050119999796152115,0.004745999816805124,0.004935000091791153,0.0047889999113976955,181316.0,0.0047889999113976955,2014,-0.03076304834065413,XRP-USD
2014-10-05,0.004786999896168709,0.004707000218331814,0.004776999820023775,0.004730000160634518,218684.0,0.004730000160634518,2014,-0.012319847954634588,XRP-USD
2014-10-06,0.004805999808013439,0.004726999904960394,0.004730999935418367,0.004765000194311142,136439.0,0.004765000194311142,2014,0.007399584035516993,XRP-USD
2014-10-07,0.004805999808013439,0.004699000157415867,0.0047690002247691154,0.004786999896168709,398026.0,0.004786999896168709,2014,0.004616936193167831,XRP-USD
2014-10-08,0.0048790001310408115,0.004769999999552965,0.004786999896168709,0.00482399994507432,214591.0,0.00482399994507432,2014,0.0077292771481412,XRP-USD
2014-10-09,0.004875999875366688,0.004813999868929386,0.00482399994507432,0.004871000070124865,140436.0,0.004871000070124865,2014,0.009742977940647712,XRP-USD
2014-10-10,0.004881000146269798,0.004747999832034111,0.004873000085353851,0.0047530001029372215,263175.0,0.0047530001029372215,2014,-0.02422499804739653,XRP-USD
2014-10-11,0.004867000039666891,0.0047439998015761375,0.004753999877721071,0.004858000203967094,272667.0,0.004858000203967094,2014,0.022091331528687697,XRP-USD
2014-10-12,0.004867000039666891,0.004720000084489584,0.004852999933063984,0.004784000106155872,463679.0,0.004784000106155872,2014,-0.015232625505201214,XRP-USD
2014-10-13,0.0049299998208880424,0.0047900001518428326,0.004794000182300806,0.004871999844908714,231490.0,0.004871999844908714,2014,0.01839459381273989,XRP-USD
2014-10-14,0.004881000146269798,0.004790999926626682,0.004871999844908714,0.004827000200748444,235627.0,0.004827000200748444,2014,-0.009236380458282567,XRP-USD
2014-10-15,0.004858000203967094,0.004776000045239925,0.004825000185519457,0.004854999948292971,119623.0,0.004854999948292971,2014,0.0058006518293050036,XRP-USD
2014-10-16,0.004910000134259462,0.00482399994507432,0.004854999948292971,0.004904000088572502,245692.0,0.004904000088572502,2014,0.010092716951883851,XRP-USD
2014-10-17,0.004985000006854534,0.004891999997198582,0.004904000088572502,0.004964999854564667,69145.0,0.004964999854564667,2014,0.012438777506205367,XRP-USD
2014-10-18,0.004989000037312508,0.0049230000004172325,0.004964000079780817,0.00494900019839406,55748.0,0.00494900019839406,2014,-0.003222488749097807,XRP-USD
2014-10-19,0.00508299982175231,0.004920999985188246,0.004945000167936087,0.005073000211268663,295888.0,0.005073000211268663,2014,0.02505556837820322,XRP-USD
2014-10-20,0.005216000135987997,0.00506900018081069,0.005071999970823526,0.005193000193685293,146796.0,0.005193000193685293,2014,0.02365463777235277,XRP-USD
2014-10-21,0.0052200001664459705,0.005175999831408262,0.005189999938011169,0.005187000147998333,107561.0,0.005187000147998333,2014,-0.0011554102567252755,XRP-USD
